Time (s),Detected,X,Y,Radius (px),Distance (m)
6.25,1,529,202,19.03,2
6.28,1,555,177,20.01,2
6.31,1,564,166,19.6,2
6.34,1,572,158,19.21,2
6.37,1,577,150,18.45,2
6.4,1,583,141,18.59,2
6.44,1,584,140,18.74,2
6.47,1,583,141,18.63,2
6.5,1,582,144,18.75,2
6.53,1,573,156,19.53,2
6.56,1,566,165,19.99,2
6.59,1,557,175,20.28,2
6.62,1,545,186,20.3,2
6.65,1,531,200,19.53,2
6.68,1,496,228,19.21,2
6.72,1,475,242,19.01,2
6.75,1,450,255,18.87,2
6.78,1,396,278,19.04,2
6.81,1,366,287,19.61,2
6.85,1,336,294,19.97,2
6.87,1,305,298,20.27,2
6.91,1,243,298,20.42,2
6.94,1,215,294,20.42,2
6.97,1,188,288,19.59,2
7.0,1,140,271,17.37,2
7.03,1,120,261,16.62,2
7.07,1,101,250,15.95,2
7.1,1,86,239,15.12,2
7.12,1,72,228,15.12,2
7.16,1,52,208,14.58,2
7.19,1,45,199,14.58,2
7.22,1,39,192,14.42,2
7.25,1,32,182,14.58,2
7.28,1,30,179,14.58,2
7.32,1,30,179,14.58,2
7.35,1,33,183,14.58,2
7.38,1,36,187,14.42,2
7.41,1,40,193,14.62,2
7.44,1,46,201,14.42,2
7.47,1,54,210,14.58,2
7.5,1,64,220,14.58,2
7.53,1,90,242,15.12,2
7.57,1,106,253,16.17,2
7.6,1,146,273,17.47,2
7.63,1,169,282,18.56,2
7.66,1,194,289,19.52,2
7.7,1,250,298,20.4,2
7.73,1,279,299,19.91,2
7.77,1,308,298,19.78,2
7.8,1,338,294,19.32,2
7.83,1,394,279,18.39,2
7.86,1,420,270,18.22,2
7.89,1,444,259,18.26,2
7.92,1,466,247,18.31,2
7.96,1,503,223,18.61,2
7.99,1,518,211,18.72,2
8.02,1,531,200,18.93,2
8.05,1,551,181,19.61,2
8.09,1,558,174,19.31,2
8.12,1,563,168,19.22,2
8.15,1,567,164,19.14,2
8.18,1,569,162,19.01,2
8.21,1,568,163,19.17,2
8.24,1,564,167,19.53,2
8.27,1,560,172,19.6,2
8.31,1,545,187,19.91,2
8.34,1,535,197,19.42,2
8.37,1,522,208,19.14,2
8.4,1,507,220,19.14,2
8.43,1,470,245,18.91,2
8.46,1,448,256,18.91,2
8.49,1,425,267,18.89,2
8.52,1,399,277,19.07,2
8.55,1,344,292,19.78,2
8.59,1,315,297,20.01,2
8.62,1,286,299,20.13,2
8.65,1,258,298,20.3,2
8.68,1,205,292,19.55,2
8.72,1,181,286,18.89,2
8.75,1,158,278,18.13,2
8.77,1,138,270,17.23,2
8.81,1,105,251,16.1,2
8.84,1,91,242,15.4,2
8.87,1,79,233,15.12,2
8.9,1,61,217,14.84,2
8.94,1,55,210,14.84,2
8.97,1,50,204,14.84,2
9.0,1,44,198,14.84,2
9.03,1,44,197,14.71,2
9.06,1,44,197,14.84,2
9.1,1,49,203,14.71,2
9.13,1,54,208,14.84,2
9.16,1,60,215,14.76,2
9.2,1,77,231,15.0,2
9.23,1,88,240,15.24,2
9.26,1,102,249,15.56,2
9.29,1,117,259,15.96,2
9.32,1,135,268,16.62,2
9.36,1,176,284,18.83,2
9.4,1,199,290,19.15,2
9.43,1,250,298,19.93,2
9.46,1,277,299,19.91,2
9.49,1,304,298,19.65,2
9.52,1,331,295,19.42,2
9.55,1,384,283,18.69,2
9.58,1,408,274,18.5,2
9.62,1,431,265,18.18,2
9.65,1,452,255,18.33,2
9.68,1,488,233,18.45,2
9.71,1,503,223,18.58,2
9.74,1,516,213,18.54,2
9.77,1,527,204,18.81,2
9.8,1,543,190,19.01,2
9.83,1,548,184,19.31,2
9.86,1,552,181,19.48,2
9.9,1,554,179,19.23,2
9.93,1,553,180,19.3,2
9.96,1,550,183,19.61,2
9.99,1,545,188,19.42,2
10.02,1,538,195,19.15,2
10.06,1,519,211,19.21,2
10.09,1,506,221,18.93,2
10.12,1,491,231,19.01,2
10.16,1,455,253,18.81,2
10.19,1,435,263,18.61,2
10.22,1,412,273,19.04,2
10.25,1,362,288,19.32,2
10.28,1,335,294,19.7,2
10.31,1,309,297,20.01,2
10.35,1,282,299,20.08,2
10.38,1,231,296,19.91,2
10.41,1,207,292,19.42,2
10.44,1,185,287,18.71,2
10.47,1,164,280,18.13,2
10.51,1,129,265,16.65,2
10.54,1,114,257,16.1,2
10.57,1,101,249,15.7,2
10.61,1,81,234,15.12,2
10.64,1,73,227,15.0,2
10.67,1,67,221,14.71,2
10.7,1,59,214,14.84,2
10.74,1,58,212,14.92,2
10.77,1,57,211,14.71,2
10.8,1,60,214,14.58,2
10.83,1,64,218,14.58,2
10.86,1,69,223,14.71,2
10.9,1,84,235,15.02,2
10.93,1,94,243,15.12,2
10.96,1,105,251,15.54,2
10.99,1,119,259,15.87,2
11.03,1,151,275,17.24,2
11.06,1,170,282,17.94,2
11.09,1,191,288,18.67,2
11.12,1,214,293,19.32,2
11.16,1,262,299,19.53,2
11.19,1,287,299,19.53,2
11.22,1,313,297,19.32,2
11.26,1,362,288,18.97,2
11.31,1,408,274,18.39,2
11.35,1,429,266,18.5,2
11.39,1,466,247,18.42,2
11.43,1,495,229,18.52,2
11.48,1,517,213,18.53,2
11.51,1,525,206,18.72,2
11.55,1,531,201,18.6,2
11.59,1,539,194,18.91,2
11.63,1,539,193,19.02,2
11.68,1,537,196,18.95,2
11.72,1,527,204,19.2,2
11.75,1,510,218,18.95,2
11.78,1,499,226,18.98,2
11.82,1,485,235,19.01,2
11.85,1,453,254,18.87,2
11.88,1,434,263,19.04,2
11.91,1,413,272,18.82,2
11.95,1,390,280,19.04,2
11.98,1,367,287,19.32,2
12.01,1,318,296,19.78,2
12.04,1,293,298,19.8,2
12.07,1,269,299,20.01,2
12.1,1,222,295,19.42,2
12.14,1,200,291,18.96,2
12.17,1,180,286,18.21,2
12.2,1,145,273,16.87,2
12.23,1,130,266,16.38,2
12.26,1,118,258,16.1,2
12.3,1,106,251,15.73,2
12.33,1,89,239,15.14,2
12.35,1,82,233,15.12,2
12.39,1,77,229,15.12,2
12.43,1,72,224,15.01,2
12.45,1,71,223,14.84,2
12.48,1,71,223,15.0,2
12.52,1,73,225,15.12,2
12.55,1,81,232,14.92,2
12.58,1,87,236,15.02,2
12.62,1,94,242,15.0,2
12.65,1,114,255,15.47,2
12.68,1,127,262,15.9,2
12.71,1,141,270,16.32,2
12.74,1,157,277,17.4,2
12.77,1,174,283,17.47,2
12.81,1,214,293,18.96,2
12.84,1,236,296,19.53,2
12.87,1,258,298,19.53,2
12.9,1,305,298,19.32,2
12.94,1,329,295,19.04,2
12.97,1,352,291,18.68,2
13.0,1,374,285,18.56,2
13.03,1,416,271,18.52,2
13.06,1,435,263,18.2,2
13.09,1,452,255,18.47,2
13.12,1,467,247,18.44,2
13.16,1,492,231,18.51,2
13.19,1,502,224,18.6,2
13.22,1,511,218,18.84,2
13.25,1,522,209,18.86,2
13.28,1,525,206,18.93,2
13.31,1,526,205,18.93,2
13.34,1,526,205,18.93,2
13.37,1,524,207,19.14,2
13.4,1,515,214,19.01,2
13.44,1,508,220,18.9,2
13.47,1,499,226,18.66,2
13.5,1,488,234,18.9,2
13.53,1,460,250,18.73,2
13.56,1,444,258,18.86,2
13.59,1,426,267,18.87,2
13.62,1,406,275,18.92,2
13.66,1,363,288,19.25,2
13.69,1,341,293,19.5,2
13.72,1,317,296,19.53,2
13.75,1,294,298,19.65,2
13.78,1,249,298,19.53,2
13.81,1,228,296,19.42,2
13.84,1,207,292,18.84,2
13.87,1,188,288,18.3,2
13.9,1,155,276,16.92,2
13.94,1,141,270,16.45,2
13.97,1,129,264,16.1,2
14.0,1,109,252,15.62,2
14.03,1,101,247,15.12,2
14.06,1,95,242,15.31,2
14.09,1,90,238,15.0,2
14.12,1,87,235,15.0,2
14.15,1,84,233,15.0,2
14.18,1,84,233,14.92,2
14.21,1,86,234,14.84,2
14.24,1,89,237,14.92,2
14.28,1,99,244,14.92,2
14.31,1,107,250,15.12,2
14.34,1,116,255,15.45,2
14.37,1,126,261,15.81,2
14.4,1,151,274,16.45,2
14.44,1,166,280,17.1,2
14.47,1,183,285,17.72,2
14.5,1,221,294,18.93,2
14.53,1,241,297,19.32,2
14.57,1,262,298,19.42,2
14.6,1,306,298,19.17,2
14.63,1,328,295,18.93,2
14.66,1,349,291,18.61,2
14.69,1,370,286,18.61,2
14.72,1,391,280,18.34,2
14.75,1,427,266,18.38,2
14.78,1,443,259,18.3,2
14.82,1,458,252,18.31,2
14.85,1,482,238,18.45,2
14.88,1,491,231,18.6,2
14.91,1,499,226,18.81,2
14.95,1,510,218,18.91,2
14.98,1,512,216,18.91,2
15.01,1,514,215,18.9,2
15.04,1,513,215,18.96,2
15.07,1,507,220,19.12,2
15.11,1,501,224,18.9,2
15.14,1,494,229,18.93,2
15.17,1,485,235,18.88,2
15.2,1,461,249,18.92,2
15.24,1,447,257,18.88,2
15.26,1,431,264,19.03,2
15.3,1,395,278,18.97,2
15.33,1,375,284,18.99,2
15.36,1,354,290,19.24,2
15.39,1,333,294,19.31,2
15.42,1,311,297,19.61,2
15.46,1,268,299,19.65,2
15.49,1,247,298,19.33,2
15.52,1,227,295,18.9,2
15.55,1,191,288,18.02,2
15.58,1,175,283,17.56,2
15.62,1,161,278,17.01,2
15.65,1,136,267,16.12,2
15.68,1,126,262,15.83,2
15.72,1,117,257,15.42,2
15.75,1,110,252,15.41,2
15.78,1,101,245,15.09,2
15.82,1,98,243,15.0,2
15.85,1,96,241,14.92,2
15.88,1,96,241,14.71,2
15.91,1,99,243,15.0,2
15.95,1,107,248,15.24,2
15.98,1,113,252,15.27,2
16.01,1,120,257,15.38,2
16.04,1,129,262,15.62,2
16.07,1,140,267,15.74,2
16.1,1,165,278,16.79,2
16.13,1,180,283,17.24,2
16.16,1,196,288,17.65,2
16.19,1,213,292,18.34,2
16.23,1,251,298,18.83,2
16.26,1,270,299,19.04,2
16.29,1,291,298,19.04,2
16.32,1,312,297,18.83,2
16.36,1,352,291,18.56,2
16.39,1,372,286,18.51,2
16.41,1,390,280,18.36,2
16.45,1,424,268,18.32,2
16.49,1,439,261,18.16,2
16.52,1,452,254,18.51,2
16.55,1,474,242,18.5,2
16.58,1,483,237,18.63,2
16.61,1,490,232,18.89,2
16.64,1,495,228,18.78,2
16.67,1,499,226,18.89,2
16.7,1,501,224,18.91,2
16.74,1,500,225,19.01,2
16.77,1,497,226,19.11,2
16.81,1,487,234,18.93,2
16.84,1,479,239,18.94,2
16.87,1,470,244,19.01,2
16.9,1,446,257,18.79,2
16.93,1,431,264,18.65,2
16.96,1,415,271,18.72,2
17.0,1,398,277,18.64,2
17.03,1,361,288,18.93,2
17.07,1,341,292,19.32,2
17.1,1,300,298,19.53,2
17.13,1,280,299,19.5,2
17.16,1,260,298,19.42,2
17.19,1,241,297,18.93,2
17.22,1,223,295,18.74,2
17.25,1,190,288,17.85,2
17.29,1,176,283,17.2,2
17.31,1,163,278,16.88,2
17.35,1,141,269,16.02,2
17.38,1,132,264,15.78,2
17.42,1,125,260,15.46,2
17.45,1,118,256,15.35,2
17.48,1,110,250,15.0,2
17.52,1,108,248,15.02,2
17.55,1,108,248,15.02,2
17.57,1,109,248,14.73,2
17.6,1,112,250,15.0,2
17.64,1,116,253,14.95,2
17.67,1,121,256,15.04,2
17.7,1,135,264,15.41,2
17.73,1,145,269,15.56,2
17.77,1,155,274,15.99,2
17.8,1,180,283,16.98,2
17.82,1,195,287,17.46,2
17.86,1,211,291,17.76,2
17.89,1,228,295,18.34,2
17.92,1,245,297,18.83,2
17.95,1,282,298,18.83,2
17.98,1,302,298,18.69,2
18.02,1,321,296,18.68,2
18.05,1,359,289,18.44,2
18.07,1,376,284,18.54,2
18.11,1,393,279,18.26,2
18.14,1,409,274,18.18,2
18.17,1,438,261,18.25,2
18.21,1,449,256,18.4,2
18.26,1,469,245,18.61,2
18.3,1,482,237,18.72,2
18.34,1,486,234,18.92,2
18.38,1,489,232,18.91,2
18.42,1,489,232,19.18,2
18.46,1,483,235,18.99,2
18.5,1,471,243,19.04,2
18.53,1,462,248,18.9,2
18.58,1,441,259,18.75,2
18.63,1,413,271,19.07,2
18.67,1,397,277,18.87,2
18.69,1,380,283,18.99,2
18.73,1,344,292,19.25,2
18.76,1,325,295,19.3,2
18.79,1,287,298,19.3,2
18.83,1,268,299,19.32,2
18.86,1,250,298,18.84,2
18.89,1,217,293,18.37,2
18.93,1,201,290,17.73,2
18.96,1,187,286,17.37,2
18.99,1,175,282,17.05,2
19.02,1,153,274,16.23,2
19.05,1,144,269,15.81,2
19.08,1,137,265,15.72,2
19.12,1,131,262,15.42,2
19.16,1,122,256,15.12,2
19.19,1,119,254,15.24,2
19.22,1,118,254,15.24,2
19.25,1,119,254,14.97,2
19.29,1,121,255,14.97,2
19.32,1,125,257,15.05,2
19.35,1,136,263,15.43,2
19.38,1,143,267,15.47,2
19.42,1,151,271,15.74,2
19.45,1,172,280,16.38,2
19.48,1,184,284,16.64,2
19.51,1,198,288,17.1,2
19.55,1,228,294,18.34,2
19.58,1,244,297,18.34,2
19.61,1,261,298,18.68,2
19.64,1,297,298,18.83,2
19.68,1,315,297,18.75,2
19.71,1,332,294,18.72,2
19.74,1,350,291,18.67,2
19.77,1,367,287,18.38,2
19.8,1,398,277,18.47,2
19.84,1,413,272,18.2,2
19.87,1,426,267,18.21,2
19.9,1,448,256,18.4,2
19.93,1,456,251,18.74,2
19.96,1,464,247,18.86,2
19.99,1,470,244,18.72,2
