Time (s),Detected,X,Y,Radius (px),Distance (m)
3.59,1,5,126,11.57,2
3.62,1,5,126,11.57,2
3.65,1,6,134,13.0,2
3.68,1,8,141,14.22,2
3.72,1,15,162,15.88,2
3.76,1,23,174,15.53,2
3.79,1,33,188,15.4,2
3.82,1,45,203,15.01,2
3.85,1,78,234,15.45,2
3.88,1,99,250,16.77,2
3.91,1,124,264,17.92,2
3.95,1,181,287,21.1,2
3.98,1,213,294,21.59,2
4.02,1,247,298,21.87,2
4.05,1,317,297,20.74,2
4.08,1,351,292,20.4,2
4.12,1,384,283,19.97,2
4.15,1,444,258,19.31,2
4.19,1,470,243,19.3,2
4.23,1,515,212,19.34,2
4.26,1,533,196,19.53,2
4.3,1,560,167,20.43,2
4.32,1,570,155,20.16,2
4.36,1,579,143,19.53,2
4.39,1,584,134,19.12,2
4.42,1,587,126,18.34,2
4.45,1,589,118,17.87,2
4.48,1,590,117,17.91,2
4.52,1,589,118,18.2,2
4.55,1,586,128,18.87,2
4.58,1,583,135,19.53,2
4.61,1,576,145,19.91,2
4.64,1,557,170,20.63,2
4.67,1,543,184,21.01,2
4.71,1,527,200,19.9,2
4.74,1,508,217,19.7,2
4.77,1,486,233,19.7,2
4.8,1,434,263,19.83,2
4.83,1,404,275,19.99,2
4.86,1,373,286,20.43,2
4.9,1,307,298,20.9,2
4.92,1,273,299,21.37,2
4.95,1,241,298,21.38,2
4.99,1,209,293,20.85,2
5.02,1,153,277,18.82,2
5.05,1,128,265,17.4,2
5.09,1,105,253,16.38,2
5.12,1,87,241,15.79,2
5.15,1,55,214,15.32,2
5.19,1,44,202,15.4,2
5.22,1,34,190,15.4,2
5.25,1,21,171,15.95,2
5.29,1,17,164,16.12,2
5.32,1,13,159,16.81,2
5.34,1,11,154,16.1,2
5.38,1,11,155,16.4,2
5.41,1,13,158,16.92,2
5.44,1,15,162,15.95,2
5.47,1,25,177,15.81,2
5.5,1,32,187,15.53,2
5.54,1,41,199,15.26,2
5.57,1,52,211,15.4,2
5.6,1,83,238,15.69,2
5.63,1,102,251,16.23,2
5.67,1,123,264,17.27,2
5.7,1,175,284,20.08,2
5.73,1,203,292,20.5,2
5.77,1,234,297,21.23,2
5.8,1,298,299,20.75,2
5.83,1,330,296,20.43,2
5.86,1,361,289,19.97,2
5.9,1,419,270,19.25,2
5.94,1,444,258,19.14,2
5.97,1,468,245,19.05,2
5.99,1,507,218,19.01,2
6.03,1,523,204,18.88,2
6.06,1,537,191,19.31,2
6.09,1,549,179,19.91,2
6.12,1,558,169,19.81,2
6.15,1,570,153,19.01,2
6.19,1,575,148,18.74,2
6.21,1,577,144,18.51,2
6.24,1,578,143,18.51,2
6.28,1,576,146,18.82,2
6.32,1,572,151,19.01,2
6.35,1,560,165,19.85,2
6.37,1,552,175,20.31,2
6.41,1,541,186,20.3,2
6.44,1,528,200,19.53,2
6.47,1,512,213,19.48,2
6.5,1,473,241,19.6,2
6.53,1,450,254,19.48,2
6.56,1,425,267,19.83,2
6.59,1,369,287,20.19,2
6.62,1,339,293,20.43,2
6.66,1,308,298,20.75,2
6.69,1,277,299,21.04,2
6.72,1,247,298,20.99,2
6.76,1,190,289,20.16,2
6.8,1,141,272,17.69,2
6.84,1,100,250,16.51,2
6.88,1,84,239,15.95,2
6.92,1,70,228,15.62,2
6.96,1,48,207,15.7,2
7.0,1,34,190,15.81,2
7.05,1,26,179,16.01,2
7.09,1,24,177,15.95,2
7.13,1,24,177,15.95,2
7.18,1,29,184,15.95,2
7.21,1,34,190,15.95,2
7.24,1,40,197,15.81,2
7.27,1,58,216,15.69,2
7.3,1,69,228,15.7,2
7.34,1,84,239,15.81,2
7.37,1,101,250,16.2,2
7.4,1,141,272,18.21,2
7.44,1,165,281,19.39,2
7.47,1,191,289,20.29,2
7.49,1,247,298,20.99,2
7.53,1,276,299,20.8,2
7.56,1,306,298,20.43,2
7.59,1,335,294,20.13,2
7.62,1,363,288,19.8,2
7.65,1,416,271,19.29,2
7.69,1,440,260,19.04,2
7.72,1,461,249,18.88,2
7.75,1,497,225,18.73,2
7.78,1,512,213,18.72,2
7.82,1,525,202,18.77,2
7.85,1,544,183,19.42,2
7.88,1,551,176,19.23,2
7.92,1,556,170,19.11,2
7.95,1,561,164,18.82,2
7.99,1,561,164,18.64,2
8.02,1,558,168,19.17,2
8.06,1,553,173,19.23,2
8.09,1,547,180,19.6,2
8.12,1,539,188,19.56,2
8.15,1,517,209,19.14,2
8.18,1,503,220,19.16,2
8.21,1,487,232,19.01,2
8.24,1,447,256,19.42,2
8.27,1,424,267,19.56,2
8.3,1,399,277,19.72,2
8.34,1,373,286,19.92,2
8.37,1,345,292,20.16,2
8.4,1,289,299,20.62,2
8.43,1,260,299,20.99,2
8.47,1,233,297,20.48,2
8.5,1,181,286,19.67,2
8.52,1,158,279,18.29,2
8.56,1,137,270,17.53,2
8.6,1,102,251,16.38,2
8.63,1,87,241,16.11,2
8.66,1,75,232,15.95,2
8.69,1,64,223,15.81,2
8.72,1,49,207,15.81,2
8.75,1,44,202,16.1,2
8.79,1,40,197,15.95,2
8.82,1,37,194,16.23,2
8.85,1,37,194,15.95,2
8.88,1,38,196,16.23,2
8.91,1,41,199,15.95,2
8.94,1,46,204,16.1,2
8.98,1,60,219,15.95,2
9.01,1,70,228,15.95,2
9.04,1,82,237,16.1,2
9.07,1,95,247,16.4,2
9.11,1,129,266,17.57,2
9.14,1,149,275,18.11,2
9.17,1,172,283,19.01,2
9.2,1,221,295,20.62,2
9.24,1,248,298,20.8,2
9.27,1,275,299,20.4,2
9.3,1,330,295,19.97,2
9.33,1,356,290,19.61,2
9.37,1,382,283,19.32,2
9.4,1,428,266,19.01,2
9.43,1,448,256,18.72,2
9.47,1,467,245,18.74,2
9.5,1,498,224,18.6,2
9.53,1,510,215,18.5,2
9.56,1,520,206,18.6,2
9.59,1,536,192,18.45,2
9.63,1,541,186,18.87,2
9.66,1,544,182,18.91,2
9.69,1,546,181,19.14,2
9.72,1,546,180,18.9,2
9.75,1,542,185,19.01,2
9.78,1,538,190,18.88,2
9.81,1,531,196,18.6,2
9.85,1,513,212,18.93,2
9.88,1,501,221,19.01,2
9.91,1,487,232,19.01,2
9.94,1,471,242,19.11,2
9.97,1,433,263,19.32,2
10.01,1,411,272,19.42,2
10.04,1,363,288,19.92,2
10.07,1,337,294,20.16,2
10.1,1,311,298,20.08,2
10.14,1,284,299,20.43,2
10.17,1,258,299,20.62,2
10.19,1,208,293,19.86,2
10.23,1,185,287,19.59,2
10.26,1,163,281,18.53,2
10.29,1,144,273,17.69,2
10.32,1,110,256,16.71,2
10.36,1,96,248,16.38,2
10.39,1,85,239,16.23,2
10.42,1,75,232,16.4,2
10.45,1,60,219,16.1,2
10.49,1,55,214,15.95,2
10.52,1,52,211,16.4,2
10.55,1,49,208,16.01,2
10.58,1,50,209,15.95,2
10.61,1,52,211,16.32,2
10.65,1,61,219,16.32,2
10.68,1,67,226,16.1,2
10.71,1,76,233,16.4,2
10.74,1,86,241,16.1,2
10.77,1,113,257,16.81,2
10.81,1,129,266,17.28,2
10.84,1,147,274,18.35,2
10.87,1,167,282,19.19,2
10.9,1,211,293,20.04,2
10.93,1,236,297,20.74,2
10.96,1,261,299,20.42,2
11.0,1,312,298,19.91,2
11.03,1,337,294,19.71,2
11.07,1,361,289,19.45,2
11.1,1,407,275,19.07,2
11.14,1,427,266,18.87,2
11.17,1,446,257,18.83,2
11.2,1,477,239,18.45,2
11.23,1,490,230,18.45,2
11.26,1,502,222,18.52,2
11.3,1,519,208,18.2,2
11.32,1,524,203,18.2,2
11.36,1,529,199,18.2,2
11.39,1,532,195,18.18,2
11.43,1,532,196,18.34,2
11.46,1,530,198,18.45,2
11.49,1,526,201,18.53,2
11.52,1,521,206,18.52,2
11.55,1,505,219,18.72,2
11.59,1,494,227,18.72,2
11.62,1,481,236,18.92,2
11.66,1,450,255,19.05,2
11.69,1,412,273,19.32,2
11.72,1,390,280,19.52,2
11.76,1,367,287,19.74,2
11.79,1,343,293,19.8,2
11.82,1,294,299,20.01,2
11.86,1,269,299,20.43,2
11.89,1,245,298,20.31,2
11.92,1,222,295,20.3,2
11.95,1,179,286,19.25,2
11.98,1,159,279,18.29,2
12.01,1,142,272,17.65,2
12.05,1,112,257,16.8,2
12.08,1,100,250,16.51,2
12.11,1,90,243,16.23,2
12.14,1,74,231,16.51,2
12.17,1,69,226,16.51,2
12.21,1,65,223,16.23,2
12.24,1,62,221,16.23,2
12.27,1,61,220,16.23,2
12.3,1,63,222,16.1,2
12.34,1,67,225,16.4,2
12.37,1,71,229,16.1,2
12.4,1,86,240,16.1,2
12.43,1,95,247,16.4,2
12.47,1,107,254,16.51,2
12.5,1,135,269,17.51,2
12.52,1,152,276,18.03,2
12.56,1,170,283,18.87,2
12.59,1,212,294,19.55,2
12.63,1,235,297,20.4,2
12.66,1,258,299,20.01,2
12.69,1,306,298,19.92,2
12.72,1,329,295,19.61,2
12.75,1,352,291,19.37,2
12.79,1,374,285,19.08,2
12.82,1,395,279,18.87,2
12.85,1,433,263,18.64,2
12.89,1,449,255,18.72,2
12.91,1,464,247,18.54,2
12.95,1,488,232,18.51,2
12.98,1,498,225,18.47,2
13.01,1,505,219,18.31,2
13.04,1,511,214,18.31,2
13.08,1,518,208,18.31,2
13.11,1,520,207,18.15,2
13.14,1,519,207,18.49,2
13.17,1,517,209,18.31,2
13.2,1,509,216,18.6,2
13.24,1,502,222,18.74,2
13.27,1,493,228,18.72,2
13.3,1,471,243,18.9,2
13.34,1,457,251,18.91,2
13.39,1,424,268,19.14,2
13.43,1,384,282,19.42,2
13.47,1,363,288,19.52,2
13.5,1,318,297,20.01,2
13.54,1,295,299,20.09,2
13.58,1,249,298,20.31,2
13.62,1,227,296,20.13,2
13.66,1,186,288,19.32,2
13.71,1,151,276,17.89,2
13.75,1,122,263,17.2,2
13.79,1,111,256,16.65,2
13.83,1,92,245,16.4,2
13.87,1,85,240,16.4,2
13.9,1,76,233,16.23,2
13.93,1,74,231,16.51,2
13.96,1,73,230,16.51,2
14.0,1,75,232,16.4,2
14.03,1,79,234,16.4,2
14.06,1,83,238,16.4,2
14.09,1,97,248,16.4,2
14.13,1,107,254,16.8,2
14.16,1,118,260,16.97,2
14.19,1,146,274,17.34,2
14.23,1,162,280,18.54,2
14.27,1,180,286,18.85,2
14.3,1,219,295,20.01,2
14.33,1,240,298,20.01,2
14.36,1,262,299,20.0,2
14.4,1,307,298,19.78,2
14.43,1,329,295,19.5,2
14.46,1,351,291,19.45,2
14.5,1,391,280,18.93,2
14.53,1,410,274,18.89,2
14.56,1,427,266,18.73,2
14.59,1,456,252,18.6,2
14.62,1,468,245,18.56,2
14.66,1,479,238,18.6,2
14.69,1,488,232,18.44,2
14.72,1,495,227,18.31,2
14.75,1,505,220,18.49,2
14.78,1,507,218,18.31,2
14.81,1,508,217,18.46,2
14.84,1,505,219,18.52,2
14.87,1,501,222,18.49,2
14.91,1,496,226,18.61,2
14.94,1,489,231,18.63,2
14.97,1,480,237,18.72,2
15.0,1,458,251,18.92,2
15.04,1,444,258,19.01,2
15.07,1,429,266,19.11,2
15.1,1,394,280,19.42,2
15.13,1,374,285,19.48,2
15.16,1,354,291,19.53,2
15.19,1,311,298,19.83,2
15.22,1,289,299,20.01,2
15.26,1,267,299,20.09,2
15.29,1,225,296,19.91,2
15.32,1,206,292,19.53,2
15.35,1,187,288,19.17,2
15.38,1,170,283,18.62,2
15.42,1,155,277,17.95,2
15.45,1,128,266,17.2,2
15.49,1,117,260,16.82,2
15.52,1,108,255,16.8,2
15.55,1,94,246,16.51,2
15.58,1,90,243,16.51,2
15.61,1,86,240,16.51,2
15.64,1,84,239,16.4,2
15.68,1,85,239,16.42,2
15.71,1,87,241,16.51,2
15.74,1,91,243,16.51,2
15.77,1,96,247,16.51,2
15.8,1,111,256,16.51,2
15.83,1,121,262,16.85,2
15.86,1,132,268,17.12,2
15.9,1,159,279,18.0,2
15.94,1,175,285,18.81,2
15.96,1,192,289,18.93,2
15.99,1,231,296,20.01,2
16.03,1,251,298,19.82,2
16.06,1,272,299,19.81,2
16.09,1,293,299,19.67,2
16.12,1,314,297,19.55,2
16.15,1,355,290,19.2,2
16.19,1,374,286,18.99,2
16.22,1,392,280,18.93,2
16.25,1,425,267,18.72,2
16.28,1,439,261,18.63,2
16.32,1,451,254,18.6,2
16.35,1,472,242,18.61,2
16.37,1,480,237,18.58,2
16.41,1,487,233,18.31,2
16.44,1,492,230,18.32,2
16.47,1,495,227,18.52,2
16.5,1,497,226,18.45,2
16.54,1,496,227,18.45,2
16.57,1,489,232,18.63,2
16.6,1,483,236,18.61,2
16.64,1,475,241,18.72,2
16.67,1,455,252,19.01,2
16.71,1,443,259,19.01,2
16.74,1,429,266,19.14,2
16.77,1,414,272,19.14,2
16.8,1,379,284,19.29,2
16.83,1,360,289,19.52,2
16.86,1,340,293,19.51,2
16.89,1,300,299,19.8,2
16.92,1,279,299,19.92,2
16.96,1,259,299,20.01,2
16.99,1,239,297,19.91,2
17.02,1,220,295,19.65,2
17.05,1,185,287,19.07,2
17.08,1,170,283,18.57,2
17.11,1,155,278,17.98,2
17.14,1,131,267,17.34,2
17.18,1,122,262,17.1,2
17.22,1,114,258,16.85,2
17.25,1,102,251,16.71,2
17.28,1,98,248,16.71,2
17.31,1,96,246,16.51,2
17.34,1,95,246,16.34,2
17.37,1,96,247,16.51,2
17.4,1,99,249,16.51,2
17.44,1,110,255,16.53,2
17.48,1,117,259,16.69,2
17.51,1,126,264,16.92,2
17.55,1,148,274,17.45,2
17.58,1,161,279,17.7,2
17.61,1,175,285,18.16,2
17.65,1,208,293,19.17,2
17.68,1,226,296,19.91,2
17.71,1,245,298,19.65,2
17.74,1,285,299,19.61,2
17.77,1,304,298,19.42,2
17.8,1,324,296,19.32,2
17.84,1,343,293,19.08,2
17.87,1,362,289,19.05,2
17.9,1,396,279,18.87,2
17.93,1,412,273,18.8,2
17.96,1,426,267,18.8,2
18.0,1,450,255,18.63,2
18.03,1,460,250,18.61,2
18.06,1,468,245,18.45,2
18.1,1,480,237,18.52,2
18.13,1,484,235,18.61,2
18.16,1,486,234,18.52,2
18.19,1,487,233,18.31,2
18.22,1,484,235,18.77,2
18.26,1,480,237,18.82,2
18.29,1,475,241,18.72,2
18.32,1,460,250,18.87,2
18.35,1,450,255,19.01,2
18.38,1,439,261,19.05,2
18.41,1,426,267,19.01,2
18.44,1,396,279,19.17,2
18.47,1,379,284,19.42,2
18.51,1,362,289,19.48,2
18.54,1,343,293,19.5,2
18.57,1,324,296,19.65,2
18.6,1,286,299,19.8,2
18.64,1,266,299,20.01,2
18.67,1,247,298,19.94,2
18.7,1,212,293,19.56,2
18.73,1,195,290,18.96,2
18.77,1,180,286,18.74,2
18.8,1,154,277,17.52,2
18.83,1,143,272,17.41,2
18.87,1,133,268,17.14,2
18.9,1,118,260,16.85,2
18.93,1,112,257,16.51,2
18.96,1,108,255,16.8,2
18.99,1,104,252,16.51,2
19.03,1,104,252,16.71,2
19.06,1,105,253,16.51,2
19.1,1,112,257,16.71,2
19.13,1,117,260,16.51,2
19.16,1,124,263,16.92,2
19.19,1,132,267,16.99,2
19.22,1,153,276,17.41,2
19.26,1,165,281,17.69,2
19.29,1,178,285,17.98,2
19.32,1,193,289,18.75,2
19.35,1,226,296,19.53,2
19.38,1,244,298,19.53,2
19.42,1,262,299,19.42,2
19.45,1,299,298,19.35,2
19.47,1,318,297,19.24,2
19.51,1,336,294,19.2,2
19.54,1,371,286,18.85,2
19.57,1,387,282,18.87,2
19.6,1,402,276,18.85,2
19.64,1,428,266,18.72,2
19.68,1,439,261,18.73,2
19.71,1,449,256,18.6,2
19.74,1,458,251,18.6,2
19.77,1,470,244,18.56,2
19.8,1,474,242,18.52,2
19.84,1,477,240,18.52,2
19.86,1,478,239,18.62,2
19.9,1,475,241,18.52,2
19.93,1,472,243,18.72,2
19.96,1,467,246,18.75,2
19.99,1,461,250,18.77,2
