Time (s),Detected,X,Y,Radius (px),Distance (m)
7.89,1,476,239,20.53,2
7.93,1,431,264,20.55,2
7.99,1,378,284,20.62,2
8.05,1,294,299,20.74,2
8.13,1,239,297,20.4,2
8.2,1,169,280,17.83,2
8.27,1,117,254,15.7,2
8.31,1,93,236,15.0,2
8.34,1,83,227,14.84,2
8.37,1,75,219,15.0,2
8.4,1,65,207,14.71,2
8.44,1,61,203,14.6,2
8.47,1,59,200,14.71,2
8.5,1,58,198,14.58,2
8.53,1,60,200,14.62,2
8.57,1,62,203,14.71,2
8.6,1,71,213,14.71,2
8.63,1,78,220,14.61,2
8.67,1,86,228,14.71,2
8.7,1,108,246,15.12,2
8.74,1,122,255,15.4,2
8.77,1,137,264,15.95,2
8.8,1,155,273,16.77,2
8.83,1,175,281,17.87,2
8.87,1,220,294,19.65,2
8.9,1,244,297,20.25,2
8.92,1,270,299,20.16,2
8.96,1,324,296,20.21,2
9.0,1,350,292,20.14,2
9.03,1,376,285,19.97,2
9.06,1,424,267,19.88,2
9.11,1,466,246,19.65,2
9.15,1,484,235,19.83,2
9.19,1,514,213,19.74,2
9.23,1,526,203,19.91,2
9.27,1,544,186,20.25,2
9.31,1,555,176,20.23,2
9.35,1,557,173,20.2,2
9.38,1,557,173,20.29,2
9.43,1,549,181,20.91,2
9.48,1,543,187,20.81,2
9.52,1,523,204,20.34,2
9.55,1,496,225,20.3,2
9.58,1,479,237,20.55,2
9.61,1,460,248,20.4,2
9.64,1,439,259,20.4,2
9.67,1,416,270,20.52,2
9.71,1,367,287,20.55,2
9.74,1,341,293,20.43,2
9.77,1,315,297,20.56,2
9.8,1,264,299,20.4,2
9.84,1,239,297,20.01,2
9.87,1,216,293,19.81,2
9.9,1,175,282,17.71,2
9.93,1,157,275,16.87,2
9.97,1,141,267,15.96,2
10.0,1,114,251,15.31,2
10.04,1,104,243,15.12,2
10.07,1,95,236,15.31,2
10.1,1,88,229,15.12,2
10.13,1,78,219,14.92,2
10.16,1,75,215,15.0,2
10.19,1,73,213,15.0,2
10.22,1,72,212,14.92,2
10.26,1,75,214,14.71,2
10.29,1,77,217,14.92,2
10.32,1,82,222,15.0,2
10.35,1,94,233,14.92,2
10.39,1,103,240,15.24,2
10.42,1,113,248,15.12,2
10.45,1,125,256,15.56,2
10.48,1,155,272,16.45,2
10.52,1,172,280,17.59,2
10.54,1,191,286,18.44,2
10.57,1,212,292,18.83,2
10.61,1,257,298,20.04,2
10.64,1,281,299,19.92,2
10.67,1,306,298,20.13,2
10.7,1,355,290,19.97,2
10.73,1,379,284,19.97,2
10.77,1,401,277,19.92,2
10.8,1,443,258,19.84,2
10.83,1,461,248,19.71,2
10.86,1,477,239,19.75,2
10.9,1,492,229,19.82,2
10.93,1,515,211,19.79,2
10.96,1,524,204,19.87,2
11.0,1,531,198,19.91,2
11.03,1,540,189,20.02,2
11.06,1,541,188,20.11,2
11.09,1,541,188,20.4,2
11.12,1,539,190,20.32,2
11.15,1,530,198,20.0,2
11.18,1,522,205,20.01,2
11.21,1,513,212,20.13,2
11.25,1,488,230,20.31,2
11.29,1,473,240,20.33,2
11.32,1,455,250,20.41,2
11.35,1,416,270,20.25,2
11.38,1,394,278,20.52,2
11.42,1,371,286,20.47,2
11.45,1,347,292,20.43,2
11.48,1,299,298,20.36,2
11.51,1,275,299,20.27,2
11.54,1,252,298,20.01,2
11.57,1,230,296,19.65,2
11.6,1,190,287,18.2,2
11.63,1,172,281,17.33,2
11.67,1,157,274,16.51,2
11.7,1,143,267,16.23,2
11.72,1,130,260,15.7,2
11.76,1,110,246,15.41,2
11.79,1,102,240,15.31,2
11.82,1,97,235,15.24,2
11.85,1,88,227,15.24,2
11.88,1,86,225,15.0,2
11.92,1,85,223,15.0,2
11.95,1,87,225,15.0,2
11.98,1,89,227,15.02,2
12.02,1,93,230,15.0,2
12.05,1,105,240,15.24,2
12.08,1,113,246,15.24,2
12.12,1,122,253,15.31,2
12.15,1,146,267,15.95,2
12.19,1,161,274,16.56,2
12.22,1,177,281,17.24,2
12.25,1,194,287,18.22,2
12.28,1,234,295,19.53,2
12.31,1,255,298,19.82,2
12.34,1,277,299,19.93,2
12.37,1,300,298,19.91,2
12.41,1,345,292,19.93,2
12.44,1,367,287,19.92,2
12.47,1,389,281,19.8,2
12.5,1,428,265,19.72,2
12.54,1,446,256,19.71,2
12.58,1,476,239,19.74,2
12.61,1,488,231,19.76,2
12.64,1,499,223,19.78,2
12.67,1,515,211,19.85,2
12.71,1,520,206,19.71,2
12.74,1,524,203,19.93,2
12.77,1,526,201,19.86,2
12.81,1,524,202,19.93,2
12.85,1,520,205,20.01,2
12.88,1,508,215,20.11,2
12.91,1,499,222,20.23,2
12.94,1,488,230,20.11,2
12.98,1,461,247,20.25,2
13.01,1,444,256,20.34,2
13.04,1,427,264,20.41,2
13.08,1,407,273,20.41,2
13.11,1,365,287,20.38,2
13.14,1,343,292,20.25,2
13.17,1,321,296,20.37,2
13.2,1,277,299,20.16,2
13.24,1,255,298,19.65,2
13.27,1,235,296,19.53,2
13.3,1,198,289,18.47,2
13.34,1,181,283,17.48,2
13.37,1,166,278,17.01,2
13.4,1,141,265,16.1,2
13.43,1,130,259,15.4,2
13.46,1,122,253,15.4,2
13.5,1,114,248,15.31,2
13.53,1,104,239,15.28,2
13.56,1,100,236,15.24,2
13.6,1,98,234,15.24,2
13.63,1,97,233,15.0,2
13.66,1,99,234,15.31,2
13.69,1,102,236,15.12,2
13.72,1,106,239,15.31,2
13.75,1,117,248,15.12,2
13.78,1,125,253,15.31,2
13.82,1,134,259,15.57,2
13.85,1,157,272,16.23,2
13.88,1,171,278,16.92,2
13.91,1,186,284,17.46,2
13.94,1,203,289,18.34,2
13.98,1,240,296,19.53,2
14.01,1,260,298,19.73,2
14.04,1,280,299,19.65,2
14.07,1,301,298,19.78,2
14.1,1,343,293,19.78,2
14.14,1,364,288,19.67,2
14.17,1,384,282,19.76,2
14.2,1,403,275,19.71,2
14.23,1,437,260,19.74,2
14.27,1,452,253,19.86,2
14.29,1,465,245,19.75,2
14.32,1,477,237,19.91,2
14.35,1,495,225,19.86,2
14.39,1,502,220,19.96,2
14.42,1,506,216,19.91,2
14.45,1,510,213,19.83,2
14.48,1,511,212,19.91,2
14.52,1,509,214,20.05,2
14.55,1,505,216,20.11,2
14.57,1,499,221,20.23,2
14.61,1,483,232,20.26,2
14.64,1,472,239,20.25,2
14.67,1,460,246,20.25,2
14.7,1,430,262,20.4,2
14.73,1,413,270,20.25,2
14.76,1,395,277,20.25,2
14.8,1,355,289,20.17,2
14.83,1,334,294,20.25,2
14.86,1,314,297,20.16,2
14.89,1,293,299,20.13,2
14.92,1,273,299,19.91,2
14.95,1,234,296,19.53,2
14.98,1,216,293,18.83,2
15.02,1,200,289,18.0,2
15.06,1,171,279,17.07,2
15.09,1,159,273,16.51,2
15.12,1,148,268,16.01,2
15.16,1,130,257,15.62,2
15.19,1,123,253,15.62,2
15.22,1,118,249,15.31,2
15.25,1,111,243,15.31,2
15.28,1,110,241,15.31,2
15.31,1,109,241,15.31,2
15.34,1,110,241,15.31,2
15.37,1,111,242,15.41,2
15.41,1,119,247,15.41,2
15.45,1,131,256,15.57,2
15.48,1,138,261,15.7,2
15.51,1,148,266,15.7,2
15.55,1,171,277,16.45,2
15.6,1,184,282,17.36,2
15.64,1,199,287,18.25,2
15.68,1,250,297,19.42,2
15.72,1,269,299,19.53,2
15.75,1,308,298,19.53,2
15.79,1,328,295,19.7,2
15.83,1,366,287,19.74,2
15.87,1,384,282,19.72,2
15.91,1,418,269,19.74,2
15.95,1,446,255,19.85,2
15.99,1,458,248,19.77,2
16.03,1,478,236,19.93,2
16.07,1,485,231,19.83,2
16.09,1,491,227,19.91,2
16.13,1,497,222,19.91,2
16.16,1,497,221,20.13,2
16.2,1,494,224,20.01,2
16.23,1,489,227,20.0,2
16.26,1,483,231,20.31,2
16.29,1,475,236,20.25,2
16.32,1,466,242,20.31,2
16.35,1,442,255,20.34,2
16.39,1,428,263,20.31,2
16.42,1,413,269,20.25,2
16.45,1,379,282,20.25,2
16.48,1,360,288,20.19,2
16.52,1,341,292,20.17,2
16.55,1,302,298,20.08,2
16.58,1,283,299,19.99,2
16.61,1,264,299,19.91,2
16.64,1,247,298,19.73,2
16.67,1,214,292,18.51,2
16.71,1,198,288,17.77,2
16.74,1,185,284,17.22,2
16.77,1,173,279,16.92,2
16.8,1,152,269,15.81,2
16.84,1,144,264,15.72,2
16.86,1,137,260,15.4,2
16.9,1,126,253,15.31,2
16.93,1,123,250,15.62,2
16.97,1,121,249,15.31,2
17.05,1,121,248,15.41,2
17.11,1,132,255,15.62,2
17.18,1,153,268,15.72,2
17.21,1,163,272,16.1,2
17.24,1,174,277,16.4,2
17.27,1,186,282,16.91,2
17.3,1,214,291,18.34,2
17.34,1,230,294,18.93,2
17.37,1,246,297,19.32,2
17.4,1,281,299,19.42,2
17.43,1,299,298,19.53,2
17.47,1,318,297,19.55,2
17.5,1,336,294,19.67,2
17.53,1,371,286,19.67,2
17.57,1,388,281,19.73,2
17.6,1,418,269,19.82,2
17.63,1,431,262,19.76,2
17.67,1,443,256,19.83,2
17.7,1,462,245,19.85,2
17.73,1,470,240,19.83,2
17.76,1,476,236,19.96,2
17.8,1,483,231,19.96,2
17.83,1,484,230,19.93,2
17.87,1,484,230,20.11,2
17.9,1,478,234,20.26,2
17.93,1,473,237,20.11,2
17.97,1,466,241,20.11,2
18.01,1,447,252,20.25,2
18.04,1,436,258,20.31,2
18.07,1,409,271,20.25,2
18.11,1,393,277,20.23,2
18.14,1,377,282,20.25,2
18.17,1,360,288,20.25,2
18.2,1,324,295,20.13,2
18.23,1,307,298,19.97,2
18.27,1,289,299,19.78,2
18.3,1,254,298,19.27,2
18.33,1,238,296,19.05,2
18.36,1,223,294,18.55,2
18.39,1,208,291,18.04,2
18.42,1,195,287,17.77,2
18.46,1,173,278,16.53,2
18.49,1,163,274,16.4,2
18.52,1,155,270,16.1,2
18.55,1,142,262,15.59,2
18.58,1,138,259,15.62,2
18.62,1,134,256,15.59,2
18.65,1,131,253,15.43,2
18.68,1,130,253,15.41,2
18.71,1,131,253,15.62,2
18.75,1,137,257,15.4,2
18.78,1,141,259,15.4,2
18.81,1,146,263,15.62,2
18.84,1,153,266,15.7,2
18.87,1,161,270,15.83,2
18.9,1,179,279,16.66,2
18.93,1,191,283,17.1,2
18.97,1,203,287,17.85,2
19.0,1,231,294,18.82,2
19.04,1,246,296,19.24,2
19.07,1,262,298,19.32,2
19.1,1,295,299,19.42,2
19.14,1,312,297,19.56,2
19.17,1,329,295,19.61,2
19.2,1,362,288,19.72,2
19.23,1,378,283,19.83,2
19.27,1,393,278,19.74,2
19.3,1,419,267,19.85,2
19.33,1,431,262,19.91,2
19.37,1,441,256,19.86,2
19.4,1,457,247,20.03,2
19.43,1,463,243,19.99,2
19.47,1,468,240,20.1,2
19.5,1,472,237,20.11,2
19.53,1,472,237,20.01,2
19.57,1,470,238,20.11,2
19.6,1,466,240,20.13,2
19.63,1,455,247,20.25,2
19.66,1,447,251,20.25,2
19.7,1,427,262,20.31,2
19.73,1,416,267,20.25,2
19.77,1,402,273,20.25,2
19.8,1,373,283,20.25,2
19.83,1,357,288,20.17,2
19.86,1,341,292,20.21,2
19.9,1,307,297,19.92,2
19.93,1,290,299,19.83,2
19.96,1,274,299,19.8,2
19.99,1,258,298,19.53,2
