Time (s),Detected,X,Y,Radius (px),Distance (m)
3.72,1,402,277,19.78,2
3.75,1,432,265,19.56,2
3.78,1,460,250,19.42,2
3.81,1,507,219,19.42,2
3.85,1,527,203,19.54,2
3.87,1,544,186,20.7,2
3.91,1,568,159,20.19,2
3.94,1,578,146,20.01,2
3.97,1,584,136,19.55,2
4.0,1,589,121,17.87,2
4.03,1,591,117,17.36,2
4.07,1,591,115,17.26,2
4.1,1,591,115,17.36,2
4.12,1,590,117,17.85,2
4.16,1,586,129,19.05,2
4.2,1,583,138,19.91,2
4.23,1,575,149,20.7,2
4.26,1,554,175,21.22,2
4.3,1,538,191,20.52,2
4.34,1,500,224,20.0,2
4.37,1,476,240,19.83,2
4.4,1,450,255,20.11,2
4.43,1,421,269,19.98,2
4.46,1,357,290,20.55,2
4.5,1,324,296,20.72,2
4.53,1,291,299,21.03,2
4.56,1,225,296,21.21,2
4.59,1,194,290,20.73,2
4.63,1,166,282,20.26,2
4.65,1,117,260,17.73,2
4.69,1,96,247,16.58,2
4.72,1,78,234,16.23,2
4.75,1,50,208,15.88,2
4.78,1,39,196,16.14,2
4.81,1,31,185,16.01,2
4.85,1,25,176,16.1,2
4.88,1,16,162,16.23,2
4.91,1,13,158,16.92,2
4.95,1,12,155,16.8,2
4.98,1,12,155,16.8,2
5.01,1,15,160,17.0,2
5.04,1,18,166,16.51,2
5.07,1,23,173,16.32,2
5.11,1,37,193,16.23,2
5.14,1,46,205,16.1,2
5.17,1,59,218,15.95,2
5.2,1,92,244,16.65,2
5.24,1,112,257,17.92,2
5.27,1,134,269,18.85,2
5.3,1,160,280,20.28,2
5.33,1,188,288,20.74,2
5.36,1,249,299,21.29,2
5.39,1,281,300,20.8,2
5.43,1,313,298,20.26,2
5.46,1,375,285,19.96,2
5.49,1,405,276,19.56,2
5.52,1,432,264,19.48,2
5.55,1,457,252,19.29,2
5.58,1,500,224,19.14,2
5.61,1,517,210,19.21,2
5.64,1,533,197,19.3,2
5.68,1,556,173,20.3,2
5.72,1,564,163,19.74,2
5.75,1,576,149,19.14,2
5.78,1,579,144,18.65,2
5.81,1,581,141,18.84,2
5.84,1,582,141,18.93,2
5.87,1,580,142,18.98,2
5.9,1,573,152,19.56,2
5.93,1,567,160,19.67,2
5.96,1,560,168,20.23,2
6.0,1,550,179,20.4,2
6.03,1,523,205,19.61,2
6.06,1,506,219,19.61,2
6.1,1,487,233,19.61,2
6.13,1,465,247,19.7,2
6.16,1,414,272,19.98,2
6.19,1,386,282,19.99,2
6.23,1,356,290,20.25,2
6.26,1,294,299,20.62,2
6.3,1,264,299,20.88,2
6.33,1,234,297,20.81,2
6.36,1,178,285,20.26,2
6.4,1,131,267,17.97,2
6.43,1,111,256,17.02,2
6.47,1,93,245,16.57,2
6.5,1,65,223,16.23,2
6.53,1,54,213,16.4,2
6.56,1,45,203,16.23,2
6.59,1,38,195,16.4,2
6.63,1,33,188,16.38,2
6.66,1,26,179,16.4,2
6.69,1,25,177,16.4,2
6.72,1,25,176,16.4,2
6.75,1,28,181,16.23,2
6.78,1,32,187,16.32,2
6.82,1,37,193,16.51,2
6.85,1,44,201,16.51,2
6.89,1,63,222,16.11,2
6.92,1,76,233,16.38,2
6.95,1,92,244,16.24,2
6.99,1,129,266,18.2,2
7.02,1,152,276,19.78,2
7.05,1,202,292,20.4,2
7.08,1,230,297,20.74,2
7.11,1,259,299,20.99,2
7.15,1,289,299,20.26,2
7.18,1,319,297,20.4,2
7.21,1,376,285,19.53,2
7.23,1,403,277,19.32,2
7.27,1,428,266,19.25,2
7.3,1,451,255,19.05,2
7.33,1,490,231,19.0,2
7.36,1,506,219,18.91,2
7.4,1,521,208,18.96,2
7.43,1,533,197,18.96,2
7.46,1,551,179,19.61,2
7.49,1,557,172,19.53,2
7.52,1,561,167,19.21,2
7.55,1,565,162,18.9,2
7.58,1,565,163,19.02,2
7.61,1,563,165,19.21,2
7.64,1,559,169,19.42,2
7.68,1,554,174,19.71,2
7.71,1,539,191,19.6,2
7.74,1,528,201,19.22,2
7.77,1,515,212,19.3,2
7.81,1,482,236,19.42,2
7.84,1,462,249,19.42,2
7.87,1,440,260,19.6,2
7.9,1,390,281,19.92,2
7.93,1,362,289,19.97,2
7.97,1,334,294,20.19,2
8.0,1,306,298,20.43,2
8.03,1,249,298,20.8,2
8.06,1,222,295,20.62,2
8.09,1,196,290,20.31,2
8.13,1,172,284,19.99,2
8.16,1,130,267,17.56,2
8.2,1,112,257,17.27,2
8.22,1,96,247,16.8,2
8.25,1,71,229,16.71,2
8.29,1,61,220,16.4,2
8.32,1,54,212,16.51,2
8.35,1,47,206,16.23,2
8.38,1,40,197,16.51,2
8.41,1,38,195,16.51,2
8.45,1,38,194,16.64,2
8.48,1,41,198,16.65,2
8.52,1,44,202,16.51,2
8.55,1,56,215,16.4,2
8.59,1,64,223,16.23,2
8.62,1,75,232,16.51,2
8.65,1,87,241,16.51,2
8.68,1,118,261,17.73,2
8.72,1,137,270,18.41,2
8.75,1,158,279,19.15,2
8.78,1,181,287,20.13,2
8.81,1,232,297,20.4,2
8.84,1,258,299,20.4,2
8.87,1,286,299,20.13,2
8.9,1,341,294,19.8,2
8.94,1,367,288,19.35,2
8.97,1,392,280,19.32,2
9.0,1,438,262,19.05,2
9.03,1,457,251,18.87,2
9.07,1,475,241,18.88,2
9.1,1,505,220,18.72,2
9.13,1,517,211,18.78,2
9.16,1,527,202,18.61,2
9.2,1,535,195,18.72,2
9.23,1,546,183,19.3,2
9.26,1,549,180,19.21,2
9.29,1,550,179,19.23,2
9.33,1,548,182,19.3,2
9.36,1,544,185,19.42,2
9.39,1,539,191,19.03,2
9.42,1,532,198,19.15,2
9.47,1,512,215,19.21,2
9.51,1,484,235,19.22,2
9.55,1,467,246,19.3,2
9.59,1,426,267,19.56,2
9.63,1,404,276,19.56,2
9.67,1,354,291,19.97,2
9.72,1,301,299,20.25,2
9.76,1,248,298,20.42,2
9.8,1,199,291,20.01,2
9.85,1,177,285,19.65,2
9.89,1,137,270,17.69,2
9.92,1,120,262,17.45,2
9.96,1,93,245,16.42,2
9.99,1,82,237,16.51,2
10.02,1,72,230,16.64,2
10.05,1,59,217,16.8,2
10.08,1,55,213,16.51,2
10.12,1,52,210,16.64,2
10.15,1,50,209,16.65,2
10.18,1,51,210,16.42,2
10.21,1,54,213,16.71,2
10.25,1,58,217,16.8,2
10.28,1,64,222,16.51,2
10.3,1,80,236,16.51,2
10.34,1,91,244,16.51,2
10.38,1,104,252,16.92,2
10.41,1,135,269,18.04,2
10.45,1,154,277,18.68,2
10.48,1,196,290,19.84,2
10.52,1,220,295,20.4,2
10.55,1,270,299,20.01,2
10.58,1,295,299,19.92,2
10.61,1,321,297,19.81,2
10.65,1,346,292,19.61,2
10.68,1,370,287,19.32,2
10.7,1,415,271,18.91,2
10.74,1,435,263,18.91,2
10.77,1,454,253,18.8,2
10.8,1,485,235,18.6,2
10.83,1,497,226,18.67,2
10.87,1,508,218,18.63,2
10.9,1,525,205,18.47,2
10.93,1,530,200,18.54,2
10.96,1,534,196,18.6,2
10.99,1,536,194,18.6,2
11.03,1,535,195,18.72,2
11.06,1,533,197,18.85,2
11.1,1,528,201,18.83,2
11.13,1,522,207,18.93,2
11.17,1,504,221,19.05,2
11.2,1,493,229,19.14,2
11.22,1,479,238,19.14,2
11.26,1,446,257,19.14,2
11.3,1,427,267,19.42,2
11.33,1,406,275,19.48,2
11.36,1,360,289,19.91,2
11.39,1,335,294,19.91,2
11.43,1,311,298,20.08,2
11.46,1,261,299,20.26,2
11.49,1,237,297,20.01,2
11.53,1,214,294,20.13,2
11.56,1,172,284,19.38,2
11.59,1,153,277,18.47,2
11.62,1,136,270,17.59,2
11.66,1,108,255,16.81,2
11.69,1,97,248,16.83,2
11.72,1,87,241,16.8,2
11.75,1,73,230,16.92,2
11.79,1,68,226,16.92,2
11.83,1,65,223,16.51,2
11.86,1,62,221,16.8,2
11.9,1,63,221,16.71,2
11.93,1,66,223,16.51,2
11.96,1,74,231,16.8,2
12.0,1,81,236,16.8,2
12.02,1,90,242,16.51,2
12.06,1,112,257,16.92,2
12.09,1,125,264,17.26,2
12.12,1,141,272,17.97,2
12.15,1,177,285,19.23,2
12.18,1,197,291,19.84,2
12.22,1,219,295,20.13,2
12.25,1,242,298,20.26,2
12.28,1,289,299,19.67,2
12.32,1,313,298,19.65,2
12.35,1,360,289,19.32,2
12.38,1,382,283,19.18,2
12.42,1,403,276,18.97,2
12.45,1,440,261,18.72,2
12.48,1,456,252,18.8,2
12.52,1,471,244,18.46,2
12.55,1,483,236,18.72,2
12.58,1,494,229,18.66,2
12.61,1,511,216,18.65,2
12.65,1,516,212,18.63,2
12.68,1,520,208,18.56,2
12.71,1,524,206,18.6,2
12.75,1,523,206,18.56,2
12.78,1,520,208,18.66,2
12.8,1,510,217,18.72,2
12.84,1,503,222,18.85,2
12.87,1,493,229,19.01,2
12.9,1,469,245,19.03,2
12.93,1,454,253,19.21,2
12.97,1,438,262,19.24,2
13.0,1,400,277,19.5,2
13.03,1,379,284,19.5,2
13.06,1,357,290,19.71,2
13.09,1,334,294,19.96,2
13.13,1,311,298,19.93,2
13.16,1,264,299,20.4,2
13.19,1,241,298,20.16,2
13.22,1,220,295,20.01,2
13.26,1,180,286,19.17,2
13.29,1,162,280,18.65,2
13.32,1,146,274,18.0,2
13.35,1,119,261,17.08,2
13.39,1,108,254,17.11,2
13.42,1,99,249,17.07,2
13.45,1,85,239,16.8,2
13.49,1,80,235,16.8,2
13.53,1,75,231,16.8,2
13.56,1,74,231,16.8,2
13.6,1,78,233,16.51,2
13.64,1,81,236,16.8,2
13.67,1,87,240,16.8,2
13.7,1,93,245,16.8,2
13.73,1,111,256,16.92,2
13.77,1,123,263,17.08,2
13.8,1,151,276,17.83,2
13.83,1,168,282,18.76,2
13.86,1,186,287,19.53,2
13.89,1,205,292,19.48,2
13.92,1,225,296,20.01,2
13.96,1,269,299,19.95,2
13.98,1,291,299,19.65,2
14.02,1,314,297,19.53,2
14.06,1,357,290,19.25,2
14.08,1,378,285,19.07,2
14.12,1,398,278,18.97,2
14.15,1,433,264,18.7,2
14.18,1,448,257,18.72,2
14.21,1,462,249,18.62,2
14.25,1,474,242,18.6,2
14.28,1,484,236,18.63,2
14.31,1,500,225,18.63,2
14.34,1,505,221,18.52,2
14.37,1,509,218,18.53,2
14.41,1,511,216,18.63,2
14.44,1,510,217,18.6,2
14.47,1,508,219,18.6,2
14.5,1,497,227,18.72,2
14.54,1,489,232,18.72,2
14.57,1,480,238,19.05,2
14.6,1,456,252,19.14,2
14.63,1,441,260,19.24,2
14.67,1,425,267,19.22,2
14.7,1,408,274,19.42,2
14.73,1,368,287,19.57,2
14.76,1,348,292,19.53,2
14.8,1,304,298,19.8,2
14.84,1,282,299,19.8,2
14.87,1,261,299,20.13,2
14.9,1,220,295,19.91,2
14.93,1,200,291,19.53,2
14.97,1,182,287,18.94,2
15.0,1,166,281,18.44,2
15.02,1,151,276,18.1,2
15.06,1,126,264,17.34,2
15.09,1,116,259,17.11,2
15.12,1,107,254,16.92,2
15.15,1,94,245,16.8,2
15.18,1,90,242,16.8,2
15.22,1,87,241,16.92,2
15.25,1,86,239,16.8,2
15.28,1,86,239,16.51,2
15.31,1,90,242,16.8,2
15.35,1,94,245,16.8,2
15.37,1,100,249,16.92,2
15.4,1,115,258,16.97,2
15.44,1,125,264,17.2,2
15.47,1,137,270,17.56,2
15.5,1,165,281,18.54,2
15.53,1,181,286,19.17,2
15.57,1,198,291,19.07,2
15.6,1,237,297,20.01,2
15.63,1,257,299,19.53,2
15.66,1,278,299,19.53,2
15.7,1,320,297,19.3,2
15.73,1,341,293,19.32,2
15.76,1,361,289,19.2,2
15.8,1,380,284,19.05,2
15.83,1,398,278,18.88,2
15.86,1,430,265,18.73,2
15.89,1,444,258,18.75,2
15.92,1,457,252,18.77,2
15.95,1,477,240,18.63,2
15.99,1,485,235,18.61,2
16.02,1,491,231,18.74,2
16.05,1,499,226,18.62,2
16.09,1,500,225,18.77,2
16.12,1,500,225,18.63,2
16.16,1,495,229,18.82,2
16.21,1,483,236,18.83,2
16.25,1,475,242,18.93,2
16.3,1,453,254,19.05,2
16.34,1,426,267,19.14,2
16.38,1,392,280,19.42,2
16.42,1,374,286,19.52,2
16.46,1,334,294,19.78,2
16.5,1,293,299,19.8,2
16.55,1,273,299,19.97,2
16.59,1,233,297,19.65,2
16.62,1,215,294,19.52,2
16.65,1,181,286,19.23,2
16.68,1,166,282,18.43,2
16.71,1,153,276,17.98,2
16.75,1,141,271,17.76,2
16.78,1,121,262,17.41,2
16.81,1,113,257,17.2,2
16.84,1,107,254,17.1,2
16.88,1,102,251,17.1,2
16.91,1,97,247,16.8,2
16.94,1,97,247,16.92,2
16.97,1,97,247,16.8,2
17.0,1,103,251,16.92,2
17.04,1,108,253,17.1,2
17.07,1,114,257,17.21,2
17.1,1,130,266,17.09,2
17.13,1,141,271,17.56,2
17.17,1,153,276,17.88,2
17.2,1,166,281,18.87,2
17.23,1,197,290,19.04,2
17.26,1,214,294,19.42,2
17.29,1,232,297,19.65,2
17.32,1,251,298,19.91,2
17.36,1,290,299,19.53,2
17.39,1,310,298,19.42,2
17.42,1,330,295,19.17,2
17.45,1,367,288,19.14,2
17.49,1,385,283,19.04,2
17.52,1,402,277,18.97,2
17.55,1,431,265,18.72,2
17.58,1,443,259,18.73,2
17.61,1,455,253,18.8,2
17.65,1,464,248,18.64,2
17.67,1,472,243,18.79,2
17.71,1,484,236,18.61,2
17.74,1,488,234,18.6,2
17.77,1,489,233,18.64,2
17.8,1,489,233,18.62,2
17.83,1,486,235,18.77,2
17.86,1,482,238,18.93,2
17.9,1,476,241,18.93,2
17.93,1,459,251,19.05,2
17.97,1,449,257,19.15,2
18.0,1,437,262,19.24,2
18.03,1,408,274,19.29,2
18.07,1,392,280,19.32,2
18.1,1,375,285,19.42,2
18.13,1,338,294,19.7,2
18.16,1,319,297,19.57,2
18.19,1,299,299,19.7,2
18.22,1,280,299,19.67,2
18.26,1,242,298,20.01,2
18.29,1,224,296,19.65,2
18.32,1,207,293,19.33,2
18.35,1,177,285,19.07,2
18.38,1,164,281,18.47,2
18.42,1,152,276,18.13,2
18.45,1,141,272,17.61,2
18.48,1,132,267,17.41,2
18.51,1,118,260,17.41,2
18.55,1,114,257,17.29,2
18.58,1,108,254,17.11,2
18.61,1,107,253,17.1,2
18.64,1,107,253,17.1,2
18.68,1,112,256,17.11,2
18.71,1,116,258,17.21,2
18.74,1,122,261,17.14,2
18.77,1,128,265,17.36,2
18.81,1,147,273,17.73,2
18.84,1,158,278,18.33,2
18.88,1,184,287,19.08,2
18.91,1,198,291,19.04,2
18.94,1,215,294,19.53,2
18.97,1,232,297,19.45,2
19.0,1,268,299,19.54,2
19.04,1,286,299,19.47,2
19.07,1,305,298,19.3,2
19.1,1,342,293,19.25,2
19.14,1,359,290,19.05,2
19.17,1,376,285,19.07,2
19.21,1,407,275,18.88,2
19.24,1,421,270,18.8,2
19.27,1,433,264,18.75,2
19.3,1,454,254,18.81,2
19.34,1,462,250,18.82,2
19.37,1,468,246,18.67,2
19.4,1,474,243,18.63,2
19.43,1,477,241,18.6,2
19.46,1,480,239,18.82,2
19.49,1,479,239,18.75,2
19.52,1,477,241,18.9,2
19.56,1,467,246,19.01,2
19.6,1,460,250,19.14,2
19.62,1,452,255,19.01,2
19.65,1,431,265,19.21,2
19.69,1,418,271,19.42,2
19.73,1,389,281,19.42,2
19.75,1,372,286,19.56,2
19.78,1,355,290,19.7,2
19.82,1,338,294,19.57,2
19.85,1,301,298,19.61,2
19.88,1,283,299,19.74,2
19.91,1,265,299,19.78,2
19.95,1,230,296,19.55,2
19.98,1,214,294,19.53,2
