Time (s),Detected,X,Y,Radius (px),Distance (m)
6.33,1,484,278,42.35,1
6.37,1,382,303,45.08,1
6.4,1,329,309,46.68,1
6.42,1,276,309,47.33,1
6.46,1,225,307,46.78,1
6.49,1,175,300,45.96,1
6.52,1,87,276,42.39,1
6.55,1,50,259,38.6,1
6.59,1,22,242,32.48,1
6.62,0,-1,-1,0,1
6.65,0,-1,-1,0,1
6.68,0,-1,-1,0,1
6.71,0,-1,-1,0,1
6.74,0,-1,-1,0,1
6.77,0,-1,-1,0,1
6.8,0,-1,-1,0,1
6.83,0,-1,-1,0,1
6.86,0,-1,-1,0,1
6.89,0,-1,-1,0,1
6.92,0,-1,-1,0,1
6.95,0,-1,-1,0,1
6.98,0,-1,-1,0,1
7.02,0,-1,-1,0,1
7.05,0,-1,-1,0,1
7.08,0,-1,-1,0,1
7.11,1,7,223,21.21,1
7.14,1,22,241,33.35,1
7.17,1,87,276,43.02,1
7.2,1,129,289,44.72,1
7.23,1,175,300,45.7,1
7.27,1,273,310,45.55,1
7.3,1,324,309,44.4,1
7.33,1,375,304,43.04,1
7.36,1,423,295,41.79,1
7.39,1,470,283,40.33,1
7.42,1,553,252,38.1,1
7.45,1,578,236,33.95,1
7.48,1,593,221,20.55,1
7.52,0,-1,-1,0,1
7.55,0,-1,-1,0,1
7.58,0,-1,-1,0,1
7.61,0,-1,-1,0,1
7.64,0,-1,-1,0,1
7.68,0,-1,-1,0,1
7.71,0,-1,-1,0,1
7.74,0,-1,-1,0,1
7.77,0,-1,-1,0,1
7.8,0,-1,-1,0,1
7.83,0,-1,-1,0,1
7.86,0,-1,-1,0,1
7.89,0,-1,-1,0,1
7.92,0,-1,-1,0,1
7.95,1,597,217,10.55,1
7.98,1,583,232,30.99,1
8.01,1,525,263,40.13,1
8.05,1,483,279,41.25,1
8.08,1,437,292,42.54,1
8.11,1,389,302,43.5,1
8.14,1,291,309,45.85,1
8.17,1,243,308,45.8,1
8.2,1,196,303,45.15,1
8.24,1,152,295,43.91,1
8.27,1,75,271,40.22,1
8.3,1,42,256,36.26,1
8.33,1,20,240,31.88,1
8.36,1,7,223,22.14,1
