Time (s),Detected,X,Y,Radius (px),Distance (m)
2.13,0,-1,-1,0,1
2.16,0,-1,-1,0,1
2.19,0,-1,-1,0,1
2.22,1,7,248,20.55,1
2.25,1,36,273,48.84,1
2.28,1,93,295,55.32,1
2.31,1,163,308,56.65,1
2.35,1,318,308,55.92,1
2.38,1,397,294,54.26,1
2.41,1,471,273,52.74,1
2.44,1,541,244,51.21,1
2.47,1,580,219,34.29,1
2.51,0,-1,-1,0,1
2.53,0,-1,-1,0,1
2.56,0,-1,-1,0,1
2.6,0,-1,-1,0,1
2.63,0,-1,-1,0,1
2.66,0,-1,-1,0,1
2.69,0,-1,-1,0,1
2.72,0,-1,-1,0,1
2.75,0,-1,-1,0,1
2.78,0,-1,-1,0,1
2.81,0,-1,-1,0,1
2.84,0,-1,-1,0,1
2.88,0,-1,-1,0,1
2.9,0,-1,-1,0,1
2.93,0,-1,-1,0,1
2.97,0,-1,-1,0,1
3.0,0,-1,-1,0,1
3.03,0,-1,-1,0,1
3.05,0,-1,-1,0,1
3.09,0,-1,-1,0,1
3.13,1,593,207,20.1,1
3.15,1,566,231,49.51,1
3.18,1,507,259,55.95,1
3.21,1,433,285,57.12,1
3.25,1,278,313,59.34,1
3.28,1,204,312,57.17,1
3.31,1,137,305,53.94,1
3.34,1,30,271,42.58,1
3.38,1,7,247,19.6,1
3.41,0,-1,-1,0,1
3.44,0,-1,-1,0,1
3.47,0,-1,-1,0,1
3.5,0,-1,-1,0,1
3.53,0,-1,-1,0,1
3.56,0,-1,-1,0,1
3.59,0,-1,-1,0,1
3.62,0,-1,-1,0,1
3.65,0,-1,-1,0,1
3.68,0,-1,-1,0,1
3.71,0,-1,-1,0,1
3.74,0,-1,-1,0,1
3.77,0,-1,-1,0,1
3.8,0,-1,-1,0,1
3.83,0,-1,-1,0,1
3.86,0,-1,-1,0,1
3.89,0,-1,-1,0,1
3.92,0,-1,-1,0,1
3.95,0,-1,-1,0,1
3.99,0,-1,-1,0,1
4.02,0,-1,-1,0,1
4.05,1,20,261,35.91,1
4.08,1,54,281,48.1,1
4.11,1,110,298,50.99,1
4.14,1,172,308,52.53,1
4.17,1,239,313,53.37,1
4.2,1,307,311,53.0,1
4.23,1,445,281,50.98,1
4.26,1,509,259,49.96,1
4.29,1,564,233,47.5,1
4.33,1,588,212,26.09,1
4.36,0,-1,-1,0,1
4.38,0,-1,-1,0,1
4.42,0,-1,-1,0,1
4.45,0,-1,-1,0,1
4.48,0,-1,-1,0,1
4.51,0,-1,-1,0,1
4.54,0,-1,-1,0,1
4.57,0,-1,-1,0,1
4.6,0,-1,-1,0,1
4.63,0,-1,-1,0,1
4.67,0,-1,-1,0,1
4.69,0,-1,-1,0,1
4.72,0,-1,-1,0,1
4.75,0,-1,-1,0,1
4.78,0,-1,-1,0,1
4.81,0,-1,-1,0,1
4.84,0,-1,-1,0,1
4.87,0,-1,-1,0,1
4.9,0,-1,-1,0,1
4.93,1,561,235,51.62,1
4.97,1,502,261,53.68,1
5.0,1,436,284,54.63,1
5.03,1,366,302,55.15,1
5.06,1,297,312,55.29,1
5.09,1,169,308,52.44,1
5.12,1,111,299,49.57,1
5.15,1,60,284,46.06,1
5.18,1,25,266,37.94,1
5.22,0,-1,-1,0,1
5.25,0,-1,-1,0,1
5.28,0,-1,-1,0,1
5.31,0,-1,-1,0,1
5.35,0,-1,-1,0,1
5.37,0,-1,-1,0,1
5.4,0,-1,-1,0,1
5.43,0,-1,-1,0,1
5.47,0,-1,-1,0,1
5.5,0,-1,-1,0,1
5.53,0,-1,-1,0,1
5.56,0,-1,-1,0,1
5.59,0,-1,-1,0,1
5.62,0,-1,-1,0,1
5.66,0,-1,-1,0,1
5.69,0,-1,-1,0,1
5.72,0,-1,-1,0,1
5.75,0,-1,-1,0,1
5.78,0,-1,-1,0,1
5.82,1,1,235,10.05,1
5.85,1,46,276,44.52,1
5.88,1,94,293,48.28,1
5.91,1,148,305,49.5,1
5.95,1,205,311,50.98,1
5.98,1,267,313,51.44,1
6.01,1,392,296,50.45,1
6.04,1,453,279,49.46,1
6.07,1,511,258,48.79,1
6.1,1,562,235,47.72,1
6.13,1,585,215,29.93,1
6.16,0,-1,-1,0,1
6.19,0,-1,-1,0,1
6.22,0,-1,-1,0,1
6.25,0,-1,-1,0,1
6.28,0,-1,-1,0,1
6.31,0,-1,-1,0,1
6.34,0,-1,-1,0,1
6.37,0,-1,-1,0,1
6.4,0,-1,-1,0,1
6.43,0,-1,-1,0,1
6.46,0,-1,-1,0,1
6.5,0,-1,-1,0,1
6.52,0,-1,-1,0,1
6.56,0,-1,-1,0,1
6.59,0,-1,-1,0,1
6.62,0,-1,-1,0,1
6.65,0,-1,-1,0,1
6.68,1,593,207,20.52,1
6.71,1,573,227,42.85,1
6.74,1,474,272,51.94,1
6.77,1,413,290,52.6,1
6.81,1,350,305,52.65,1
6.84,1,229,313,51.87,1
6.88,1,172,308,49.73,1
6.91,1,120,300,47.14,1
6.94,1,34,271,40.45,1
6.97,1,15,253,30.39,1
7.0,0,1,240,2.24,1
7.03,0,-1,-1,0,1
7.06,0,-1,-1,0,1
7.09,0,-1,-1,0,1
7.12,0,-1,-1,0,1
7.15,0,-1,-1,0,1
7.19,0,-1,-1,0,1
7.22,0,-1,-1,0,1
7.25,0,-1,-1,0,1
7.28,0,-1,-1,0,1
7.31,0,-1,-1,0,1
7.35,0,-1,-1,0,1
7.38,0,-1,-1,0,1
7.41,0,-1,-1,0,1
7.44,0,-1,-1,0,1
7.47,0,-1,-1,0,1
7.5,0,-1,-1,0,1
7.52,0,-1,-1,0,1
7.56,1,5,238,16.62,1
7.59,1,20,258,34.85,1
7.62,1,46,275,41.91,1
7.64,1,88,291,44.6,1
7.67,1,187,310,48.16,1
7.71,1,242,313,49.34,1
7.73,1,298,312,49.2,1
7.77,1,356,304,49.04,1
7.8,1,413,291,48.29,1
7.83,1,520,255,47.19,1
7.86,1,564,234,45.61,1
7.9,1,585,215,30.43,1
7.93,0,-1,-1,0,1
7.96,0,-1,-1,0,1
7.99,0,-1,-1,0,1
8.02,0,-1,-1,0,1
8.05,0,-1,-1,0,1
8.09,0,-1,-1,0,1
8.12,0,-1,-1,0,1
8.15,0,-1,-1,0,1
8.18,0,-1,-1,0,1
8.21,0,-1,-1,0,1
8.24,0,-1,-1,0,1
8.27,0,-1,-1,0,1
8.3,0,-1,-1,0,1
8.33,0,-1,-1,0,1
8.36,0,-1,-1,0,1
8.39,0,-1,-1,0,1
8.42,1,582,219,34.78,1
8.45,1,558,237,49.66,1
8.48,1,509,259,49.31,1
8.51,1,399,294,50.62,1
8.54,1,342,306,50.7,1
8.58,1,285,313,50.99,1
8.61,1,231,313,50.09,1
8.63,1,179,309,48.17,1
8.66,1,88,291,43.73,1
8.7,1,50,277,40.75,1
8.73,1,24,261,35.25,1
8.76,1,10,245,23.75,1
8.79,0,-1,-1,0,1
8.83,0,-1,-1,0,1
8.86,0,-1,-1,0,1
8.89,0,-1,-1,0,1
8.92,0,-1,-1,0,1
8.96,0,-1,-1,0,1
8.98,0,-1,-1,0,1
9.01,0,-1,-1,0,1
9.05,0,-1,-1,0,1
9.08,0,-1,-1,0,1
9.11,0,-1,-1,0,1
9.15,0,-1,-1,0,1
9.18,0,-1,-1,0,1
9.21,0,-1,-1,0,1
9.24,0,-1,-1,0,1
9.27,1,2,235,13.09,1
9.3,1,15,251,31.02,1
9.33,1,65,283,41.84,1
9.36,1,105,296,44.75,1
9.39,1,149,305,46.12,1
9.43,1,196,310,46.69,1
9.46,1,247,313,47.95,1
9.5,1,350,305,47.43,1
9.52,1,403,294,46.89,1
9.56,1,453,280,46.13,1
9.59,1,500,263,45.65,1
9.62,1,545,244,44.98,1
9.65,1,590,210,26.52,1
9.68,0,-1,-1,0,1
9.72,0,-1,-1,0,1
9.75,0,-1,-1,0,1
9.78,0,-1,-1,0,1
9.82,0,-1,-1,0,1
9.85,0,-1,-1,0,1
9.88,0,-1,-1,0,1
9.91,0,-1,-1,0,1
9.94,0,-1,-1,0,1
9.97,0,-1,-1,0,1
10.0,0,-1,-1,0,1
10.03,0,-1,-1,0,1
10.06,0,-1,-1,0,1
10.09,0,-1,-1,0,1
10.12,1,585,216,31.2,1
10.15,1,567,232,44.94,1
10.18,1,530,251,47.33,1
10.22,1,435,285,48.39,1
10.25,1,383,298,48.65,1
10.28,1,331,308,48.76,1
10.31,1,280,313,49.22,1
10.34,1,184,310,46.48,1
10.38,1,140,303,44.84,1
10.4,1,100,294,42.82,1
10.44,1,64,282,40.3,1
10.47,1,17,254,31.45,1
10.5,1,6,238,19.06,1
10.53,0,-1,-1,0,1
10.56,0,-1,-1,0,1
10.59,0,-1,-1,0,1
10.62,0,-1,-1,0,1
10.65,0,-1,-1,0,1
10.68,0,-1,-1,0,1
10.71,0,-1,-1,0,1
10.75,0,-1,-1,0,1
10.78,0,-1,-1,0,1
10.81,0,-1,-1,0,1
10.84,0,-1,-1,0,1
10.88,0,-1,-1,0,1
10.9,0,-1,-1,0,1
10.94,0,-1,-1,0,1
10.97,1,3,236,15.13,1
11.0,1,14,250,29.57,1
11.02,1,29,265,37.18,1
11.05,1,57,280,40.52,1
11.09,1,92,292,42.57,1
11.11,1,131,301,44.23,1
11.14,1,174,309,45.28,1
11.17,1,220,312,46.25,1
11.21,1,316,309,46.41,1
11.24,1,365,302,46.36,1
11.27,1,413,291,45.77,1
11.3,1,459,278,45.12,1
11.33,1,502,262,44.41,1
11.36,1,571,229,41.14,1
11.39,1,586,214,30.15,1
11.43,0,-1,-1,0,1
11.47,0,-1,-1,0,1
11.5,0,-1,-1,0,1
11.53,0,-1,-1,0,1
11.57,0,-1,-1,0,1
11.6,0,-1,-1,0,1
11.62,0,-1,-1,0,1
11.65,0,-1,-1,0,1
11.69,0,-1,-1,0,1
11.72,0,-1,-1,0,1
11.75,0,-1,-1,0,1
11.78,0,-1,-1,0,1
11.81,1,591,209,25.52,1
11.84,1,577,224,38.57,1
11.87,1,556,239,45.11,1
11.9,1,516,257,46.07,1
11.93,1,473,273,46.58,1
11.96,1,379,299,47.43,1
11.99,1,331,308,47.53,1
12.02,1,283,313,47.73,1
12.06,1,192,310,45.51,1
12.09,1,150,305,43.69,1
12.12,1,112,297,42.11,1
12.15,1,77,287,40.54,1
12.18,1,47,275,37.99,1
12.21,1,24,261,34.61,1
12.24,1,3,235,15.57,1
12.27,0,-1,-1,0,1
12.3,0,-1,-1,0,1
12.34,0,-1,-1,0,1
12.36,0,-1,-1,0,1
12.39,0,-1,-1,0,1
12.42,0,-1,-1,0,1
12.46,0,-1,-1,0,1
12.48,0,-1,-1,0,1
12.51,0,-1,-1,0,1
12.55,0,-1,-1,0,1
12.58,0,-1,-1,0,1
12.61,0,-1,-1,0,1
12.64,0,-1,-1,0,1
12.68,1,3,236,16.53,1
12.71,1,26,263,35.32,1
12.74,1,50,277,38.14,1
12.77,1,80,288,40.75,1
12.8,1,116,298,42.3,1
12.84,1,155,306,43.55,1
12.87,1,195,311,44.41,1
12.9,1,239,313,45.42,1
12.93,1,329,308,45.36,1
12.96,1,375,300,45.12,1
12.99,1,419,290,44.75,1
13.02,1,461,277,44.02,1
13.05,1,501,263,43.25,1
13.08,1,567,233,41.9,1
13.11,1,582,219,35.12,1
13.14,1,593,206,23.02,1
13.18,0,-1,-1,0,1
13.21,0,-1,-1,0,1
13.24,0,-1,-1,0,1
13.28,0,-1,-1,0,1
13.31,0,-1,-1,0,1
13.35,0,-1,-1,0,1
13.37,0,-1,-1,0,1
13.4,0,-1,-1,0,1
13.44,0,-1,-1,0,1
13.47,0,-1,-1,0,1
13.5,1,584,217,33.1,1
13.53,1,571,230,41.75,1
13.56,1,544,245,43.83,1
13.59,1,508,260,44.53,1
13.62,1,468,275,45.21,1
13.65,1,426,288,45.77,1
13.68,1,338,307,46.08,1
13.72,1,293,312,46.76,1
13.75,1,250,313,46.06,1
13.78,1,207,311,44.6,1
13.81,1,168,308,43.74,1
13.84,1,131,301,42.27,1
13.87,1,67,283,38.5,1
13.9,1,40,271,36.03,1
13.93,1,22,259,33.35,1
13.96,1,12,247,26.63,1
13.99,1,3,235,16.12,1
14.02,0,-1,-1,0,1
14.05,0,-1,-1,0,1
14.08,0,-1,-1,0,1
14.12,0,-1,-1,0,1
14.14,0,-1,-1,0,1
14.18,0,-1,-1,0,1
14.21,0,-1,-1,0,1
14.23,0,-1,-1,0,1
14.26,0,-1,-1,0,1
14.29,0,-1,-1,0,1
14.32,0,-1,-1,0,1
14.35,1,2,236,12.04,1
14.38,1,10,245,25.12,1
14.41,1,20,258,33.14,1
14.44,1,62,282,38.45,1
14.47,1,92,292,40.27,1
14.5,1,126,301,41.98,1
14.53,1,163,307,42.85,1
14.57,1,202,311,44.42,1
14.6,1,243,313,44.99,1
14.63,1,328,308,44.44,1
14.67,1,371,301,44.3,1
14.71,1,452,280,43.24,1
14.74,1,489,268,42.64,1
14.77,1,523,254,41.94,1
14.81,1,554,240,41.08,1
14.84,1,574,227,38.95,1
14.87,1,594,205,21.02,1
14.91,0,-1,-1,0,1
14.94,0,-1,-1,0,1
14.98,0,-1,-1,0,1
15.0,0,-1,-1,0,1
15.03,0,-1,-1,0,1
15.07,0,-1,-1,0,1
15.1,0,-1,-1,0,1
15.13,0,-1,-1,0,1
15.17,1,591,210,26.58,1
15.2,1,581,221,36.12,1
15.23,1,541,246,42.62,1
15.26,1,508,260,43.3,1
15.29,1,472,274,44.12,1
15.33,1,434,286,44.74,1
15.36,1,393,296,44.98,1
15.39,1,309,311,45.37,1
15.42,1,268,313,45.91,1
15.45,1,228,312,44.58,1
15.48,1,189,310,43.52,1
15.52,1,153,305,42.26,1
15.55,1,119,299,40.7,1
15.58,1,88,290,39.21,1
15.61,1,38,270,35.12,1
15.64,1,22,259,32.67,1
15.67,1,13,248,27.01,1
15.7,1,5,238,20.52,1
15.73,0,-1,-1,0,1
15.76,0,-1,-1,0,1
15.79,0,-1,-1,0,1
15.82,0,-1,-1,0,1
15.85,0,-1,-1,0,1
15.89,0,-1,-1,0,1
15.92,0,-1,-1,0,1
15.95,0,-1,-1,0,1
15.98,0,-1,-1,0,1
16.01,0,1,237,2.69,1
16.04,1,7,241,22.09,1
16.08,1,15,252,29.15,1
16.11,1,25,263,33.77,1
16.14,1,68,284,38.33,1
16.17,1,96,293,40.63,1
16.2,1,128,301,41.59,1
16.24,1,198,311,43.34,1
16.27,1,237,313,43.82,1
16.29,1,276,314,44.1,1
16.33,1,317,309,43.39,1
16.37,1,356,304,43.37,1
16.4,1,432,286,42.72,1
16.43,1,467,276,42.27,1
16.46,1,499,264,41.43,1
16.49,1,529,252,40.67,1
16.52,1,556,240,40.12,1
16.55,1,583,219,34.34,1
16.58,1,590,210,28.04,1
16.62,1,596,203,15.53,1
16.65,0,-1,-1,0,1
16.68,0,-1,-1,0,1
16.71,0,-1,-1,0,1
16.74,0,-1,-1,0,1
16.77,0,-1,-1,0,1
16.8,1,596,203,13.54,1
16.83,1,591,210,27.54,1
16.87,1,574,229,38.55,1
16.89,1,557,239,40.77,1
16.92,1,531,251,41.63,1
16.96,1,501,263,42.3,1
17.0,1,468,275,42.98,1
17.03,1,396,296,43.75,1
17.06,1,358,304,44.01,1
17.1,1,319,309,44.26,1
17.13,1,243,313,44.01,1
17.17,1,206,311,42.76,1
17.2,1,172,308,42.32,1
17.23,1,139,303,40.61,1
17.26,1,82,288,38.06,1
17.29,1,58,279,36.01,1
17.33,1,37,270,34.49,1
17.36,1,23,260,32.33,1
17.39,1,8,242,23.09,1
17.42,1,2,236,14.58,1
17.45,0,-1,-1,0,1
17.48,0,-1,-1,0,1
17.52,0,-1,-1,0,1
17.55,0,-1,-1,0,1
17.58,0,-1,-1,0,1
17.61,0,-1,-1,0,1
17.65,0,-1,-1,0,1
17.67,0,-1,-1,0,1
17.7,1,4,238,19.03,1
17.73,1,17,255,30.53,1
17.76,1,27,265,33.76,1
17.79,1,45,275,35.41,1
17.82,1,68,284,37.38,1
17.86,1,94,293,38.64,1
17.89,1,123,300,40.3,1
17.92,1,188,310,42.14,1
17.95,1,223,313,42.77,1
17.99,1,261,314,43.49,1
18.02,1,335,307,42.79,1
18.05,1,372,301,42.47,1
18.08,1,408,293,42.15,1
18.12,1,442,283,41.76,1
18.15,1,474,273,41.14,1
18.18,1,530,252,39.93,1
18.21,1,553,241,38.92,1
18.24,1,570,232,38.3,1
18.27,1,579,223,35.76,1
18.31,1,585,216,33.06,1
18.34,1,594,206,23.55,1
18.37,1,595,204,18.53,1
18.41,1,596,204,17.03,1
18.44,1,595,206,21.02,1
18.46,1,592,209,26.04,1
18.5,1,582,220,34.87,1
18.53,1,575,228,37.71,1
18.56,1,563,237,40.03,1
18.59,1,541,247,40.01,1
18.63,1,515,258,40.77,1
18.66,1,456,279,42.3,1
18.7,1,423,289,42.74,1
18.73,1,389,298,43.07,1
18.77,1,316,309,43.57,1
18.8,1,279,313,43.87,1
18.83,1,244,313,43.55,1
18.86,1,209,311,42.54,1
18.89,1,176,309,41.63,1
18.92,1,116,298,38.97,1
18.95,1,90,291,37.82,1
18.98,1,66,283,36.17,1
19.01,1,46,275,34.38,1
19.05,1,29,266,33.17,1
19.08,1,13,249,26.24,1
19.11,1,7,242,22.64,1
19.14,1,3,238,17.56,1
19.17,0,-1,-1,0,1
19.2,0,-1,-1,0,1
19.23,0,-1,-1,0,1
19.26,0,-1,-1,0,1
19.29,0,-1,-1,0,1
19.32,1,2,238,13.09,1
19.35,1,6,242,22.09,1
19.39,1,11,248,25.85,1
19.42,1,17,256,30.23,1
19.45,1,41,273,34.36,1
19.47,1,61,282,36.18,1
19.5,1,84,290,37.48,1
19.54,1,110,297,39.43,1
19.57,1,138,303,40.61,1
19.6,1,169,309,41.26,1
19.63,1,201,311,42.13,1
19.66,1,269,314,42.74,1
19.7,1,304,312,42.33,1
19.73,1,339,307,42.18,1
19.76,1,373,301,41.69,1
19.79,1,406,294,41.43,1
19.82,1,467,276,40.39,1
19.85,1,494,267,39.82,1
19.88,1,518,257,39.29,1
19.92,1,539,248,38.54,1
19.95,1,558,240,37.88,1
19.98,1,577,226,35.85,1
