Timestamp,Detected,X,Y,Radius (px)
0.037,0,-1,-1,-1
0.352,0,-1,-1,-1
0.443,0,-1,-1,-1
0.512,0,-1,-1,-1
0.568,0,-1,-1,-1
0.625,0,-1,-1,-1
0.677,0,-1,-1,-1
0.709,0,-1,-1,-1
0.741,0,-1,-1,-1
0.769,0,-1,-1,-1
0.803,0,-1,-1,-1
0.839,0,-1,-1,-1
0.866,0,-1,-1,-1
0.895,0,-1,-1,-1
0.929,1,336,52,61
0.96,1,320,240,73
0.988,0,-1,-1,-1
1.015,0,-1,-1,-1
