Time (s),Detected,X,Y,Radius (px),Distance (m)
6.95,1,310,310,46.24,1
6.99,1,261,309,46.59,1
7.03,1,169,299,45.19,1
7.07,1,127,289,43.49,1
7.11,1,53,262,38.31,1
7.14,1,26,246,33.89,1
7.18,0,-1,-1,0,1
7.22,0,-1,-1,0,1
7.26,0,-1,-1,0,1
7.29,0,-1,-1,0,1
7.33,0,-1,-1,0,1
7.37,0,-1,-1,0,1
7.4,0,-1,-1,0,1
7.44,0,-1,-1,0,1
7.48,0,-1,-1,0,1
7.51,0,-1,-1,0,1
7.55,0,-1,-1,0,1
7.58,0,-1,-1,0,1
7.62,1,12,230,26.76,1
7.66,1,27,247,34.87,1
7.7,1,55,263,39.3,1
7.74,1,129,290,44.14,1
7.78,1,218,307,45.43,1
7.81,1,264,310,45.61,1
7.85,1,358,307,43.06,1
7.88,1,404,300,41.63,1
7.92,1,448,289,40.33,1
7.95,1,528,263,38.03,1
7.99,1,563,248,37.95,1
8.03,1,593,221,20.06,1
8.06,0,-1,-1,0,1
8.09,0,-1,-1,0,1
8.12,0,-1,-1,0,1
8.15,0,-1,-1,0,1
8.19,0,-1,-1,0,1
8.22,0,-1,-1,0,1
8.25,0,-1,-1,0,1
8.28,0,-1,-1,0,1
8.31,0,-1,-1,0,1
8.35,0,-1,-1,0,1
8.39,0,-1,-1,0,1
8.43,0,-1,-1,0,1
8.46,0,598,215,3.16,1
8.5,1,586,229,28.66,1
8.54,1,542,257,38.72,1
8.58,1,465,284,40.67,1
8.62,1,422,295,41.84,1
8.66,1,377,304,43.02,1
8.69,1,286,309,44.94,1
8.73,1,198,303,44.34,1
8.78,1,119,286,42.16,1
8.82,1,84,274,39.38,1
8.85,1,27,247,33.3,1
8.89,1,14,232,26.9,1
8.93,1,3,217,17.56,1
8.97,0,-1,-1,0,1
9.0,0,-1,-1,0,1
9.04,0,-1,-1,0,1
9.08,0,-1,-1,0,1
9.12,0,-1,-1,0,1
9.16,0,-1,-1,0,1
9.19,0,-1,-1,0,1
9.23,0,-1,-1,0,1
9.27,0,-1,-1,0,1
9.31,1,6,223,21.64,1
9.34,1,17,237,30.88,1
9.38,1,63,266,38.45,1
9.42,1,97,280,41.17,1
9.46,1,174,300,44.36,1
9.5,1,216,306,44.14,1
9.54,1,304,310,43.49,1
9.58,1,348,308,42.45,1
9.61,1,433,293,39.86,1
9.64,1,473,283,38.54,1
9.68,1,509,271,37.7,1
9.72,1,570,244,36.01,1
9.76,1,584,231,30.53,1
9.79,0,-1,-1,0,1
9.83,0,-1,-1,0,1
9.86,0,-1,-1,0,1
9.88,0,-1,-1,0,1
9.91,0,-1,-1,0,1
9.94,0,-1,-1,0,1
9.98,0,-1,-1,0,1
10.02,0,-1,-1,0,1
10.05,0,-1,-1,0,1
10.1,0,-1,-1,0,1
10.14,1,596,217,13.04,1
10.17,1,586,228,28.6,1
10.21,1,574,241,36.06,1
10.24,1,516,267,38.51,1
10.29,1,441,291,40.33,1
10.32,1,400,300,41.44,1
10.35,1,358,307,42.45,1
10.39,1,315,309,43.86,1
10.43,1,231,308,44.16,1
10.47,1,190,302,43.18,1
10.5,1,117,286,41.3,1
10.54,1,55,263,36.97,1
10.58,1,30,250,34.09,1
10.62,1,7,224,22.7,1
10.65,0,-1,-1,0,1
10.69,0,-1,-1,0,1
10.73,0,-1,-1,0,1
10.78,0,-1,-1,0,1
10.81,0,-1,-1,0,1
10.85,0,-1,-1,0,1
10.89,0,-1,-1,0,1
10.93,0,-1,-1,0,1
10.97,0,-1,-1,0,1
11.0,1,11,229,25.22,1
11.04,1,21,242,32.22,1
11.08,1,40,255,35.65,1
11.11,1,98,280,40.4,1
11.15,1,169,299,43.74,1
11.19,1,208,305,43.55,1
11.23,1,248,309,43.42,1
11.26,1,331,309,41.86,1
11.3,1,411,298,39.78,1
11.34,1,449,289,38.54,1
11.38,1,484,279,37.42,1
11.41,1,547,255,35.86,1
11.45,1,583,232,30.82,1
11.49,1,592,222,22.55,1
11.52,0,-1,-1,0,1
11.56,0,-1,-1,0,1
11.6,0,-1,-1,0,1
11.64,0,-1,-1,0,1
11.67,0,-1,-1,0,1
11.71,0,-1,-1,0,1
11.75,0,-1,-1,0,1
11.79,0,-1,-1,0,1
11.81,0,598,215,4.12,1
11.85,1,590,224,26.04,1
11.89,1,580,235,33.02,1
11.93,1,538,259,37.05,1
11.97,1,473,282,38.54,1
12.01,1,399,300,40.58,1
12.04,1,360,307,41.51,1
12.08,1,320,309,42.8,1
12.12,1,241,308,43.25,1
12.16,1,203,304,42.88,1
12.2,1,132,290,40.7,1
12.24,1,101,281,39.72,1
12.28,1,47,259,35.0,1
12.32,1,16,236,28.14,1
12.36,1,8,225,22.95,1
12.39,1,1,218,11.54,1
12.43,0,-1,-1,0,1
12.48,0,-1,-1,0,1
12.51,0,-1,-1,0,1
12.55,0,-1,-1,0,1
12.59,0,-1,-1,0,1
12.62,0,-1,-1,0,1
12.66,1,2,218,17.53,1
12.7,1,9,227,24.3,1
12.73,1,30,250,34.08,1
12.77,1,53,262,36.61,1
12.81,1,109,284,39.98,1
12.85,1,141,293,41.26,1
12.88,1,213,306,42.25,1
12.92,1,289,310,42.12,1
12.96,1,328,310,41.19,1
13.0,1,366,306,40.42,1
13.04,1,439,292,38.16,1
13.08,1,503,273,36.51,1
13.12,1,531,262,35.67,1
13.15,1,557,251,34.99,1
13.19,1,584,230,30.35,1
13.23,0,598,214,2.24,1
13.28,0,-1,-1,0,1
13.32,0,-1,-1,0,1
13.35,0,-1,-1,0,1
13.39,0,-1,-1,0,1
13.43,0,-1,-1,0,1
13.47,0,-1,-1,0,1
13.51,1,595,217,16.53,1
13.54,1,580,235,32.76,1
13.58,1,544,256,36.2,1
13.63,1,517,267,36.91,1
13.66,1,487,278,37.62,1
13.7,1,420,296,39.46,1
13.74,1,346,307,41.29,1
13.78,1,270,310,42.6,1
13.82,1,233,308,42.57,1
13.86,1,197,303,42.03,1
13.9,1,131,290,40.26,1
13.93,1,102,281,38.74,1
13.97,1,75,271,36.72,1
14.01,1,32,251,33.45,1
14.05,1,12,231,25.17,1
14.08,1,6,222,22.05,1
14.12,1,1,219,11.05,1
14.15,0,-1,-1,0,1
14.19,0,-1,-1,0,1
14.23,0,-1,-1,0,1
14.27,0,-1,-1,0,1
14.3,1,2,219,16.03,1
14.34,1,7,225,23.26,1
14.38,1,14,233,27.25,1
14.42,1,37,254,33.37,1
14.45,1,83,275,37.79,1
14.49,1,111,284,39.86,1
14.53,1,173,300,41.8,1
14.57,1,208,305,41.99,1
14.6,1,243,309,41.85,1
14.64,1,317,309,40.83,1
14.69,1,389,303,39.1,1
14.72,1,423,296,38.2,1
14.76,1,485,279,36.31,1
14.8,1,513,269,35.6,1
14.84,1,560,249,34.3,1
14.88,1,575,240,33.44,1
14.91,1,590,224,26.08,1
14.95,1,595,218,18.56,1
14.98,0,-1,-1,0,1
15.01,0,-1,-1,0,1
15.04,0,-1,-1,0,1
15.07,0,-1,-1,0,1
15.11,0,-1,-1,0,1
15.14,1,593,220,21.55,1
15.18,1,588,226,28.07,1
15.22,1,572,243,34.65,1
15.26,1,553,252,35.19,1
15.3,1,504,272,36.53,1
15.33,1,476,282,37.39,1
15.36,1,445,290,38.35,1
15.4,1,412,298,39.22,1
15.42,1,342,308,40.67,1
15.45,1,306,310,41.98,1
15.49,1,271,310,42.1,1
15.53,1,202,304,41.36,1
15.56,1,170,299,40.94,1
15.6,1,140,292,39.65,1
15.64,1,87,276,36.8,1
15.68,1,45,258,33.64,1
15.72,1,28,249,32.76,1
15.75,1,19,240,29.83,1
15.79,1,8,226,23.26,1
15.82,1,4,222,21.55,1
15.86,0,1,225,4.12,1
15.9,0,-1,-1,0,1
15.94,1,2,221,16.03,1
15.98,1,5,223,22.09,1
16.01,1,14,234,26.83,1
16.05,1,20,242,30.76,1
16.09,1,48,260,34.03,1
16.13,1,69,269,36.27,1
16.16,1,92,278,37.98,1
16.2,1,146,294,39.41,1
16.24,1,209,305,41.36,1
16.28,1,241,308,41.14,1
16.32,1,310,310,40.25,1
16.35,1,344,308,39.44,1
16.39,1,409,299,37.98,1
16.43,1,440,292,36.91,1
16.46,1,468,284,36.37,1
16.51,1,519,267,34.95,1
16.54,1,559,250,33.67,1
16.59,1,581,235,31.72,1
16.62,1,586,229,29.57,1
16.66,1,590,224,26.54,1
16.69,1,595,218,18.03,1
16.72,1,596,217,15.53,1
16.75,1,596,217,16.53,1
16.78,1,594,219,20.03,1
16.81,1,592,222,24.05,1
16.85,1,584,232,30.94,1
16.89,1,568,245,34.48,1
16.92,1,550,254,34.56,1
16.96,1,529,263,35.25,1
16.99,1,481,280,36.53,1
17.03,1,453,288,37.37,1
17.05,1,424,296,38.16,1
17.09,1,360,306,39.69,1
17.12,1,327,309,40.71,1
17.16,1,294,310,41.14,1
17.19,1,229,308,41.02,1
17.23,1,198,303,40.7,1
17.27,1,140,292,38.95,1
17.3,1,115,285,37.73,1
17.33,1,92,278,36.59,1
17.37,1,53,262,33.72,1
17.4,1,37,254,32.53,1
17.44,1,19,240,29.31,1
17.47,1,14,234,26.53,1
17.51,1,11,230,24.74,1
17.55,1,7,226,23.16,1
17.59,1,7,225,23.09,1
17.62,1,10,229,24.22,1
17.66,1,13,232,25.85,1
17.7,1,22,244,31.49,1
17.74,1,47,259,33.02,1
17.78,1,64,267,34.71,1
17.82,1,85,275,36.54,1
17.85,1,132,290,38.4,1
17.89,1,159,297,39.95,1
17.92,1,218,307,40.75,1
17.97,1,281,310,40.18,1
18.01,1,313,310,39.59,1
18.04,1,376,305,38.2,1
18.07,1,406,300,37.56,1
18.11,1,435,293,36.77,1
18.15,1,487,278,35.34,1
18.19,1,530,263,34.23,1
18.23,1,548,255,33.62,1
18.27,1,574,242,32.89,1
18.31,1,580,236,31.69,1
18.35,1,587,228,29.61,1
18.38,1,589,226,28.57,1
18.42,1,589,226,28.57,1
18.45,1,587,228,29.65,1
18.49,1,585,231,30.27,1
18.52,1,581,235,31.79,1
18.55,1,566,247,34.0,1
18.6,1,533,262,34.57,1
18.63,1,513,269,35.21,1
18.66,1,490,277,35.76,1
18.7,1,439,292,37.24,1
18.73,1,411,299,37.98,1
18.76,1,381,304,38.63,1
18.8,1,350,307,39.11,1
18.84,1,288,310,40.97,1
18.87,1,257,309,40.84,1
18.9,1,197,304,39.91,1
18.93,1,170,299,39.95,1
18.96,1,144,293,38.72,1
18.99,1,120,287,37.22,1
19.02,1,79,273,35.15,1
19.05,1,61,266,33.94,1
19.09,1,46,259,32.8,1
19.13,1,25,247,32.19,1
19.16,1,20,242,30.23,1
19.2,1,15,235,26.59,1
19.24,1,14,234,26.06,1
19.28,1,15,235,26.65,1
19.31,1,17,238,27.92,1
19.35,1,25,247,31.63,1
19.38,1,34,253,31.95,1
19.42,1,47,259,32.65,1
19.46,1,79,273,35.67,1
19.49,1,121,288,38.42,1
19.53,1,145,294,38.16,1
19.57,1,171,300,40.04,1
19.61,1,227,308,39.91,1
19.64,1,257,310,39.98,1
19.69,1,317,310,39.25,1
19.73,1,376,305,37.59,1
19.77,1,404,300,37.02,1
19.81,1,457,288,35.59,1
19.84,1,480,281,35.0,1
19.88,1,521,267,34.05,1
19.92,1,538,260,33.58,1
19.96,1,565,248,32.68,1
20.0,1,577,239,31.71,1
