Time (s),Detected,X,Y,Radius (px),Distance (m)
2.61,0,-1,-1,0,1
2.64,0,-1,-1,0,1
2.67,0,-1,-1,0,1
2.7,0,-1,-1,0,1
2.73,0,-1,-1,0,1
2.77,0,-1,-1,0,1
2.8,0,-1,-1,0,1
2.83,0,-1,-1,0,1
2.86,0,-1,-1,0,1
2.89,0,-1,-1,0,1
2.92,0,-1,-1,0,1
2.95,0,-1,-1,0,1
2.98,0,-1,-1,0,1
3.01,0,-1,-1,0,1
3.04,0,-1,-1,0,1
3.07,0,-1,-1,0,1
3.1,0,-1,-1,0,1
3.13,0,-1,-1,0,1
3.16,0,-1,-1,0,1
3.19,1,593,239,21.52,1
3.23,1,568,258,44.96,1
3.25,1,517,278,51.35,1
3.28,1,452,297,51.44,1
3.31,1,316,316,51.39,1
3.35,1,249,315,51.1,1
3.38,1,187,308,49.97,1
3.41,1,131,295,47.57,1
3.44,1,80,278,45.79,1
3.47,1,37,258,43.18,1
3.51,1,17,238,33.31,1
3.54,0,-1,-1,0,1
3.58,0,-1,-1,0,1
3.61,0,-1,-1,0,1
3.64,0,-1,-1,0,1
3.66,0,-1,-1,0,1
3.7,0,-1,-1,0,1
3.73,0,-1,-1,0,1
3.75,0,-1,-1,0,1
3.78,0,-1,-1,0,1
3.82,0,-1,-1,0,1
3.85,0,-1,-1,0,1
3.88,0,-1,-1,0,1
3.91,0,-1,-1,0,1
3.94,0,-1,-1,0,1
3.97,0,-1,-1,0,1
4.0,0,-1,-1,0,1
4.03,1,11,230,26.25,1
4.06,1,28,250,41.74,1
4.09,1,65,271,45.59,1
4.12,1,113,289,46.97,1
4.16,1,167,304,48.27,1
4.19,1,226,312,48.94,1
4.22,1,287,317,48.75,1
4.25,1,415,305,48.27,1
4.28,1,475,291,47.8,1
4.31,1,532,273,47.13,1
4.35,1,573,254,39.92,1
4.38,1,594,237,19.53,1
4.41,0,-1,-1,0,1
4.44,0,-1,-1,0,1
4.47,0,-1,-1,0,1
4.5,0,-1,-1,0,1
4.53,0,-1,-1,0,1
4.56,0,-1,-1,0,1
4.59,0,-1,-1,0,1
4.62,0,-1,-1,0,1
4.65,0,-1,-1,0,1
4.69,0,-1,-1,0,1
4.72,0,-1,-1,0,1
4.74,0,-1,-1,0,1
4.77,0,-1,-1,0,1
4.8,0,-1,-1,0,1
4.84,0,-1,-1,0,1
4.87,0,-1,-1,0,1
4.9,0,-1,-1,0,1
4.93,0,-1,-1,0,1
4.96,1,542,270,49.12,1
4.99,1,484,288,49.58,1
5.02,1,423,303,49.81,1
5.05,1,361,313,49.6,1
5.09,1,298,316,49.42,1
5.12,1,238,314,48.57,1
5.15,1,183,307,47.75,1
5.18,1,132,295,45.62,1
5.21,1,86,280,43.97,1
5.24,1,22,244,36.41,1
5.27,1,8,226,23.01,1
5.31,0,-1,-1,0,1
5.34,0,-1,-1,0,1
5.37,0,-1,-1,0,1
5.41,0,-1,-1,0,1
5.44,0,-1,-1,0,1
5.48,0,-1,-1,0,1
5.51,0,-1,-1,0,1
5.53,0,-1,-1,0,1
5.56,0,-1,-1,0,1
5.59,0,-1,-1,0,1
5.62,0,-1,-1,0,1
5.65,0,-1,-1,0,1
5.68,0,-1,-1,0,1
5.71,0,-1,-1,0,1
5.74,1,1,216,10.05,1
5.77,1,15,234,31.39,1
5.8,1,32,252,41.07,1
5.83,1,67,271,42.9,1
5.86,1,109,287,44.77,1
5.89,1,158,302,46.59,1
5.92,1,210,311,47.02,1
5.96,1,324,315,47.02,1
5.99,1,382,310,46.93,1
6.02,1,440,300,46.57,1
6.05,1,494,286,46.23,1
6.09,1,545,269,45.88,1
6.12,1,595,236,17.03,1
6.15,0,-1,-1,0,1
6.18,0,-1,-1,0,1
6.21,0,-1,-1,0,1
6.24,0,-1,-1,0,1
6.27,0,-1,-1,0,1
6.3,0,-1,-1,0,1
6.33,0,-1,-1,0,1
6.36,0,-1,-1,0,1
6.39,0,-1,-1,0,1
6.42,0,-1,-1,0,1
6.45,0,-1,-1,0,1
6.48,0,-1,-1,0,1
6.51,0,-1,-1,0,1
6.54,0,-1,-1,0,1
6.57,0,-1,-1,0,1
6.6,0,-1,-1,0,1
6.63,0,-1,-1,0,1
6.66,1,590,242,25.58,1
6.69,1,570,258,42.99,1
6.72,1,529,275,47.93,1
6.75,1,476,291,48.1,1
6.79,1,362,313,48.16,1
6.82,1,304,316,47.75,1
6.85,1,250,315,47.61,1
6.88,1,198,309,47.28,1
6.91,1,150,300,44.79,1
6.94,1,107,287,43.5,1
6.97,1,35,255,39.59,1
7.0,1,18,239,33.76,1
7.03,1,7,223,22.05,1
7.06,0,-1,-1,0,1
7.1,0,-1,-1,0,1
7.13,0,-1,-1,0,1
7.17,0,-1,-1,0,1
7.2,0,-1,-1,0,1
7.23,0,-1,-1,0,1
7.26,0,-1,-1,0,1
7.3,0,-1,-1,0,1
7.33,0,-1,-1,0,1
7.36,0,-1,-1,0,1
7.39,0,-1,-1,0,1
7.43,0,-1,-1,0,1
7.46,1,2,214,12.54,1
7.49,1,13,230,29.33,1
7.52,1,26,247,38.55,1
7.55,1,90,280,43.37,1
7.58,1,132,294,44.03,1
7.61,1,178,305,45.96,1
7.64,1,228,312,46.14,1
7.67,1,280,317,45.83,1
7.7,1,335,315,46.04,1
7.73,1,389,310,45.81,1
7.76,1,442,299,45.43,1
7.79,1,493,286,45.04,1
7.82,1,541,271,44.59,1
7.85,1,573,255,39.58,1
7.88,0,-1,-1,0,1
7.92,0,-1,-1,0,1
7.95,0,-1,-1,0,1
7.98,0,-1,-1,0,1
8.01,0,-1,-1,0,1
8.05,0,-1,-1,0,1
8.08,0,-1,-1,0,1
8.11,0,-1,-1,0,1
8.14,0,-1,-1,0,1
8.17,0,-1,-1,0,1
8.2,0,-1,-1,0,1
8.23,0,-1,-1,0,1
8.26,0,-1,-1,0,1
8.29,0,-1,-1,0,1
8.32,0,-1,-1,0,1
8.35,1,588,244,28.11,1
8.39,1,569,259,43.01,1
8.41,1,531,274,46.62,1
8.45,1,482,289,46.83,1
8.48,1,430,302,47.12,1
8.51,1,377,311,46.93,1
8.54,1,323,315,46.57,1
8.57,1,272,317,46.35,1
8.6,1,176,306,44.5,1
8.63,1,134,295,43.07,1
8.66,1,95,282,41.12,1
8.69,1,62,269,39.23,1
8.72,1,34,253,37.79,1
8.76,1,19,239,32.92,1
8.79,1,9,225,24.03,1
8.82,0,-1,-1,0,1
8.85,0,-1,-1,0,1
8.88,0,-1,-1,0,1
8.92,0,-1,-1,0,1
8.95,0,-1,-1,0,1
8.98,0,-1,-1,0,1
9.0,0,-1,-1,0,1
9.04,0,-1,-1,0,1
9.07,0,-1,-1,0,1
9.09,0,-1,-1,0,1
9.12,0,-1,-1,0,1
9.15,1,10,225,26.08,1
9.18,1,20,240,35.04,1
9.21,1,38,255,38.33,1
9.25,1,67,270,39.98,1
9.28,1,102,284,41.76,1
9.32,1,183,306,44.63,1
9.34,1,229,312,44.84,1
9.37,1,278,317,44.91,1
9.41,1,327,315,44.63,1
9.44,1,378,311,44.74,1
9.48,1,427,303,44.51,1
9.5,1,475,292,44.18,1
9.54,1,520,278,43.83,1
9.57,1,580,250,34.91,1
9.6,1,595,237,18.03,1
9.63,0,-1,-1,0,1
9.66,0,-1,-1,0,1
9.69,0,-1,-1,0,1
9.73,0,-1,-1,0,1
9.76,0,-1,-1,0,1
9.79,0,-1,-1,0,1
9.83,0,-1,-1,0,1
9.86,0,-1,-1,0,1
9.89,0,-1,-1,0,1
9.92,0,-1,-1,0,1
9.96,0,-1,-1,0,1
9.99,0,-1,-1,0,1
10.02,0,-1,-1,0,1
10.06,1,594,239,20.55,1
10.09,1,556,265,45.42,1
10.12,1,513,281,45.41,1
10.14,1,467,294,45.69,1
10.18,1,419,305,45.88,1
10.21,1,370,313,45.63,1
10.24,1,321,316,45.55,1
10.27,1,273,317,45.21,1
10.3,1,226,312,44.69,1
10.33,1,184,307,43.79,1
10.36,1,144,297,41.8,1
10.39,1,108,287,40.52,1
10.42,1,49,261,37.07,1
10.45,1,27,248,35.45,1
10.48,1,17,235,30.83,1
10.51,1,8,223,24.33,1
10.54,1,2,214,11.05,1
10.57,0,-1,-1,0,1
10.6,0,-1,-1,0,1
10.63,0,-1,-1,0,1
10.66,0,-1,-1,0,1
10.69,0,-1,-1,0,1
10.72,0,-1,-1,0,1
10.75,0,-1,-1,0,1
10.78,0,-1,-1,0,1
10.81,1,4,215,19.03,1
10.85,1,11,226,27.2,1
10.88,1,20,238,33.61,1
10.91,1,34,252,36.8,1
10.95,1,89,279,39.81,1
10.98,1,123,291,41.23,1
11.01,1,161,302,42.43,1
11.05,1,201,309,43.42,1
11.08,1,290,317,43.93,1
11.11,1,337,315,43.99,1
11.14,1,384,311,43.74,1
11.18,1,430,303,43.42,1
11.21,1,474,292,43.2,1
11.24,1,515,280,43.08,1
11.27,1,553,267,42.72,1
11.3,1,576,254,37.87,1
11.33,1,590,242,26.58,1
11.36,0,-1,-1,0,1
11.39,0,-1,-1,0,1
11.42,0,-1,-1,0,1
11.45,0,-1,-1,0,1
11.48,0,-1,-1,0,1
11.51,0,-1,-1,0,1
11.55,0,-1,-1,0,1
11.58,0,-1,-1,0,1
11.61,0,-1,-1,0,1
11.64,0,-1,-1,0,1
11.67,0,-1,-1,0,1
11.7,0,-1,-1,0,1
11.74,1,593,240,23.05,1
11.77,1,579,252,36.83,1
11.8,1,522,278,44.39,1
11.83,1,480,291,44.61,1
11.86,1,435,302,45.04,1
11.89,1,389,310,44.99,1
11.92,1,344,315,44.85,1
11.96,1,298,317,44.68,1
11.99,1,255,315,44.34,1
12.02,1,213,311,43.29,1
12.05,1,174,305,42.74,1
12.08,1,107,286,39.04,1
12.11,1,78,275,37.75,1
12.14,1,54,263,36.15,1
12.16,1,33,251,35.15,1
12.2,1,21,240,32.77,1
12.23,1,13,229,27.79,1
12.26,1,7,221,23.14,1
12.29,1,3,214,17.53,1
12.32,0,-1,-1,0,1
12.35,0,-1,-1,0,1
12.38,0,-1,-1,0,1
12.41,0,-1,-1,0,1
12.44,0,-1,-1,0,1
12.48,1,4,214,19.06,1
12.51,1,9,222,24.72,1
12.54,1,15,231,29.77,1
12.58,1,38,254,35.73,1
12.61,1,61,266,37.22,1
12.64,1,87,278,38.55,1
12.67,1,117,289,39.91,1
12.7,1,151,299,41.24,1
12.73,1,187,307,42.51,1
12.76,1,227,312,42.93,1
12.79,1,269,317,43.15,1
12.82,1,312,316,43.04,1
12.86,1,400,308,42.93,1
12.88,1,442,300,42.69,1
12.92,1,482,290,42.46,1
12.95,1,520,279,42.15,1
12.98,1,554,267,41.63,1
13.01,1,575,255,37.86,1
13.04,1,588,244,29.11,1
13.07,0,-1,-1,0,1
13.1,0,-1,-1,0,1
13.13,0,-1,-1,0,1
13.17,0,-1,-1,0,1
13.2,0,-1,-1,0,1
13.23,0,-1,-1,0,1
13.25,0,-1,-1,0,1
13.28,0,-1,-1,0,1
13.32,0,-1,-1,0,1
13.35,0,-1,-1,0,1
13.37,0,-1,-1,0,1
13.4,1,590,243,27.57,1
13.43,1,577,254,38.08,1
13.46,1,558,265,43.34,1
13.49,1,522,278,43.27,1
13.52,1,484,290,43.66,1
13.56,1,443,300,43.73,1
13.6,1,401,308,43.68,1
13.62,1,358,314,43.91,1
13.65,1,316,316,43.57,1
13.69,1,234,313,42.8,1
13.72,1,196,308,42.29,1
13.75,1,161,302,40.87,1
13.78,1,129,293,39.28,1
13.81,1,100,283,37.91,1
13.84,1,76,273,36.44,1
13.87,1,54,263,34.82,1
13.9,1,23,243,32.06,1
13.94,1,17,233,29.73,1
13.97,1,12,226,25.91,1
14.0,1,8,221,23.76,1
14.03,1,5,217,21.55,1
14.06,1,4,214,20.1,1
14.09,1,4,214,20.55,1
14.12,1,5,216,20.6,1
14.15,1,7,219,23.19,1
14.18,1,15,231,29.19,1
14.22,1,22,240,32.3,1
14.25,1,32,249,34.2,1
14.28,1,71,270,36.41,1
14.31,1,96,281,37.82,1
14.34,1,125,291,39.04,1
14.37,1,156,300,40.3,1
14.4,1,191,307,41.69,1
14.43,1,228,312,41.77,1
14.46,1,267,316,42.16,1
14.49,1,308,316,42.17,1
14.52,1,349,314,42.17,1
14.56,1,390,310,42.01,1
14.59,1,430,303,41.87,1
14.62,1,504,284,41.49,1
14.65,1,536,273,40.85,1
14.69,1,565,262,40.5,1
14.72,1,579,252,35.74,1
14.74,1,590,242,28.02,1
14.78,0,-1,-1,0,1
14.81,0,-1,-1,0,1
14.84,0,-1,-1,0,1
14.86,0,-1,-1,0,1
14.89,0,-1,-1,0,1
14.93,0,-1,-1,0,1
14.95,0,-1,-1,0,1
14.98,0,-1,-1,0,1
15.01,0,-1,-1,0,1
15.04,0,-1,-1,0,1
15.07,1,592,241,24.55,1
15.11,1,582,250,34.59,1
15.14,1,569,260,40.59,1
15.17,1,543,271,42.12,1
15.2,1,510,282,42.62,1
15.23,1,474,292,42.81,1
15.26,1,396,309,42.86,1
15.29,1,356,314,42.8,1
15.32,1,316,316,42.79,1
15.35,1,277,317,42.94,1
15.38,1,239,314,42.08,1
15.41,1,203,310,41.25,1
15.45,1,171,304,40.38,1
15.47,1,140,296,39.09,1
15.5,1,89,279,36.41,1
15.54,1,68,269,34.93,1
15.58,1,50,260,33.62,1
15.61,1,35,252,32.38,1
15.64,1,25,244,31.73,1
15.67,1,16,231,28.11,1
15.7,1,13,227,26.46,1
15.73,1,12,225,25.83,1
15.77,1,12,225,25.5,1
15.8,1,13,226,26.1,1
15.83,1,15,230,27.85,1
15.86,1,18,235,30.09,1
15.89,1,32,249,32.5,1
15.92,1,47,257,33.51,1
15.95,1,64,267,34.83,1
15.99,1,84,276,36.13,1
16.02,1,107,285,37.64,1
16.05,1,163,302,39.62,1
16.08,1,195,308,40.36,1
16.11,1,229,312,40.87,1
16.14,1,265,316,41.25,1
16.18,1,302,316,41.26,1
16.21,1,340,315,41.56,1
16.24,1,378,312,41.44,1
16.27,1,415,306,41.49,1
16.3,1,485,290,40.82,1
16.33,1,517,280,40.72,1
16.36,1,546,270,40.31,1
16.39,1,569,260,39.32,1
16.43,1,580,251,35.56,1
16.46,1,589,243,29.02,1
16.49,1,596,236,13.54,1
16.52,0,-1,-1,0,1
16.55,0,-1,-1,0,1
16.58,0,-1,-1,0,1
16.6,0,-1,-1,0,1
16.64,0,-1,-1,0,1
16.67,0,-1,-1,0,1
16.71,0,-1,-1,0,1
16.73,1,594,239,22.02,1
16.77,1,576,255,37.63,1
16.8,1,562,264,41.43,1
16.83,1,534,274,41.52,1
16.85,1,503,284,41.79,1
16.88,1,470,294,42.35,1
16.92,1,435,302,42.39,1
16.96,1,398,309,42.45,1
16.98,1,361,313,42.43,1
17.02,1,286,317,42.08,1
17.05,1,251,315,41.61,1
17.08,1,216,311,40.97,1
17.11,1,185,306,40.06,1
17.14,1,156,300,38.78,1
17.18,1,129,292,37.62,1
17.2,1,105,284,36.4,1
17.23,1,85,276,34.92,1
17.27,1,52,261,32.81,1
17.3,1,39,253,31.77,1
17.33,1,29,247,31.37,1
17.36,1,24,242,31.26,1
17.39,1,21,238,30.3,1
17.42,1,19,236,29.54,1
17.45,1,19,236,29.12,1
17.48,1,22,239,30.92,1
17.51,1,26,244,31.4,1
17.54,1,33,249,31.41,1
17.58,1,44,255,32.27,1
17.61,1,58,263,33.46,1
17.64,1,74,271,34.54,1
17.67,1,93,279,35.63,1
17.7,1,115,287,36.7,1
17.73,1,140,295,37.83,1
17.76,1,197,308,39.56,1
17.8,1,229,312,40.31,1
17.83,1,263,315,40.75,1
17.86,1,297,317,40.92,1
17.89,1,333,315,40.92,1
17.92,1,404,308,40.87,1
17.95,1,438,301,40.79,1
17.98,1,470,294,40.51,1
18.02,1,500,285,40.06,1
18.06,1,528,277,39.93,1
18.08,1,553,268,39.4,1
18.11,1,571,259,38.35,1
18.15,1,588,245,30.54,1
18.18,1,594,239,22.02,1
18.21,0,-1,-1,0,1
18.24,0,-1,-1,0,1
18.27,0,-1,-1,0,1
18.31,0,-1,-1,0,1
18.34,0,598,236,5.1,1
18.37,1,593,240,24.05,1
18.41,1,587,246,31.6,1
18.44,1,579,253,36.49,1
18.47,1,549,269,40.5,1
18.5,1,522,279,40.86,1
18.53,1,493,287,41.46,1
18.57,1,462,296,41.79,1
18.6,1,429,303,41.8,1
18.64,1,360,314,41.83,1
18.67,1,324,315,41.71,1
18.71,1,289,317,41.68,1
18.74,1,256,315,41.19,1
18.77,1,193,308,39.86,1
18.8,1,166,302,38.61,1
18.84,1,140,296,37.49,1
18.87,1,117,288,36.3,1
18.9,1,97,281,35.47,1
18.93,1,80,274,34.08,1
18.97,1,53,261,32.23,1
19.0,1,43,255,31.71,1
19.03,1,36,251,31.27,1
19.06,1,31,247,31.15,1
19.1,1,28,246,31.03,1
19.13,1,27,245,31.05,1
19.16,1,29,246,31.33,1
19.19,1,38,252,31.4,1
19.22,1,46,256,31.8,1
19.25,1,57,262,32.53,1
19.28,1,70,269,33.25,1
19.32,1,86,276,34.37,1
19.35,1,125,290,36.52,1
19.39,1,149,297,37.64,1
19.42,1,175,304,38.64,1
19.45,1,203,309,39.32,1
19.48,1,233,312,39.88,1
19.51,1,297,316,40.39,1
19.54,1,331,315,40.31,1
19.57,1,365,313,40.53,1
19.61,1,398,309,40.7,1
19.64,1,430,303,40.3,1
19.67,1,461,296,40.14,1
19.7,1,489,289,39.91,1
19.73,1,540,273,39.1,1
19.76,1,561,265,39.08,1
19.79,1,573,258,37.34,1
19.82,1,581,251,35.16,1
19.86,1,587,246,32.56,1
19.89,1,591,242,28.04,1
19.93,1,594,239,23.52,1
19.96,1,595,239,20.03,1
19.99,1,593,240,24.52,1
