Time (s),Detected,X,Y,Radius (px),Distance (m)
3.26,0,-1,-1,0,0.5
3.29,0,-1,-1,0,0.5
3.32,0,-1,-1,0,0.5
3.35,0,-1,-1,0,0.5
3.38,0,-1,-1,0,0.5
3.41,0,-1,-1,0,0.5
3.44,0,-1,-1,0,0.5
3.47,0,-1,-1,0,0.5
3.5,0,-1,-1,0,0.5
3.53,0,-1,-1,0,0.5
3.57,0,-1,-1,0,0.5
3.6,0,-1,-1,0,0.5
3.63,1,529,272,103.97,0.5
3.67,1,390,291,113.93,0.5
3.7,1,244,299,102.54,0.5
3.73,1,43,276,68.11,0.5
3.76,1,5,248,23.02,0.5
3.79,0,-1,-1,0,0.5
3.82,0,-1,-1,0,0.5
3.85,0,-1,-1,0,0.5
3.88,0,-1,-1,0,0.5
3.92,0,-1,-1,0,0.5
3.95,0,-1,-1,0,0.5
3.98,0,-1,-1,0,0.5
4.01,0,-1,-1,0,0.5
4.03,0,-1,-1,0,0.5
4.07,0,-1,-1,0,0.5
4.1,0,-1,-1,0,0.5
4.13,0,-1,-1,0,0.5
4.16,0,-1,-1,0,0.5
4.19,0,-1,-1,0,0.5
4.22,0,-1,-1,0,0.5
4.26,0,-1,-1,0,0.5
4.29,0,-1,-1,0,0.5
4.32,0,-1,-1,0,0.5
4.35,0,-1,-1,0,0.5
4.38,0,-1,-1,0,0.5
4.41,0,-1,-1,0,0.5
4.44,0,-1,-1,0,0.5
4.48,1,5,233,23.85,0.5
4.51,1,36,258,63.13,0.5
4.54,1,98,279,76.06,0.5
4.57,1,199,293,84.17,0.5
4.6,1,313,295,91.03,0.5
4.63,1,548,267,81.39,0.5
4.66,0,-1,-1,0,0.5
4.69,0,-1,-1,0,0.5
4.72,0,-1,-1,0,0.5
4.75,0,-1,-1,0,0.5
4.78,0,-1,-1,0,0.5
4.81,0,-1,-1,0,0.5
4.84,0,-1,-1,0,0.5
4.87,0,-1,-1,0,0.5
4.9,0,-1,-1,0,0.5
4.93,0,-1,-1,0,0.5
4.96,0,-1,-1,0,0.5
5.0,0,-1,-1,0,0.5
5.02,0,-1,-1,0,0.5
5.05,0,-1,-1,0,0.5
5.08,0,-1,-1,0,0.5
5.11,0,-1,-1,0,0.5
5.14,0,-1,-1,0,0.5
5.17,0,-1,-1,0,0.5
5.21,0,-1,-1,0,0.5
5.24,0,-1,-1,0,0.5
5.27,0,-1,-1,0,0.5
5.3,0,-1,-1,0,0.5
5.33,0,-1,-1,0,0.5
5.36,0,-1,-1,0,0.5
5.38,1,592,250,42.01,0.5
5.42,1,522,272,108.56,0.5
5.45,1,391,291,109.51,0.5
5.48,1,155,297,87.86,0.5
5.52,1,68,282,76.51,0.5
5.55,1,27,258,54.12,0.5
5.58,0,-1,-1,0,0.5
5.61,0,-1,-1,0,0.5
5.65,0,-1,-1,0,0.5
5.68,0,-1,-1,0,0.5
5.71,0,-1,-1,0,0.5
5.74,0,-1,-1,0,0.5
5.77,0,-1,-1,0,0.5
5.8,0,-1,-1,0,0.5
5.83,0,-1,-1,0,0.5
5.86,0,-1,-1,0,0.5
5.9,0,-1,-1,0,0.5
5.93,0,-1,-1,0,0.5
5.96,0,-1,-1,0,0.5
5.99,0,-1,-1,0,0.5
6.02,0,-1,-1,0,0.5
6.05,0,-1,-1,0,0.5
6.08,0,-1,-1,0,0.5
6.11,0,-1,-1,0,0.5
6.14,0,-1,-1,0,0.5
6.17,0,-1,-1,0,0.5
6.2,0,-1,-1,0,0.5
6.24,1,5,224,24.82,0.5
6.27,1,30,248,58.08,0.5
6.3,1,72,271,69.74,0.5
6.33,1,245,296,85.29,0.5
6.36,1,352,295,91.43,0.5
6.39,1,471,283,95.83,0.5
6.42,1,556,263,78.91,0.5
6.45,0,-1,-1,0,0.5
6.49,0,-1,-1,0,0.5
6.52,0,-1,-1,0,0.5
6.54,0,-1,-1,0,0.5
6.58,0,-1,-1,0,0.5
6.6,0,-1,-1,0,0.5
6.63,0,-1,-1,0,0.5
6.66,0,-1,-1,0,0.5
6.69,0,-1,-1,0,0.5
6.72,0,-1,-1,0,0.5
6.75,0,-1,-1,0,0.5
6.78,0,-1,-1,0,0.5
6.81,0,-1,-1,0,0.5
6.84,0,-1,-1,0,0.5
6.87,0,-1,-1,0,0.5
6.9,0,-1,-1,0,0.5
6.93,0,-1,-1,0,0.5
6.96,0,-1,-1,0,0.5
6.99,0,-1,-1,0,0.5
7.02,0,-1,-1,0,0.5
7.05,0,-1,-1,0,0.5
7.08,0,-1,-1,0,0.5
7.11,0,-1,-1,0,0.5
7.14,1,582,254,67.02,0.5
7.17,1,517,272,108.22,0.5
7.2,1,282,298,97.31,0.5
7.23,1,184,298,86.69,0.5
7.27,1,102,285,76.77,0.5
7.3,1,18,241,43.2,0.5
7.33,0,-1,-1,0,0.5
7.36,0,-1,-1,0,0.5
7.39,0,-1,-1,0,0.5
7.42,0,-1,-1,0,0.5
7.46,0,-1,-1,0,0.5
7.49,0,-1,-1,0,0.5
7.52,0,-1,-1,0,0.5
7.55,0,-1,-1,0,0.5
7.58,0,-1,-1,0,0.5
7.61,0,-1,-1,0,0.5
7.64,0,-1,-1,0,0.5
7.67,0,-1,-1,0,0.5
7.71,0,-1,-1,0,0.5
7.74,0,-1,-1,0,0.5
7.77,0,-1,-1,0,0.5
7.81,0,-1,-1,0,0.5
7.84,0,-1,-1,0,0.5
7.87,0,-1,-1,0,0.5
7.9,0,-1,-1,0,0.5
7.93,0,-1,-1,0,0.5
7.96,1,2,217,18.03,0.5
7.99,1,22,235,50.14,0.5
8.02,1,49,260,64.5,0.5
8.05,1,106,278,71.28,0.5
8.08,1,267,297,85.33,0.5
8.11,1,366,294,91.63,0.5
8.14,1,476,282,95.7,0.5
8.18,0,-1,-1,0,0.5
8.21,0,-1,-1,0,0.5
8.24,0,-1,-1,0,0.5
8.27,0,-1,-1,0,0.5
8.3,0,-1,-1,0,0.5
8.33,0,-1,-1,0,0.5
8.36,0,-1,-1,0,0.5
8.39,0,-1,-1,0,0.5
8.42,0,-1,-1,0,0.5
8.46,0,-1,-1,0,0.5
8.48,0,-1,-1,0,0.5
8.51,0,-1,-1,0,0.5
8.55,0,-1,-1,0,0.5
8.59,0,-1,-1,0,0.5
8.62,0,-1,-1,0,0.5
8.64,0,-1,-1,0,0.5
8.68,0,-1,-1,0,0.5
8.71,0,-1,-1,0,0.5
8.74,0,-1,-1,0,0.5
8.77,0,-1,-1,0,0.5
8.8,0,-1,-1,0,0.5
8.83,0,-1,-1,0,0.5
8.86,1,587,248,58.52,0.5
8.89,1,530,269,103.01,0.5
8.93,1,322,297,96.23,0.5
8.96,1,230,298,87.79,0.5
8.99,1,151,293,79.76,0.5
9.02,1,83,278,70.77,0.5
9.05,1,41,259,60.56,0.5
9.08,0,1,217,3.64,0.5
9.11,0,-1,-1,0,0.5
9.14,0,-1,-1,0,0.5
9.17,0,-1,-1,0,0.5
9.21,0,-1,-1,0,0.5
9.24,0,-1,-1,0,0.5
9.26,0,-1,-1,0,0.5
9.3,0,-1,-1,0,0.5
9.33,0,-1,-1,0,0.5
9.36,0,-1,-1,0,0.5
9.39,0,-1,-1,0,0.5
9.42,0,-1,-1,0,0.5
9.45,0,-1,-1,0,0.5
9.48,0,-1,-1,0,0.5
9.51,0,-1,-1,0,0.5
9.54,0,-1,-1,0,0.5
9.58,0,-1,-1,0,0.5
9.6,0,-1,-1,0,0.5
9.63,0,-1,-1,0,0.5
9.66,0,-1,-1,0,0.5
9.7,1,10,219,33.54,0.5
9.73,1,28,240,55.04,0.5
9.76,1,109,279,69.74,0.5
9.79,1,177,293,77.54,0.5
9.82,1,255,298,83.76,0.5
9.85,1,443,287,94.15,0.5
9.88,1,532,269,89.43,0.5
9.91,1,583,243,62.52,0.5
9.95,0,-1,-1,0,0.5
9.98,0,-1,-1,0,0.5
10.0,0,-1,-1,0,0.5
10.04,0,-1,-1,0,0.5
10.07,0,-1,-1,0,0.5
10.1,0,-1,-1,0,0.5
10.13,0,-1,-1,0,0.5
10.16,0,-1,-1,0,0.5
10.19,0,-1,-1,0,0.5
10.22,0,-1,-1,0,0.5
10.25,0,-1,-1,0,0.5
10.28,0,-1,-1,0,0.5
10.31,0,-1,-1,0,0.5
10.34,0,-1,-1,0,0.5
10.37,0,-1,-1,0,0.5
10.4,0,-1,-1,0,0.5
10.44,0,-1,-1,0,0.5
10.47,0,-1,-1,0,0.5
10.5,0,-1,-1,0,0.5
10.53,0,-1,-1,0,0.5
10.57,0,-1,-1,0,0.5
10.6,1,566,260,82.99,0.5
10.62,1,509,274,106.35,0.5
10.66,1,308,298,92.61,0.5
10.69,1,226,297,84.7,0.5
10.72,1,153,291,76.99,0.5
10.75,1,48,260,61.66,0.5
10.78,1,25,238,49.42,0.5
10.81,1,9,219,30.54,0.5
10.85,0,-1,-1,0,0.5
10.88,0,-1,-1,0,0.5
10.9,0,-1,-1,0,0.5
10.94,0,-1,-1,0,0.5
10.97,0,-1,-1,0,0.5
11.0,0,-1,-1,0,0.5
11.03,0,-1,-1,0,0.5
11.07,0,-1,-1,0,0.5
11.1,0,-1,-1,0,0.5
11.13,0,-1,-1,0,0.5
11.15,0,-1,-1,0,0.5
11.19,0,-1,-1,0,0.5
11.22,0,-1,-1,0,0.5
11.25,0,-1,-1,0,0.5
11.28,0,-1,-1,0,0.5
11.31,0,-1,-1,0,0.5
11.34,0,-1,-1,0,0.5
11.37,0,-1,-1,0,0.5
11.4,1,23,233,50.0,0.5
11.43,1,43,255,61.02,0.5
11.46,1,83,273,65.91,0.5
11.49,1,140,287,73.49,0.5
11.52,1,282,299,85.27,0.5
11.56,1,368,295,90.44,0.5
11.59,1,462,284,94.87,0.5
11.62,1,539,265,87.97,0.5
11.65,0,-1,-1,0,0.5
11.69,0,-1,-1,0,0.5
11.72,0,-1,-1,0,0.5
11.75,0,-1,-1,0,0.5
11.78,0,-1,-1,0,0.5
11.81,0,-1,-1,0,0.5
11.85,0,-1,-1,0,0.5
11.87,0,-1,-1,0,0.5
11.9,0,-1,-1,0,0.5
11.94,0,-1,-1,0,0.5
11.97,0,-1,-1,0,0.5
12.0,0,-1,-1,0,0.5
12.03,0,-1,-1,0,0.5
12.06,0,-1,-1,0,0.5
12.09,0,-1,-1,0,0.5
12.12,0,-1,-1,0,0.5
12.15,0,-1,-1,0,0.5
12.18,0,-1,-1,0,0.5
12.21,0,-1,-1,0,0.5
12.24,0,-1,-1,0,0.5
12.27,0,-1,-1,0,0.5
12.3,1,524,271,100.57,0.5
12.33,1,435,287,100.34,0.5
12.36,1,343,296,93.69,0.5
12.4,1,191,295,78.53,0.5
12.44,1,130,284,72.16,0.5
12.47,1,78,271,65.79,0.5
12.5,1,42,254,58.71,0.5
12.53,1,9,216,30.52,0.5
12.56,0,-1,-1,0,0.5
12.59,0,-1,-1,0,0.5
12.62,0,-1,-1,0,0.5
12.65,0,-1,-1,0,0.5
12.68,0,-1,-1,0,0.5
12.71,0,-1,-1,0,0.5
12.74,0,-1,-1,0,0.5
12.77,0,-1,-1,0,0.5
12.81,0,-1,-1,0,0.5
12.84,0,-1,-1,0,0.5
12.87,0,-1,-1,0,0.5
12.9,0,-1,-1,0,0.5
12.93,0,-1,-1,0,0.5
12.96,0,-1,-1,0,0.5
12.99,0,-1,-1,0,0.5
13.02,0,-1,-1,0,0.5
13.05,0,-1,-1,0,0.5
13.08,1,10,220,34.19,0.5
13.11,1,24,237,52.04,0.5
13.14,1,44,257,60.78,0.5
13.17,1,81,273,65.56,0.5
13.21,1,193,295,77.18,0.5
13.24,1,262,299,83.13,0.5
13.27,1,340,297,88.2,0.5
13.3,1,515,273,96.02,0.5
13.33,1,563,255,82.6,0.5
13.37,0,-1,-1,0,0.5
13.4,0,-1,-1,0,0.5
13.43,0,-1,-1,0,0.5
13.46,0,-1,-1,0,0.5
13.49,0,-1,-1,0,0.5
13.52,0,-1,-1,0,0.5
13.56,0,-1,-1,0,0.5
13.58,0,-1,-1,0,0.5
13.61,0,-1,-1,0,0.5
13.65,0,-1,-1,0,0.5
13.68,0,-1,-1,0,0.5
13.71,0,-1,-1,0,0.5
13.74,0,-1,-1,0,0.5
13.77,0,-1,-1,0,0.5
13.8,0,-1,-1,0,0.5
13.83,0,-1,-1,0,0.5
13.87,0,-1,-1,0,0.5
13.9,0,-1,-1,0,0.5
13.93,0,-1,-1,0,0.5
13.96,0,-1,-1,0,0.5
13.99,1,564,261,83.02,0.5
14.02,1,516,274,101.29,0.5
14.05,1,344,296,91.59,0.5
14.08,1,268,298,85.11,0.5
14.12,1,201,295,78.12,0.5
14.15,1,142,286,72.79,0.5
14.18,1,51,260,61.72,0.5
14.21,1,30,240,52.1,0.5
14.24,1,16,222,40.01,0.5
14.27,1,3,209,19.56,0.5
14.3,0,-1,-1,0,0.5
14.33,0,-1,-1,0,0.5
14.37,0,-1,-1,0,0.5
14.4,0,-1,-1,0,0.5
14.43,0,-1,-1,0,0.5
14.46,0,-1,-1,0,0.5
14.49,0,-1,-1,0,0.5
14.52,0,-1,-1,0,0.5
14.56,0,-1,-1,0,0.5
14.59,0,-1,-1,0,0.5
14.62,0,-1,-1,0,0.5
14.65,0,-1,-1,0,0.5
14.68,0,-1,-1,0,0.5
14.71,0,-1,-1,0,0.5
14.74,0,-1,-1,0,0.5
14.77,1,3,216,21.05,0.5
14.8,1,30,246,55.98,0.5
14.83,1,51,264,62.3,0.5
14.86,1,91,278,66.68,0.5
14.89,1,142,289,72.95,0.5
14.92,1,201,297,78.04,0.5
14.95,1,340,297,88.16,0.5
14.98,1,421,289,92.15,0.5
15.01,1,508,275,95.44,0.5
15.05,1,556,258,84.06,0.5
15.08,0,-1,-1,0,0.5
15.11,0,-1,-1,0,0.5
15.14,0,-1,-1,0,0.5
15.18,0,-1,-1,0,0.5
15.21,0,-1,-1,0,0.5
15.24,0,-1,-1,0,0.5
15.27,0,-1,-1,0,0.5
15.3,0,-1,-1,0,0.5
15.33,0,-1,-1,0,0.5
15.36,0,-1,-1,0,0.5
15.4,0,-1,-1,0,0.5
15.43,0,-1,-1,0,0.5
15.46,0,-1,-1,0,0.5
15.5,0,-1,-1,0,0.5
15.53,0,-1,-1,0,0.5
15.57,0,-1,-1,0,0.5
15.6,0,-1,-1,0,0.5
15.62,0,-1,-1,0,0.5
15.65,1,584,252,64.01,0.5
15.69,1,545,266,92.18,0.5
15.72,1,486,280,98.65,0.5
15.75,1,325,297,88.12,0.5
15.78,1,256,297,82.85,0.5
15.82,1,194,293,76.08,0.5
15.85,1,139,285,71.69,0.5
15.87,1,92,274,66.29,0.5
15.91,1,32,243,53.73,0.5
15.94,1,18,225,41.34,0.5
15.97,1,7,212,27.04,0.5
16.0,0,-1,-1,0,0.5
16.03,0,-1,-1,0,0.5
16.07,0,-1,-1,0,0.5
16.1,0,-1,-1,0,0.5
16.13,0,-1,-1,0,0.5
16.16,0,-1,-1,0,0.5
16.19,0,-1,-1,0,0.5
16.22,0,-1,-1,0,0.5
16.25,0,-1,-1,0,0.5
16.28,0,-1,-1,0,0.5
16.31,0,-1,-1,0,0.5
16.35,0,-1,-1,0,0.5
16.37,0,-1,-1,0,0.5
16.4,0,-1,-1,0,0.5
16.44,0,-1,-1,0,0.5
16.47,1,11,226,36.83,0.5
16.5,1,40,258,60.15,0.5
16.53,1,69,273,64.23,0.5
16.56,1,114,284,69.03,0.5
16.59,1,165,294,74.77,0.5
16.62,1,289,299,84.55,0.5
16.66,1,362,295,88.89,0.5
16.7,1,439,286,92.4,0.5
16.72,1,518,272,94.56,0.5
16.75,1,595,233,31.52,0.5
16.79,0,-1,-1,0,0.5
16.82,0,-1,-1,0,0.5
16.85,0,-1,-1,0,0.5
16.88,0,-1,-1,0,0.5
16.91,0,-1,-1,0,0.5
16.94,0,-1,-1,0,0.5
16.97,0,-1,-1,0,0.5
17.0,0,-1,-1,0,0.5
17.03,0,-1,-1,0,0.5
17.06,0,-1,-1,0,0.5
17.09,0,-1,-1,0,0.5
17.12,0,-1,-1,0,0.5
17.15,0,-1,-1,0,0.5
17.18,0,-1,-1,0,0.5
17.22,0,-1,-1,0,0.5
17.24,0,-1,-1,0,0.5
17.28,0,-1,-1,0,0.5
17.31,0,-1,-1,0,0.5
17.34,1,592,247,42.01,0.5
17.37,1,557,264,85.22,0.5
17.4,1,436,287,94.15,0.5
17.44,1,360,295,89.51,0.5
17.47,1,291,297,84.22,0.5
17.5,1,230,296,79.24,0.5
17.53,1,172,290,73.99,0.5
17.56,1,81,270,64.32,0.5
17.59,1,48,257,60.22,0.5
17.62,1,30,240,51.77,0.5
17.65,1,6,213,25.02,0.5
17.69,0,-1,-1,0,0.5
17.72,0,-1,-1,0,0.5
17.75,0,-1,-1,0,0.5
17.78,0,-1,-1,0,0.5
17.81,0,-1,-1,0,0.5
17.84,0,-1,-1,0,0.5
17.87,0,-1,-1,0,0.5
17.9,0,-1,-1,0,0.5
17.94,0,-1,-1,0,0.5
17.96,0,-1,-1,0,0.5
17.99,0,-1,-1,0,0.5
18.02,0,-1,-1,0,0.5
18.06,0,-1,-1,0,0.5
18.09,0,-1,-1,0,0.5
18.12,0,-1,-1,0,0.5
18.15,1,21,240,48.83,0.5
18.18,1,36,257,59.23,0.5
18.21,1,59,271,63.92,0.5
18.24,1,99,282,67.58,0.5
18.27,1,146,292,73.02,0.5
18.3,1,260,299,82.04,0.5
18.34,1,325,298,86.57,0.5
18.37,1,398,291,89.94,0.5
18.4,1,534,266,87.22,0.5
18.44,1,571,251,78.03,0.5
18.47,0,-1,-1,0,0.5
18.5,0,-1,-1,0,0.5
18.53,0,-1,-1,0,0.5
18.56,0,-1,-1,0,0.5
18.59,0,-1,-1,0,0.5
18.62,0,-1,-1,0,0.5
18.65,0,-1,-1,0,0.5
18.69,0,-1,-1,0,0.5
18.71,0,-1,-1,0,0.5
18.74,0,-1,-1,0,0.5
18.77,0,-1,-1,0,0.5
18.8,0,-1,-1,0,0.5
18.84,0,-1,-1,0,0.5
18.87,0,-1,-1,0,0.5
18.9,0,-1,-1,0,0.5
18.93,0,-1,-1,0,0.5
18.96,0,-1,-1,0,0.5
18.99,0,-1,-1,0,0.5
19.02,1,592,248,41.01,0.5
19.05,1,521,274,95.54,0.5
19.09,1,451,285,93.83,0.5
19.12,1,379,293,89.45,0.5
19.15,1,250,296,79.88,0.5
19.18,1,194,293,75.28,0.5
19.21,1,144,285,70.79,0.5
19.24,1,101,276,67.14,0.5
19.27,1,39,251,57.78,0.5
19.31,1,25,235,48.05,0.5
19.34,1,13,223,37.58,0.5
19.37,1,3,213,19.56,0.5
19.4,0,-1,-1,0,0.5
19.43,0,-1,-1,0,0.5
19.46,0,-1,-1,0,0.5
19.49,0,-1,-1,0,0.5
19.52,0,-1,-1,0,0.5
19.55,0,-1,-1,0,0.5
19.59,0,-1,-1,0,0.5
19.62,0,-1,-1,0,0.5
19.65,0,-1,-1,0,0.5
19.68,0,-1,-1,0,0.5
19.71,0,-1,-1,0,0.5
19.74,0,-1,-1,0,0.5
19.77,0,-1,-1,0,0.5
19.8,1,10,232,35.84,0.5
19.83,1,21,243,49.34,0.5
19.86,1,36,258,59.27,0.5
19.89,1,57,271,63.76,0.5
19.92,1,139,291,72.57,0.5
19.96,1,190,297,76.62,0.5
19.99,1,246,299,80.57,0.5
