Time (s),Detected,X,Y,Radius (px),Distance (m)
2.54,0,-1,-1,0,0.5
2.57,0,-1,-1,0,0.5
2.61,0,-1,-1,0,0.5
2.65,0,-1,-1,0,0.5
2.69,0,-1,-1,0,0.5
2.72,0,-1,-1,0,0.5
2.76,0,-1,-1,0,0.5
2.8,0,-1,-1,0,0.5
2.83,0,-1,-1,0,0.5
2.87,1,525,278,106.07,0.5
2.91,1,278,299,103.67,0.5
2.94,1,171,295,91.0,0.5
2.98,1,83,277,78.59,0.5
3.02,1,8,227,34.01,0.5
3.07,0,-1,-1,0,0.5
3.11,0,-1,-1,0,0.5
3.14,0,-1,-1,0,0.5
3.18,0,-1,-1,0,0.5
3.21,0,-1,-1,0,0.5
3.25,0,-1,-1,0,0.5
3.29,0,-1,-1,0,0.5
3.33,0,-1,-1,0,0.5
3.36,0,-1,-1,0,0.5
3.4,0,-1,-1,0,0.5
3.44,0,-1,-1,0,0.5
3.48,0,-1,-1,0,0.5
3.51,0,-1,-1,0,0.5
3.55,0,-1,-1,0,0.5
3.59,0,-1,-1,0,0.5
3.63,0,-1,-1,0,0.5
3.66,0,-1,-1,0,0.5
3.7,0,-1,-1,0,0.5
3.74,1,29,266,60.21,0.5
3.77,1,75,288,83.01,0.5
3.81,1,277,303,105.64,0.5
3.84,1,406,294,111.47,0.5
3.88,1,523,273,102.31,0.5
3.93,0,-1,-1,0,0.5
3.96,0,-1,-1,0,0.5
4.0,0,-1,-1,0,0.5
4.03,0,-1,-1,0,0.5
4.07,0,-1,-1,0,0.5
4.11,0,-1,-1,0,0.5
4.15,0,-1,-1,0,0.5
4.18,0,-1,-1,0,0.5
4.22,0,-1,-1,0,0.5
4.26,0,-1,-1,0,0.5
4.29,0,-1,-1,0,0.5
4.33,0,-1,-1,0,0.5
4.37,0,-1,-1,0,0.5
4.41,0,-1,-1,0,0.5
4.45,0,-1,-1,0,0.5
4.49,0,-1,-1,0,0.5
4.53,0,-1,-1,0,0.5
4.56,0,-1,-1,0,0.5
4.6,0,-1,-1,0,0.5
4.64,1,530,277,99.91,0.5
4.68,1,422,291,113.01,0.5
4.71,1,194,296,93.36,0.5
4.75,1,105,284,82.28,0.5
4.79,1,44,263,64.27,0.5
4.83,0,-1,-1,0,0.5
4.86,0,-1,-1,0,0.5
4.9,0,-1,-1,0,0.5
4.94,0,-1,-1,0,0.5
4.98,0,-1,-1,0,0.5
5.01,0,-1,-1,0,0.5
5.05,0,-1,-1,0,0.5
5.09,0,-1,-1,0,0.5
5.13,0,-1,-1,0,0.5
5.16,0,-1,-1,0,0.5
5.2,0,-1,-1,0,0.5
5.23,0,-1,-1,0,0.5
5.27,0,-1,-1,0,0.5
5.31,0,-1,-1,0,0.5
5.35,0,-1,-1,0,0.5
5.39,0,-1,-1,0,0.5
5.43,0,-1,-1,0,0.5
5.46,0,-1,-1,0,0.5
5.5,1,13,255,43.53,0.5
5.54,1,47,279,73.85,0.5
5.58,1,206,303,97.86,0.5
5.61,1,441,289,110.31,0.5
5.66,1,537,270,91.7,0.5
5.69,0,-1,-1,0,0.5
5.73,0,-1,-1,0,0.5
5.77,0,-1,-1,0,0.5
5.8,0,-1,-1,0,0.5
5.84,0,-1,-1,0,0.5
5.88,0,-1,-1,0,0.5
5.92,0,-1,-1,0,0.5
5.96,0,-1,-1,0,0.5
5.99,0,-1,-1,0,0.5
6.03,0,-1,-1,0,0.5
6.07,0,-1,-1,0,0.5
6.1,0,-1,-1,0,0.5
6.14,0,-1,-1,0,0.5
6.18,0,-1,-1,0,0.5
6.22,0,-1,-1,0,0.5
6.26,0,-1,-1,0,0.5
6.29,0,-1,-1,0,0.5
6.33,0,-1,-1,0,0.5
6.36,1,591,259,40.03,0.5
6.4,1,532,276,96.93,0.5
6.44,1,318,298,103.18,0.5
6.48,1,215,298,93.64,0.5
6.52,1,56,273,70.16,0.5
6.55,1,23,250,49.07,0.5
6.59,0,-1,-1,0,0.5
6.63,0,-1,-1,0,0.5
6.67,0,-1,-1,0,0.5
6.71,0,-1,-1,0,0.5
6.74,0,-1,-1,0,0.5
6.79,0,-1,-1,0,0.5
6.83,0,-1,-1,0,0.5
6.86,0,-1,-1,0,0.5
6.9,0,-1,-1,0,0.5
6.94,0,-1,-1,0,0.5
6.98,0,-1,-1,0,0.5
7.01,0,-1,-1,0,0.5
7.05,0,-1,-1,0,0.5
7.09,0,-1,-1,0,0.5
7.13,0,-1,-1,0,0.5
7.16,0,-1,-1,0,0.5
7.2,0,-1,-1,0,0.5
7.24,0,-1,-1,0,0.5
7.27,1,60,286,80.34,0.5
7.31,1,230,303,98.14,0.5
7.35,1,337,300,104.6,0.5
7.39,1,540,270,88.72,0.5
7.43,1,595,243,26.52,0.5
7.47,0,-1,-1,0,0.5
7.51,0,-1,-1,0,0.5
7.55,0,-1,-1,0,0.5
7.58,0,-1,-1,0,0.5
7.62,0,-1,-1,0,0.5
7.66,0,-1,-1,0,0.5
7.7,0,-1,-1,0,0.5
7.73,0,-1,-1,0,0.5
7.76,0,-1,-1,0,0.5
7.8,0,-1,-1,0,0.5
7.84,0,-1,-1,0,0.5
7.88,0,-1,-1,0,0.5
7.91,0,-1,-1,0,0.5
7.95,0,-1,-1,0,0.5
7.99,0,-1,-1,0,0.5
8.03,0,-1,-1,0,0.5
8.06,0,-1,-1,0,0.5
8.1,0,-1,-1,0,0.5
8.14,1,549,274,83.04,0.5
8.17,1,362,296,103.47,0.5
8.21,1,168,296,89.84,0.5
8.25,1,89,284,81.17,0.5
8.29,1,40,267,63.63,0.5
8.33,0,-1,-1,0,0.5
8.37,0,-1,-1,0,0.5
8.41,0,-1,-1,0,0.5
8.45,0,-1,-1,0,0.5
8.48,0,-1,-1,0,0.5
8.52,0,-1,-1,0,0.5
8.56,0,-1,-1,0,0.5
8.6,0,-1,-1,0,0.5
8.63,0,-1,-1,0,0.5
8.67,0,-1,-1,0,0.5
8.71,0,-1,-1,0,0.5
8.75,0,-1,-1,0,0.5
8.78,0,-1,-1,0,0.5
8.82,0,-1,-1,0,0.5
8.86,0,-1,-1,0,0.5
8.9,0,-1,-1,0,0.5
8.94,0,-1,-1,0,0.5
8.97,1,24,270,55.1,0.5
9.01,1,127,299,90.32,0.5
9.05,1,217,303,96.34,0.5
9.09,1,425,292,103.75,0.5
9.13,1,525,275,96.55,0.5
9.16,0,-1,-1,0,0.5
9.21,0,-1,-1,0,0.5
9.24,0,-1,-1,0,0.5
9.27,0,-1,-1,0,0.5
9.31,0,-1,-1,0,0.5
9.35,0,-1,-1,0,0.5
9.39,0,-1,-1,0,0.5
9.42,0,-1,-1,0,0.5
9.46,0,-1,-1,0,0.5
9.5,0,-1,-1,0,0.5
9.54,0,-1,-1,0,0.5
9.57,0,-1,-1,0,0.5
9.61,0,-1,-1,0,0.5
9.65,0,-1,-1,0,0.5
9.69,0,-1,-1,0,0.5
9.72,0,-1,-1,0,0.5
9.76,0,-1,-1,0,0.5
9.8,0,-1,-1,0,0.5
9.83,1,582,264,59.02,0.5
9.87,1,446,288,103.88,0.5
9.91,1,250,298,94.51,0.5
9.95,1,163,296,88.09,0.5
9.99,1,40,269,63.71,0.5
10.03,1,12,246,37.05,0.5
10.06,0,-1,-1,0,0.5
10.1,0,-1,-1,0,0.5
10.14,0,-1,-1,0,0.5
10.17,0,-1,-1,0,0.5
10.22,0,-1,-1,0,0.5
10.25,0,-1,-1,0,0.5
10.29,0,-1,-1,0,0.5
10.33,0,-1,-1,0,0.5
10.37,0,-1,-1,0,0.5
10.41,0,-1,-1,0,0.5
10.44,0,-1,-1,0,0.5
10.48,0,-1,-1,0,0.5
10.52,0,-1,-1,0,0.5
10.56,0,-1,-1,0,0.5
10.59,0,-1,-1,0,0.5
10.63,0,-1,-1,0,0.5
10.67,1,11,263,42.03,0.5
10.71,1,83,295,84.18,0.5
10.75,1,163,301,92.35,0.5
10.78,1,252,303,97.25,0.5
10.82,1,452,288,100.63,0.5
10.87,1,583,254,60.02,0.5
10.91,0,-1,-1,0,0.5
10.94,0,-1,-1,0,0.5
10.98,0,-1,-1,0,0.5
11.02,0,-1,-1,0,0.5
11.05,0,-1,-1,0,0.5
11.09,0,-1,-1,0,0.5
11.13,0,-1,-1,0,0.5
11.16,0,-1,-1,0,0.5
11.2,0,-1,-1,0,0.5
11.24,0,-1,-1,0,0.5
11.27,0,-1,-1,0,0.5
11.32,0,-1,-1,0,0.5
11.35,0,-1,-1,0,0.5
11.39,0,-1,-1,0,0.5
11.43,0,-1,-1,0,0.5
11.47,0,-1,-1,0,0.5
11.5,0,-1,-1,0,0.5
11.53,1,590,259,46.01,0.5
11.57,1,480,284,103.59,0.5
11.61,1,290,299,97.95,0.5
11.65,1,205,298,91.42,0.5
11.68,1,124,292,84.49,0.5
11.73,1,28,262,54.67,0.5
11.76,0,-1,-1,0,0.5
11.8,0,-1,-1,0,0.5
11.84,0,-1,-1,0,0.5
11.88,0,-1,-1,0,0.5
11.92,0,-1,-1,0,0.5
11.95,0,-1,-1,0,0.5
11.99,0,-1,-1,0,0.5
12.03,0,-1,-1,0,0.5
12.06,0,-1,-1,0,0.5
12.1,0,-1,-1,0,0.5
12.14,0,-1,-1,0,0.5
12.18,0,-1,-1,0,0.5
12.21,0,-1,-1,0,0.5
12.25,0,-1,-1,0,0.5
12.29,0,-1,-1,0,0.5
12.33,0,-1,-1,0,0.5
12.37,1,10,263,39.21,0.5
12.41,1,75,294,82.54,0.5
12.44,1,147,300,90.85,0.5
12.48,1,229,303,95.58,0.5
12.52,1,413,293,99.55,0.5
12.56,1,560,267,74.82,0.5
12.6,0,-1,-1,0,0.5
12.63,0,-1,-1,0,0.5
12.67,0,-1,-1,0,0.5
12.71,0,-1,-1,0,0.5
12.75,0,-1,-1,0,0.5
12.79,0,-1,-1,0,0.5
12.83,0,-1,-1,0,0.5
12.87,0,-1,-1,0,0.5
12.91,0,-1,-1,0,0.5
12.95,0,-1,-1,0,0.5
12.99,0,-1,-1,0,0.5
13.02,0,-1,-1,0,0.5
13.06,0,-1,-1,0,0.5
13.09,0,-1,-1,0,0.5
13.13,0,-1,-1,0,0.5
13.17,0,-1,-1,0,0.5
13.21,0,-1,-1,0,0.5
13.24,1,541,274,87.87,0.5
13.28,1,475,284,101.13,0.5
13.32,1,297,299,96.43,0.5
13.36,1,139,295,83.36,0.5
13.4,1,73,285,79.19,0.5
13.44,1,11,251,38.53,0.5
13.48,0,-1,-1,0,0.5
13.52,0,-1,-1,0,0.5
13.56,0,-1,-1,0,0.5
13.59,0,-1,-1,0,0.5
13.63,0,-1,-1,0,0.5
13.67,0,-1,-1,0,0.5
13.71,0,-1,-1,0,0.5
13.74,0,-1,-1,0,0.5
13.78,0,-1,-1,0,0.5
13.82,0,-1,-1,0,0.5
13.86,0,-1,-1,0,0.5
13.9,0,-1,-1,0,0.5
13.93,0,-1,-1,0,0.5
13.96,0,-1,-1,0,0.5
14.01,0,-1,-1,0,0.5
14.04,0,-1,-1,0,0.5
14.08,1,17,269,50.54,0.5
14.12,1,87,296,83.68,0.5
14.15,1,237,302,94.22,0.5
14.19,1,320,300,96.9,0.5
14.23,1,411,293,96.51,0.5
14.26,1,553,269,77.46,0.5
14.3,1,590,251,44.01,0.5
14.34,0,-1,-1,0,0.5
14.38,0,-1,-1,0,0.5
14.42,0,-1,-1,0,0.5
14.46,0,-1,-1,0,0.5
14.5,0,-1,-1,0,0.5
14.53,0,-1,-1,0,0.5
14.56,0,-1,-1,0,0.5
14.61,0,-1,-1,0,0.5
14.64,0,-1,-1,0,0.5
14.68,0,-1,-1,0,0.5
14.72,0,-1,-1,0,0.5
14.76,0,-1,-1,0,0.5
14.8,0,-1,-1,0,0.5
14.83,0,-1,-1,0,0.5
14.87,0,-1,-1,0,0.5
14.91,1,565,269,72.94,0.5
14.94,1,523,277,97.02,0.5
14.98,1,445,288,100.1,0.5
15.02,1,279,299,95.14,0.5
15.06,1,132,296,85.35,0.5
15.1,1,71,286,78.69,0.5
15.14,1,14,257,43.53,0.5
15.18,0,-1,-1,0,0.5
15.21,0,-1,-1,0,0.5
15.25,0,-1,-1,0,0.5
15.29,0,-1,-1,0,0.5
15.32,0,-1,-1,0,0.5
15.36,0,-1,-1,0,0.5
15.4,0,-1,-1,0,0.5
15.44,0,-1,-1,0,0.5
15.47,0,-1,-1,0,0.5
15.51,0,-1,-1,0,0.5
15.54,0,-1,-1,0,0.5
15.58,0,-1,-1,0,0.5
15.62,0,-1,-1,0,0.5
15.66,0,-1,-1,0,0.5
15.7,0,-1,-1,0,0.5
15.74,0,-1,-1,0,0.5
15.77,1,31,278,64.21,0.5
15.81,1,117,298,87.62,0.5
15.85,1,187,302,91.07,0.5
15.89,1,263,302,93.94,0.5
15.93,1,429,291,95.18,0.5
15.97,1,556,268,75.91,0.5
16.01,0,-1,-1,0,0.5
16.05,0,-1,-1,0,0.5
16.09,0,-1,-1,0,0.5
16.13,0,-1,-1,0,0.5
16.16,0,-1,-1,0,0.5
16.2,0,-1,-1,0,0.5
16.24,0,-1,-1,0,0.5
16.28,0,-1,-1,0,0.5
16.31,0,-1,-1,0,0.5
16.35,0,-1,-1,0,0.5
16.38,0,-1,-1,0,0.5
16.42,0,-1,-1,0,0.5
16.45,0,-1,-1,0,0.5
16.48,0,-1,-1,0,0.5
16.52,0,-1,-1,0,0.5
16.56,0,-1,-1,0,0.5
16.6,1,575,265,65.53,0.5
16.64,1,538,274,88.45,0.5
16.67,1,399,293,97.74,0.5
16.71,1,245,300,90.57,0.5
16.75,1,174,299,87.41,0.5
16.79,1,107,292,80.92,0.5
16.83,1,29,268,57.42,0.5
16.87,0,-1,-1,0,0.5
16.91,0,-1,-1,0,0.5
16.94,0,-1,-1,0,0.5
16.98,0,-1,-1,0,0.5
17.01,0,-1,-1,0,0.5
17.05,0,-1,-1,0,0.5
17.09,0,-1,-1,0,0.5
17.12,0,-1,-1,0,0.5
17.16,0,-1,-1,0,0.5
17.2,0,-1,-1,0,0.5
17.24,0,-1,-1,0,0.5
17.27,0,-1,-1,0,0.5
17.31,0,-1,-1,0,0.5
17.36,0,-1,-1,0,0.5
17.39,0,-1,-1,0,0.5
17.43,1,5,258,23.52,0.5
17.47,1,52,288,74.77,0.5
17.5,1,97,297,83.34,0.5
17.54,1,231,302,91.69,0.5
17.58,1,304,301,93.57,0.5
17.62,1,460,287,94.14,0.5
17.66,1,564,266,72.97,0.5
17.7,1,594,250,32.02,0.5
17.74,0,-1,-1,0,0.5
17.77,0,-1,-1,0,0.5
17.81,0,-1,-1,0,0.5
17.85,0,-1,-1,0,0.5
17.89,0,-1,-1,0,0.5
17.93,0,-1,-1,0,0.5
17.96,0,-1,-1,0,0.5
18.0,0,-1,-1,0,0.5
18.04,0,-1,-1,0,0.5
18.08,0,-1,-1,0,0.5
18.11,0,-1,-1,0,0.5
18.15,0,-1,-1,0,0.5
18.18,0,-1,-1,0,0.5
18.21,0,-1,-1,0,0.5
18.25,0,-1,-1,0,0.5
18.29,1,577,264,65.03,0.5
18.33,1,493,282,96.06,0.5
18.37,1,344,297,95.27,0.5
18.41,1,204,300,88.2,0.5
18.45,1,140,297,83.86,0.5
18.49,1,81,290,79.68,0.5
18.53,1,21,264,49.19,0.5
18.57,0,-1,-1,0,0.5
18.61,0,-1,-1,0,0.5
18.64,0,-1,-1,0,0.5
18.68,0,-1,-1,0,0.5
18.72,0,-1,-1,0,0.5
18.76,0,-1,-1,0,0.5
18.79,0,-1,-1,0,0.5
18.83,0,-1,-1,0,0.5
18.87,0,-1,-1,0,0.5
18.91,0,-1,-1,0,0.5
18.94,0,-1,-1,0,0.5
18.98,0,-1,-1,0,0.5
19.02,0,-1,-1,0,0.5
19.06,0,-1,-1,0,0.5
19.09,1,6,266,34.03,0.5
19.13,1,26,275,59.07,0.5
19.17,1,91,297,81.55,0.5
19.21,1,151,301,86.97,0.5
19.24,1,285,302,92.64,0.5
19.28,1,358,297,91.8,0.5
19.32,1,505,281,90.22,0.5
19.36,1,579,259,63.02,0.5
19.39,0,-1,-1,0,0.5
19.43,0,-1,-1,0,0.5
19.47,0,-1,-1,0,0.5
19.5,0,-1,-1,0,0.5
19.54,0,-1,-1,0,0.5
19.58,0,-1,-1,0,0.5
19.62,0,-1,-1,0,0.5
19.66,0,-1,-1,0,0.5
19.69,0,-1,-1,0,0.5
19.73,0,-1,-1,0,0.5
19.77,0,-1,-1,0,0.5
19.81,0,-1,-1,0,0.5
19.85,0,-1,-1,0,0.5
19.89,0,-1,-1,0,0.5
19.92,0,-1,-1,0,0.5
19.96,1,541,274,86.35,0.5
20.0,1,492,282,94.74,0.5
