Time (s),Detected,X,Y,Radius (px),Distance (m)
2.96,1,7,135,12.5,2
2.99,1,6,130,11.49,2
3.03,1,6,126,11.06,2
3.06,1,6,127,11.06,2
3.09,1,6,130,11.68,2
3.12,1,8,136,12.84,2
3.15,1,13,155,15.23,2
3.19,1,20,167,14.33,2
3.23,1,28,180,14.6,2
3.25,1,52,209,14.89,2
3.29,1,68,225,15.05,2
3.33,1,87,241,15.76,2
3.36,1,134,269,18.04,2
3.39,1,162,281,19.46,2
3.43,1,226,296,21.38,2
3.46,1,261,299,21.48,2
3.49,1,296,299,20.8,2
3.52,1,331,295,20.13,2
3.55,1,398,278,18.86,2
3.58,1,429,265,18.79,2
3.61,1,458,251,18.45,2
3.64,1,483,236,18.45,2
3.68,1,506,220,18.78,2
3.71,1,544,187,20.01,2
3.75,1,558,172,20.52,2
3.78,1,570,159,19.81,2
3.81,1,585,136,19.21,2
3.84,1,588,127,18.39,2
3.87,1,591,121,17.36,2
3.9,1,592,116,16.69,2
3.93,1,593,114,16.69,2
3.97,1,592,116,16.77,2
4.0,1,591,120,17.76,2
4.03,1,588,127,18.85,2
4.06,1,580,146,19.99,2
4.1,1,569,159,20.31,2
4.12,1,558,173,20.87,2
4.16,1,525,205,19.55,2
4.19,1,504,221,19.3,2
4.23,1,481,237,19.01,2
4.26,1,425,267,19.29,2
4.3,1,394,279,19.5,2
4.33,1,361,288,20.16,2
4.36,1,294,299,21.03,2
4.39,1,260,299,21.23,2
4.42,1,228,296,20.93,2
4.45,1,168,283,19.19,2
4.49,1,142,273,18.04,2
4.52,1,118,261,17.29,2
4.55,1,98,248,16.35,2
4.58,1,65,223,15.12,2
4.62,1,52,210,15.01,2
4.65,1,41,197,15.0,2
4.68,1,33,186,15.12,2
4.71,1,21,169,15.01,2
4.75,1,18,162,14.84,2
4.77,1,15,158,14.71,2
4.81,1,13,155,15.44,2
4.84,1,14,156,15.01,2
4.87,1,16,159,14.84,2
4.9,1,19,165,14.71,2
4.93,1,23,172,14.71,2
4.96,1,36,191,15.0,2
5.0,1,46,203,14.84,2
5.03,1,72,229,15.45,2
5.06,1,89,242,15.81,2
5.1,1,108,255,16.58,2
5.13,1,155,278,18.39,2
5.17,1,182,287,19.64,2
5.2,1,242,298,20.89,2
5.24,1,274,299,20.62,2
5.27,1,307,298,20.4,2
5.3,1,339,293,19.92,2
5.33,1,400,277,18.85,2
5.37,1,428,266,18.61,2
5.4,1,478,240,18.45,2
5.43,1,498,226,18.45,2
5.46,1,517,212,18.73,2
5.5,1,533,198,18.53,2
5.53,1,546,185,19.83,2
5.56,1,566,163,19.53,2
5.59,1,573,155,18.85,2
5.63,1,582,143,18.47,2
5.66,1,584,140,18.55,2
5.69,1,584,139,18.23,2
5.72,1,584,140,18.44,2
5.75,1,578,148,18.82,2
5.78,1,572,156,19.3,2
5.82,1,565,165,20.01,2
5.85,1,556,175,20.31,2
5.88,1,544,187,20.23,2
5.91,1,513,215,19.01,2
5.94,1,493,229,18.97,2
5.98,1,471,243,18.9,2
6.01,1,420,269,19.14,2
6.05,1,392,280,19.68,2
6.08,1,362,288,19.8,2
6.11,1,299,298,20.88,2
6.14,1,268,299,21.03,2
6.17,1,238,297,20.51,2
6.2,1,182,287,19.51,2
6.23,1,157,279,18.58,2
6.26,1,134,269,17.75,2
6.3,1,114,258,16.92,2
6.33,1,96,247,16.32,2
6.36,1,68,225,15.53,2
6.4,1,57,215,15.44,2
6.43,1,41,196,15.26,2
6.47,1,35,189,15.26,2
6.5,1,31,183,15.4,2
6.54,1,27,177,15.12,2
6.57,1,27,176,15.12,2
6.6,1,28,178,15.26,2
6.63,1,30,181,15.01,2
6.66,1,38,192,15.12,2
6.69,1,44,200,15.26,2
6.73,1,52,209,15.4,2
6.75,1,74,230,15.7,2
6.78,1,89,242,15.81,2
6.82,1,105,253,16.56,2
6.85,1,124,264,17.29,2
6.88,1,146,274,17.94,2
6.91,1,195,290,19.82,2
6.95,1,223,295,20.3,2
6.97,1,252,298,20.72,2
7.0,1,311,297,19.92,2
7.04,1,341,293,19.7,2
7.07,1,370,286,19.25,2
7.11,1,423,268,18.41,2
7.13,1,447,257,18.41,2
7.17,1,469,245,18.31,2
7.2,1,488,233,18.27,2
7.22,1,505,221,18.37,2
7.26,1,533,198,18.66,2
7.29,1,544,188,19.3,2
7.32,1,552,179,19.53,2
7.35,1,559,172,19.42,2
7.38,1,564,166,19.14,2
7.41,1,569,160,18.82,2
7.45,1,569,160,18.72,2
7.48,1,568,162,18.94,2
7.5,1,560,171,19.53,2
7.54,1,553,178,19.91,2
7.58,1,545,187,19.85,2
7.61,1,521,208,19.01,2
7.65,1,506,220,18.87,2
7.68,1,469,245,18.73,2
7.72,1,447,257,18.87,2
7.75,1,423,268,19.04,2
7.78,1,397,278,19.31,2
7.81,1,341,293,19.92,2
7.85,1,312,297,20.4,2
7.9,1,227,296,20.3,2
7.94,1,201,291,19.61,2
7.98,1,154,278,18.13,2
8.03,1,116,259,16.85,2
8.06,1,100,250,16.38,2
8.1,1,86,240,16.1,2
8.15,1,65,222,15.4,2
8.2,1,51,207,15.53,2
8.23,1,43,198,15.4,2
8.27,1,41,195,15.53,2
8.3,1,40,195,15.53,2
8.33,1,42,197,15.26,2
8.36,1,46,201,15.53,2
8.4,1,50,206,15.4,2
8.43,1,56,213,15.7,2
8.46,1,74,229,15.81,2
8.49,1,85,238,16.1,2
8.52,1,99,248,16.1,2
8.55,1,132,268,17.24,2
8.59,1,152,276,17.95,2
8.62,1,174,284,18.53,2
8.65,1,223,295,19.81,2
8.68,1,250,298,20.4,2
8.72,1,277,299,20.13,2
8.75,1,305,298,19.94,2
8.78,1,332,294,19.46,2
8.81,1,385,282,18.85,2
8.84,1,410,273,18.58,2
8.88,1,432,264,18.36,2
8.91,1,472,243,18.21,2
8.95,1,489,232,18.23,2
8.98,1,504,222,18.37,2
9.01,1,528,203,18.66,2
9.04,1,537,195,18.67,2
9.07,1,544,188,18.95,2
9.11,1,552,179,19.22,2
9.14,1,554,178,19.16,2
9.17,1,554,177,19.2,2
9.2,1,550,182,19.53,2
9.24,1,545,187,19.3,2
9.27,1,538,193,18.9,2
9.3,1,530,201,18.9,2
9.33,1,519,210,18.93,2
9.36,1,492,231,18.84,2
9.4,1,456,252,18.74,2
9.43,1,435,263,18.87,2
9.46,1,412,272,19.01,2
9.5,1,362,288,19.5,2
9.53,1,335,294,19.8,2
9.56,1,308,297,20.08,2
9.6,1,282,299,20.27,2
9.63,1,255,298,20.4,2
9.66,1,205,292,19.37,2
9.69,1,182,287,18.97,2
9.72,1,161,280,18.15,2
9.76,1,126,264,17.34,2
9.79,1,111,256,16.64,2
9.82,1,98,248,16.38,2
9.85,1,77,232,15.95,2
9.88,1,70,225,15.7,2
9.92,1,63,219,15.81,2
9.95,1,59,215,15.81,2
9.98,1,56,212,15.81,2
10.01,1,53,209,15.53,2
10.04,1,54,210,15.53,2
10.08,1,56,212,15.53,2
10.11,1,65,221,15.62,2
10.14,1,71,226,15.7,2
10.17,1,80,234,15.81,2
10.2,1,101,249,16.23,2
10.23,1,115,258,16.64,2
10.27,1,130,266,17.07,2
10.3,1,148,274,17.51,2
10.33,1,167,282,18.21,2
10.37,1,211,293,19.32,2
10.4,1,260,299,19.92,2
10.43,1,286,299,19.82,2
10.46,1,311,297,19.65,2
10.5,1,337,294,19.32,2
10.53,1,386,282,18.71,2
10.56,1,408,274,18.56,2
10.59,1,429,265,18.31,2
10.63,1,449,256,18.47,2
10.66,1,482,237,18.36,2
10.69,1,496,228,18.47,2
10.72,1,508,219,18.28,2
10.75,1,526,205,18.51,2
10.79,1,532,200,18.75,2
10.82,1,536,196,18.78,2
10.85,1,539,193,18.83,2
10.88,1,541,192,18.67,2
10.91,1,538,194,18.87,2
10.94,1,534,198,18.9,2
10.97,1,528,203,18.72,2
11.01,1,512,216,18.9,2
11.04,1,500,225,18.89,2
11.07,1,487,234,18.72,2
11.1,1,455,253,18.77,2
11.14,1,436,262,18.87,2
11.17,1,415,271,19.01,2
11.2,1,392,279,19.04,2
11.23,1,369,286,19.31,2
11.26,1,319,296,19.7,2
11.3,1,294,298,20.08,2
11.33,1,269,299,20.29,2
11.36,1,222,295,19.55,2
11.39,1,199,291,19.09,2
11.42,1,179,286,18.38,2
11.45,1,160,279,18.03,2
11.48,1,128,265,17.07,2
11.51,1,114,258,16.8,2
11.54,1,103,250,16.51,2
11.57,1,93,244,16.1,2
11.61,1,79,232,15.95,2
11.65,1,73,228,16.01,2
11.68,1,67,222,15.7,2
11.71,1,66,221,15.7,2
11.75,1,67,221,15.7,2
11.78,1,69,223,16.01,2
11.81,1,76,229,16.01,2
11.85,1,82,234,16.01,2
11.87,1,90,240,15.81,2
11.91,1,109,254,16.51,2
11.94,1,122,261,16.8,2
11.97,1,136,269,17.1,2
12.0,1,152,276,17.34,2
12.03,1,189,288,18.38,2
12.06,1,210,293,18.69,2
12.09,1,232,296,19.24,2
12.13,1,255,298,19.53,2
12.16,1,303,298,19.34,2
12.2,1,327,295,19.17,2
12.23,1,373,285,18.67,2
12.26,1,395,279,18.61,2
12.29,1,415,271,18.27,2
12.32,1,434,263,18.34,2
12.35,1,451,255,18.23,2
12.38,1,481,238,18.44,2
12.41,1,493,230,18.36,2
12.44,1,503,223,18.56,2
12.47,1,511,217,18.45,2
12.5,1,518,212,18.61,2
12.54,1,526,205,18.8,2
12.57,1,527,204,18.77,2
12.6,1,527,204,18.8,2
12.63,1,525,206,18.93,2
12.66,1,517,213,18.85,2
12.69,1,510,218,18.85,2
12.72,1,501,225,18.9,2
12.75,1,477,240,18.73,2
12.78,1,463,249,18.72,2
12.82,1,447,257,18.9,2
12.85,1,429,265,18.87,2
12.88,1,388,281,19.15,2
12.91,1,366,287,19.29,2
12.94,1,343,292,19.61,2
12.97,1,320,296,19.61,2
13.0,1,273,299,19.93,2
13.03,1,250,298,19.65,2
13.07,1,228,296,19.47,2
13.1,1,207,292,19.2,2
13.13,1,188,288,18.45,2
13.16,1,153,277,17.61,2
13.19,1,139,270,17.2,2
13.22,1,126,264,16.8,2
13.25,1,105,251,16.23,2
13.29,1,97,246,16.32,2
13.32,1,91,241,16.1,2
13.35,1,82,234,15.81,2
13.38,1,80,232,15.7,2
13.41,1,79,231,15.81,2
13.45,1,79,231,15.7,2
13.48,1,81,232,15.7,2
13.51,1,88,238,15.7,2
13.54,1,94,243,16.1,2
13.58,1,101,248,16.1,2
13.61,1,120,260,16.51,2
13.64,1,132,266,16.64,2
13.67,1,146,273,17.1,2
13.7,1,161,279,17.34,2
13.73,1,178,285,17.95,2
13.76,1,216,294,18.94,2
13.8,1,237,297,19.24,2
13.83,1,280,299,19.3,2
13.87,1,303,298,19.3,2
13.9,1,325,295,19.17,2
13.93,1,368,287,18.82,2
13.96,1,389,281,18.67,2
14.0,1,408,274,18.48,2
14.02,1,426,267,18.45,2
14.06,1,457,252,18.41,2
14.09,1,470,244,18.31,2
14.12,1,482,238,18.51,2
14.16,1,500,226,18.77,2
14.19,1,506,221,18.62,2
14.22,1,511,217,18.82,2
14.25,1,515,214,18.64,2
14.28,1,515,214,18.83,2
14.32,1,513,216,18.83,2
14.35,1,504,222,18.82,2
14.38,1,497,228,18.82,2
14.42,1,488,234,18.95,2
14.45,1,465,247,18.92,2
14.49,1,450,255,18.87,2
14.52,1,435,263,18.87,2
14.55,1,399,277,18.97,2
14.58,1,378,284,19.14,2
14.62,1,358,289,19.32,2
14.65,1,336,293,19.52,2
14.68,1,314,297,19.61,2
14.71,1,270,299,19.92,2
14.75,1,249,298,19.53,2
14.79,1,209,293,18.72,2
14.83,1,191,289,18.42,2
14.87,1,159,279,17.5,2
14.91,1,134,267,17.1,2
14.95,1,123,262,16.71,2
14.99,1,107,251,16.4,2
15.03,1,101,247,16.1,2
15.07,1,93,241,16.01,2
15.12,1,91,239,15.64,2
15.16,1,93,241,15.7,2
15.19,1,97,244,15.7,2
15.23,1,101,247,16.01,2
15.26,1,115,255,16.28,2
15.29,1,123,260,16.4,2
15.32,1,134,266,16.71,2
15.35,1,159,277,17.07,2
15.38,1,174,283,17.34,2
15.41,1,190,288,17.95,2
15.45,1,208,292,18.36,2
15.48,1,227,295,18.6,2
15.51,1,266,299,19.3,2
15.54,1,287,299,19.04,2
15.57,1,308,297,19.24,2
15.61,1,349,291,18.97,2
15.64,1,369,286,18.8,2
15.67,1,388,281,18.67,2
15.7,1,423,268,18.32,2
15.74,1,438,261,18.56,2
15.77,1,452,255,18.47,2
15.8,1,464,248,18.51,2
15.83,1,483,236,18.52,2
15.86,1,490,232,18.6,2
15.9,1,496,228,18.62,2
15.93,1,502,223,18.74,2
15.96,1,503,223,18.82,2
15.99,1,502,223,18.72,2
16.02,1,500,225,18.91,2
16.05,1,490,232,18.87,2
16.09,1,482,237,18.95,2
16.12,1,473,242,18.72,2
16.15,1,449,256,18.92,2
16.18,1,435,262,18.85,2
16.21,1,419,269,18.87,2
16.25,1,402,276,19.08,2
16.28,1,384,282,19.25,2
16.31,1,345,292,19.5,2
16.34,1,324,295,19.7,2
16.37,1,303,298,19.61,2
16.4,1,263,299,19.65,2
16.43,1,243,297,19.42,2
16.46,1,224,295,19.15,2
16.5,1,207,292,18.64,2
16.53,1,190,288,18.31,2
16.56,1,162,279,17.5,2
16.59,1,149,274,17.2,2
16.62,1,138,269,16.92,2
16.65,1,121,259,16.71,2
16.68,1,115,255,16.4,2
16.72,1,110,252,16.11,2
16.75,1,106,249,16.01,2
16.78,1,103,248,16.01,2
16.81,1,102,246,16.01,2
16.84,1,103,247,16.01,2
16.87,1,106,249,16.01,2
16.9,1,115,254,16.1,2
16.93,1,121,258,16.4,2
16.97,1,129,263,16.4,2
17.0,1,138,268,16.71,2
17.03,1,161,278,17.11,2
17.07,1,174,282,17.41,2
17.1,1,189,287,17.69,2
17.13,1,222,294,18.68,2
17.17,1,240,297,18.93,2
17.2,1,259,298,19.32,2
17.23,1,278,299,19.16,2
17.26,1,317,296,18.98,2
17.29,1,337,293,18.99,2
17.32,1,356,290,18.75,2
17.35,1,391,280,18.59,2
17.39,1,408,274,18.47,2
17.42,1,423,268,18.4,2
17.45,1,436,262,18.46,2
17.48,1,459,250,18.61,2
17.52,1,469,245,18.45,2
17.55,1,477,240,18.56,2
17.58,1,483,236,18.78,2
17.61,1,490,232,18.86,2
17.64,1,492,230,18.82,2
17.67,1,491,231,18.93,2
17.7,1,486,234,18.83,2
17.73,1,481,237,19.08,2
17.77,1,474,241,18.9,2
17.8,1,456,251,18.87,2
17.83,1,445,257,18.87,2
17.87,1,432,263,19.05,2
17.91,1,401,276,19.01,2
17.94,1,385,281,19.24,2
17.97,1,367,286,19.25,2
18.0,1,329,294,19.5,2
18.04,1,310,297,19.61,2
18.07,1,290,298,19.65,2
18.1,1,271,299,19.62,2
18.13,1,235,297,19.16,2
18.16,1,218,294,18.54,2
18.2,1,202,291,18.18,2
18.22,1,187,287,17.94,2
18.26,1,162,279,17.41,2
18.29,1,151,274,17.1,2
18.32,1,141,270,16.8,2
18.35,1,134,266,16.71,2
18.38,1,121,259,16.4,2
18.41,1,117,256,16.32,2
18.44,1,115,254,16.1,2
18.47,1,113,253,15.81,2
18.51,1,114,253,16.01,2
18.54,1,116,254,16.01,2
18.57,1,119,256,15.95,2
18.6,1,123,259,16.01,2
18.63,1,136,266,16.4,2
18.68,1,145,270,16.51,2
18.71,1,165,279,16.92,2
18.75,1,178,283,17.2,2
18.78,1,206,291,17.9,2
18.81,1,222,294,18.28,2
18.84,1,238,296,18.47,2
18.87,1,256,298,18.93,2
18.9,1,292,298,18.82,2
18.94,1,310,297,18.98,2
18.97,1,329,295,18.83,2
19.0,1,346,292,18.75,2
19.03,1,381,283,18.6,2
19.06,1,396,278,18.45,2
19.09,1,411,273,18.64,2
19.12,1,424,267,18.61,2
19.15,1,447,256,18.45,2
19.18,1,456,252,18.61,2
19.22,1,464,247,18.56,2
19.25,1,471,244,18.82,2
19.28,1,479,239,18.91,2
19.32,1,480,237,18.85,2
19.35,1,481,237,18.92,2
19.38,1,479,238,18.93,2
19.41,1,472,243,18.93,2
19.44,1,466,246,18.87,2
19.48,1,458,250,18.92,2
19.51,1,438,260,18.93,2
19.55,1,426,266,19.15,2
19.58,1,398,277,19.14,2
19.61,1,382,282,19.16,2
19.64,1,365,287,19.26,2
19.67,1,348,291,19.38,2
19.71,1,312,297,19.46,2
19.74,1,293,298,19.5,2
19.77,1,276,299,19.51,2
19.8,1,241,297,18.94,2
19.84,1,225,295,18.81,2
19.87,1,210,292,18.22,2
19.9,1,196,289,18.04,2
19.93,1,171,282,17.42,2
19.97,1,161,278,17.03,2
20.0,1,152,274,17.1,2
