Time (s),Detected,X,Y,Radius (px),Distance (m)
2.41,1,113,259,20.16,2
2.44,1,143,274,21.83,2
2.47,1,212,294,22.85,2
2.51,1,250,299,23.05,2
2.54,1,288,299,22.32,2
2.58,1,365,288,21.27,2
2.61,1,401,277,20.36,2
2.64,1,435,263,19.98,2
2.67,1,465,246,19.7,2
2.7,1,517,210,19.7,2
2.73,1,539,191,20.63,2
2.76,1,557,172,21.64,2
2.81,1,570,155,20.7,2
2.85,1,588,124,19.07,2
2.89,1,595,101,15.13,2
2.92,0,598,88,4.12,2
2.95,0,-1,-1,0,2
2.99,0,-1,-1,0,2
3.02,0,-1,-1,0,2
3.05,0,597,85,6.08,2
3.08,1,594,100,16.03,2
3.11,1,592,111,17.69,2
3.14,1,587,123,19.47,2
3.17,1,570,155,21.36,2
3.2,1,556,171,22.02,2
3.24,1,537,191,21.32,2
3.27,1,491,229,20.4,2
3.3,1,463,247,20.31,2
3.34,1,431,264,20.67,2
3.37,1,362,288,21.73,2
3.4,1,325,296,22.01,2
3.43,1,288,299,22.32,2
3.47,1,251,298,22.77,2
3.5,1,183,287,21.97,2
3.53,1,153,277,20.75,2
3.56,1,125,265,19.31,2
3.59,1,101,251,18.38,2
3.63,1,61,220,16.62,2
3.66,1,46,205,16.27,2
3.69,1,34,190,16.23,2
3.73,1,16,163,16.1,2
3.76,1,11,151,16.06,2
3.79,1,8,141,14.56,2
3.82,1,6,127,12.21,2
3.85,1,5,124,11.88,2
3.89,1,5,123,11.79,2
3.92,1,5,124,11.88,2
3.95,1,6,128,12.51,2
3.98,1,9,143,14.91,2
4.02,1,11,153,16.43,2
4.05,1,17,165,16.23,2
4.08,1,36,193,16.26,2
4.12,1,49,209,16.29,2
4.15,1,66,225,16.92,2
4.18,1,108,255,19.32,2
4.21,1,134,269,20.25,2
4.24,1,163,281,21.69,2
4.28,1,227,296,22.19,2
4.33,1,297,299,21.71,2
4.37,1,332,295,21.48,2
4.41,1,399,277,20.16,2
4.45,1,429,265,19.75,2
4.49,1,483,236,19.32,2
4.53,1,524,203,19.42,2
4.57,1,541,187,20.63,2
4.61,1,566,159,20.21,2
4.65,1,576,147,19.42,2
4.7,1,586,128,18.42,2
4.74,1,590,117,17.64,2
4.78,1,591,115,17.36,2
4.81,1,590,117,17.72,2
4.84,1,588,121,18.47,2
4.88,1,582,137,19.6,2
4.91,1,575,147,20.01,2
4.94,1,565,160,20.33,2
4.97,1,539,189,20.89,2
5.0,1,521,205,20.0,2
5.03,1,501,222,19.83,2
5.07,1,478,238,19.91,2
5.1,1,452,253,20.11,2
5.13,1,393,279,20.62,2
5.17,1,360,289,21.19,2
5.19,1,327,295,21.51,2
5.22,1,259,299,22.07,2
5.26,1,227,296,21.8,2
5.29,1,196,290,21.5,2
5.33,1,141,272,20.04,2
5.36,1,117,260,19.04,2
5.39,1,96,248,17.92,2
5.43,1,62,221,16.57,2
5.46,1,49,208,16.65,2
5.49,1,38,196,16.65,2
5.52,1,24,175,16.42,2
5.56,1,19,167,16.42,2
5.59,1,14,161,17.07,2
5.62,1,11,153,16.65,2
5.66,1,11,153,16.32,2
5.69,1,12,154,16.71,2
5.72,1,16,163,16.51,2
5.76,1,21,171,16.4,2
5.79,1,27,180,16.4,2
5.83,1,44,202,16.64,2
5.86,1,56,215,16.65,2
5.89,1,70,229,17.16,2
5.92,1,108,255,18.79,2
5.96,1,130,267,19.55,2
5.99,1,156,279,20.73,2
6.02,1,213,294,22.07,2
6.06,1,244,298,21.99,2
6.09,1,277,299,21.59,2
6.12,1,341,293,20.75,2
6.15,1,372,286,20.55,2
6.19,1,401,276,19.72,2
6.22,1,429,265,19.48,2
6.25,1,477,239,19.01,2
6.28,1,497,225,19.01,2
6.32,1,515,211,19.01,2
6.35,1,530,198,19.16,2
6.38,1,554,173,19.85,2
6.41,1,562,164,19.71,2
6.44,1,569,156,19.04,2
6.48,1,578,144,18.45,2
6.51,1,580,141,18.35,2
6.54,1,581,140,18.57,2
6.57,1,577,145,18.61,2
6.61,1,573,151,19.06,2
6.64,1,567,158,19.42,2
6.67,1,551,177,20.31,2
6.7,1,539,189,20.18,2
6.74,1,525,203,19.55,2
6.77,1,489,231,19.6,2
6.8,1,467,245,19.42,2
6.83,1,443,258,19.83,2
6.86,1,417,270,20.01,2
6.89,1,389,280,20.36,2
6.92,1,328,295,21.36,2
6.96,1,297,299,21.51,2
6.99,1,266,299,21.66,2
7.02,1,207,293,21.48,2
7.06,1,180,286,21.15,2
7.09,1,155,278,19.95,2
7.13,1,111,257,18.23,2
7.16,1,94,246,17.56,2
7.19,1,78,235,17.27,2
7.23,1,53,213,17.07,2
7.26,1,45,203,16.81,2
7.29,1,37,194,16.71,2
7.32,1,28,182,16.57,2
7.36,1,26,178,16.42,2
7.39,1,24,176,16.51,2
7.42,1,24,175,16.51,2
7.45,1,27,180,16.51,2
7.48,1,30,185,16.42,2
7.52,1,35,191,16.81,2
7.54,1,42,200,16.92,2
7.57,1,60,220,16.8,2
7.61,1,73,231,17.07,2
7.64,1,89,242,17.25,2
7.67,1,125,265,19.04,2
7.71,1,147,275,20.08,2
7.74,1,172,284,21.1,2
7.78,1,226,296,21.48,2
7.81,1,255,299,21.27,2
7.84,1,285,299,20.99,2
7.87,1,344,292,20.5,2
7.91,1,372,286,20.02,2
7.94,1,399,277,19.5,2
7.98,1,448,256,18.87,2
8.01,1,469,244,18.87,2
8.05,1,488,232,18.73,2
8.08,1,519,208,18.8,2
8.11,1,531,198,18.74,2
8.14,1,541,187,19.32,2
8.17,1,556,172,19.14,2
8.2,1,560,167,18.95,2
8.24,1,563,163,18.9,2
8.27,1,564,162,18.72,2
8.3,1,563,164,19.14,2
8.33,1,560,168,19.3,2
8.36,1,555,173,19.61,2
8.39,1,548,180,19.6,2
8.43,1,529,199,19.2,2
8.46,1,516,210,19.26,2
8.49,1,501,222,19.21,2
8.52,1,464,247,19.32,2
8.56,1,442,258,19.56,2
8.59,1,418,269,19.7,2
8.63,1,366,287,20.43,2
8.66,1,337,293,20.82,2
8.69,1,309,298,21.03,2
8.72,1,251,298,21.11,2
8.76,1,224,295,20.89,2
8.79,1,198,291,20.62,2
8.83,1,151,276,19.49,2
8.86,1,131,267,18.47,2
8.89,1,113,258,18.13,2
8.93,1,83,238,17.08,2
8.96,1,71,229,16.92,2
8.99,1,61,220,17.2,2
9.02,1,53,212,17.07,2
9.05,1,43,200,16.92,2
9.09,1,39,196,16.83,2
9.12,1,37,194,16.8,2
9.15,1,37,193,16.64,2
9.18,1,40,197,16.92,2
9.22,1,43,201,16.92,2
9.25,1,54,213,16.8,2
9.28,1,62,221,17.03,2
9.32,1,73,230,17.07,2
9.35,1,99,249,17.45,2
9.38,1,115,259,18.01,2
9.42,1,134,269,18.87,2
9.45,1,177,285,20.27,2
9.48,1,201,292,20.82,2
9.51,1,227,296,21.29,2
9.54,1,254,299,20.99,2
9.58,1,309,298,20.5,2
9.61,1,337,294,20.13,2
9.64,1,363,288,19.8,2
9.67,1,412,272,19.15,2
9.71,1,435,262,18.87,2
9.74,1,455,252,18.73,2
9.77,1,489,231,18.58,2
9.8,1,504,221,18.64,2
9.83,1,516,211,18.58,2
9.87,1,534,195,18.51,2
9.9,1,541,188,18.87,2
9.92,1,545,184,19.01,2
9.96,1,549,180,19.14,2
10.0,1,550,179,18.93,2
10.03,1,548,181,19.21,2
10.06,1,545,184,19.14,2
10.09,1,540,190,18.87,2
10.12,1,524,204,18.93,2
10.16,1,513,213,18.92,2
10.18,1,501,223,19.13,2
10.22,1,469,244,19.21,2
10.25,1,450,255,19.3,2
10.28,1,429,265,19.56,2
10.32,1,406,274,19.72,2
10.35,1,356,290,20.36,2
10.38,1,330,295,20.43,2
10.41,1,303,298,20.72,2
10.44,1,276,299,20.9,2
10.48,1,225,296,20.72,2
10.51,1,200,291,20.4,2
10.54,1,178,286,20.14,2
10.57,1,138,271,18.61,2
10.61,1,121,262,18.14,2
10.64,1,106,254,17.77,2
10.68,1,82,237,17.25,2
10.71,1,73,230,17.07,2
10.74,1,65,223,16.92,2
10.78,1,55,213,17.2,2
10.81,1,52,210,16.92,2
10.84,1,50,209,16.71,2
10.87,1,51,209,16.71,2
10.9,1,54,212,17.07,2
10.93,1,57,216,17.1,2
10.96,1,63,221,17.1,2
10.99,1,70,227,16.92,2
11.03,1,89,243,17.07,2
11.06,1,102,251,17.24,2
11.09,1,116,260,17.76,2
11.12,1,151,276,19.23,2
11.17,1,171,283,19.86,2
11.21,1,216,294,20.8,2
11.25,1,241,298,20.99,2
11.3,1,318,297,20.08,2
11.34,1,343,293,19.92,2
11.37,1,390,280,19.29,2
11.41,1,413,272,19.06,2
11.45,1,451,254,18.63,2
11.5,1,468,245,18.62,2
11.54,1,496,227,18.53,2
11.58,1,516,211,18.51,2
11.62,1,524,205,18.32,2
11.65,1,529,200,18.46,2
11.67,1,536,194,18.31,2
11.71,1,537,193,18.49,2
11.74,1,536,194,18.6,2
11.78,1,529,200,18.6,2
11.81,1,523,205,18.6,2
11.84,1,515,212,18.61,2
11.87,1,494,228,18.98,2
11.91,1,481,237,18.92,2
11.94,1,465,246,19.14,2
11.97,1,429,265,19.3,2
12.0,1,408,274,19.56,2
12.04,1,385,281,19.74,2
12.07,1,338,293,20.16,2
12.1,1,313,297,20.36,2
12.14,1,288,299,20.36,2
12.17,1,239,297,20.66,2
12.2,1,216,294,20.53,2
12.23,1,194,290,20.01,2
12.26,1,173,284,19.42,2
12.29,1,154,278,18.89,2
12.32,1,123,263,17.76,2
12.36,1,109,255,17.49,2
12.39,1,98,248,17.2,2
12.42,1,80,236,17.11,2
12.46,1,74,230,16.92,2
12.49,1,69,226,17.07,2
12.52,1,63,221,17.2,2
12.56,1,62,221,16.8,2
12.59,1,63,221,17.1,2
12.62,1,65,223,17.1,2
12.65,1,74,230,17.1,2
12.68,1,81,236,16.92,2
12.71,1,89,242,17.07,2
12.74,1,98,248,17.07,2
12.78,1,123,263,17.76,2
12.81,1,138,271,18.14,2
12.84,1,155,278,18.87,2
12.88,1,194,290,19.84,2
12.91,1,216,294,20.31,2
12.95,1,239,297,20.53,2
12.98,1,286,299,20.14,2
13.01,1,310,297,20.01,2
13.04,1,334,294,19.92,2
13.08,1,379,284,19.34,2
13.11,1,400,277,19.11,2
13.14,1,420,269,18.87,2
13.18,1,454,253,18.67,2
13.21,1,469,244,18.61,2
13.24,1,482,236,18.61,2
13.28,1,502,222,18.51,2
13.31,1,510,216,18.38,2
13.34,1,516,212,18.34,2
13.37,1,523,206,18.46,2
13.4,1,524,205,18.51,2
13.44,1,523,206,18.45,2
13.48,1,517,211,18.52,2
13.51,1,511,216,18.57,2
13.54,1,504,221,18.6,2
13.58,1,484,235,18.9,2
13.61,1,471,243,18.93,2
13.64,1,456,252,19.21,2
13.67,1,422,268,19.3,2
13.71,1,402,276,19.48,2
13.74,1,381,283,19.7,2
13.78,1,336,294,20.25,2
13.81,1,312,297,20.25,2
13.84,1,289,299,20.27,2
13.88,1,243,298,20.4,2
13.91,1,221,295,20.03,2
13.94,1,201,291,20.13,2
13.97,1,164,281,18.95,2
14.01,1,147,274,18.21,2
14.04,1,133,268,17.95,2
14.07,1,120,261,17.55,2
14.11,1,100,249,17.34,2
14.14,1,92,244,16.92,2
14.18,1,81,236,16.92,2
14.22,1,75,231,16.92,2
14.24,1,75,231,16.92,2
14.28,1,75,231,16.8,2
14.31,1,78,233,17.1,2
14.34,1,81,236,16.83,2
14.37,1,93,244,17.1,2
14.41,1,101,250,16.92,2
14.44,1,110,255,17.34,2
14.47,1,134,268,17.8,2
14.51,1,149,275,18.23,2
14.54,1,165,281,18.9,2
14.57,1,202,291,19.82,2
14.6,1,223,295,19.82,2
14.63,1,244,298,20.16,2
14.67,1,266,299,20.08,2
14.69,1,289,299,19.82,2
14.72,1,333,294,19.65,2
14.76,1,355,290,19.45,2
14.79,1,376,285,19.31,2
14.83,1,414,271,18.8,2
14.86,1,431,264,18.8,2
14.89,1,447,257,18.65,2
14.93,1,473,242,18.51,2
14.96,1,483,236,18.45,2
14.99,1,492,230,18.46,2
15.02,1,505,221,18.44,2
15.06,1,509,218,18.21,2
15.09,1,511,216,18.31,2
15.12,1,512,216,18.34,2
15.15,1,508,218,18.45,2
15.18,1,504,221,18.61,2
15.21,1,498,226,18.56,2
15.24,1,491,231,18.6,2
15.28,1,470,244,19.01,2
15.31,1,457,251,18.91,2
15.34,1,443,259,19.15,2
15.37,1,409,273,19.29,2
15.41,1,390,280,19.42,2
15.44,1,370,286,19.7,2
15.47,1,349,291,19.78,2
15.5,1,305,298,19.97,2
15.53,1,283,299,20.08,2
15.57,1,262,299,20.27,2
15.59,1,241,297,20.01,2
15.62,1,201,291,19.65,2
15.66,1,183,287,19.1,2
15.69,1,167,282,18.71,2
15.72,1,138,270,17.91,2
15.75,1,126,265,17.76,2
15.79,1,116,259,17.5,2
15.82,1,101,249,17.1,2
15.85,1,95,245,16.92,2
15.88,1,91,242,16.8,2
15.92,1,86,239,16.92,2
15.95,1,86,239,16.8,2
15.99,1,87,240,16.8,2
16.01,1,90,242,16.8,2
16.05,1,99,248,16.92,2
16.08,1,106,253,17.1,2
16.11,1,114,258,17.2,2
16.14,1,124,263,17.5,2
16.18,1,148,274,17.76,2
16.21,1,163,280,18.42,2
16.24,1,179,285,18.99,2
16.27,1,215,294,19.65,2
16.3,1,234,297,19.65,2
16.34,1,255,298,19.82,2
16.37,1,296,298,19.78,2
16.4,1,318,296,19.65,2
16.43,1,338,293,19.54,2
16.47,1,358,289,19.32,2
16.49,1,396,278,18.88,2
16.53,1,413,272,18.88,2
16.56,1,429,265,18.63,2
16.59,1,443,259,18.63,2
16.62,1,467,246,18.55,2
16.66,1,477,240,18.4,2
16.69,1,485,235,18.44,2
16.73,1,496,228,18.52,2
16.76,1,499,226,18.45,2
16.79,1,500,224,18.31,2
16.82,1,500,224,18.52,2
16.85,1,496,228,18.6,2
16.88,1,491,231,18.51,2
16.91,1,484,235,18.61,2
16.94,1,476,241,18.83,2
16.98,1,455,253,18.9,2
17.01,1,442,259,18.93,2
17.04,1,427,266,19.24,2
17.08,1,394,279,19.32,2
17.11,1,375,285,19.56,2
17.14,1,356,290,19.7,2
17.17,1,315,297,19.91,2
17.2,1,294,298,19.8,2
17.23,1,273,299,19.92,2
17.27,1,253,298,19.83,2
17.29,1,234,297,19.84,2
17.33,1,198,290,19.11,2
17.37,1,181,286,18.86,2
17.4,1,166,281,18.49,2
17.42,1,141,271,17.61,2
17.46,1,130,266,17.5,2
17.49,1,121,262,17.34,2
17.52,1,107,253,17.1,2
17.56,1,103,250,16.8,2
17.59,1,99,248,16.92,2
17.63,1,97,246,16.8,2
17.66,1,97,247,17.03,2
17.69,1,99,248,16.8,2
17.73,1,107,253,16.8,2
17.76,1,113,256,17.1,2
17.79,1,120,261,17.2,2
17.82,1,139,270,17.61,2
17.85,1,151,275,17.63,2
17.89,1,164,280,17.97,2
17.92,1,195,289,18.73,2
17.95,1,212,293,19.26,2
17.98,1,230,296,19.42,2
18.01,1,249,298,19.81,2
18.05,1,288,299,19.5,2
18.09,1,308,297,19.36,2
18.14,1,347,292,19.31,2
18.18,1,383,282,19.11,2
18.22,1,415,271,18.72,2
18.26,1,430,265,18.52,2
18.3,1,454,253,18.52,2
18.34,1,472,243,18.51,2
18.38,1,478,239,18.52,2
18.42,1,487,234,18.31,2
18.46,1,489,232,18.45,2
18.5,1,489,233,18.66,2
18.52,1,486,234,18.56,2
18.55,1,482,237,18.56,2
18.59,1,476,241,18.52,2
18.62,1,460,250,18.82,2
18.66,1,449,256,18.92,2
18.7,1,424,267,19.14,2
18.74,1,409,273,19.32,2
18.78,1,375,285,19.68,2
18.81,1,357,289,19.68,2
18.84,1,338,293,19.67,2
18.87,1,299,298,19.8,2
18.9,1,280,299,19.8,2
18.93,1,261,299,19.78,2
18.96,1,242,297,19.53,2
18.99,1,225,295,19.46,2
19.03,1,192,289,18.73,2
19.06,1,177,285,18.45,2
19.09,1,164,281,18.18,2
19.12,1,142,271,17.61,2
19.16,1,133,267,17.41,2
19.19,1,125,263,17.2,2
19.22,1,114,257,17.1,2
19.25,1,110,254,17.1,2
19.29,1,108,253,17.03,2
19.31,1,107,252,16.8,2
19.34,1,107,252,17.1,2
19.38,1,111,255,16.92,2
19.41,1,115,257,16.92,2
19.44,1,121,261,17.1,2
19.47,1,136,268,17.2,2
19.51,1,145,273,17.2,2
19.54,1,156,277,17.76,2
19.58,1,182,286,18.3,2
19.61,1,197,290,18.73,2
19.64,1,213,293,18.99,2
19.68,1,247,298,19.42,2
19.71,1,265,299,19.45,2
19.74,1,284,299,19.38,2
19.77,1,322,296,19.31,2
19.8,1,340,293,19.2,2
19.84,1,357,289,19.14,2
19.87,1,390,280,18.89,2
19.9,1,406,275,18.61,2
19.94,1,419,269,18.64,2
19.97,1,443,259,18.34,2
20.0,1,453,254,18.53,2
