Time (s),Detected,X,Y,Radius (px),Distance (m)
2.44,1,101,250,20.12,2
2.47,1,127,265,21.54,2
2.5,1,191,290,23.05,2
2.54,1,227,297,22.95,2
2.57,1,264,300,22.86,2
2.6,1,341,294,21.71,2
2.63,1,379,285,20.89,2
2.66,1,414,272,20.57,2
2.69,1,447,257,20.25,2
2.72,1,478,240,20.3,2
2.75,1,529,202,20.41,2
2.78,1,550,182,22.37,2
2.82,1,566,164,21.22,2
2.85,1,580,148,21.12,2
2.87,1,587,131,19.5,2
2.91,1,595,105,13.58,2
2.95,0,-1,-1,0,2
2.98,0,-1,-1,0,2
3.02,0,-1,-1,0,2
3.05,0,-1,-1,0,2
3.08,0,-1,-1,0,2
3.12,0,-1,-1,0,2
3.14,1,596,100,10.55,2
3.17,1,589,126,18.9,2
3.21,1,583,141,22.02,2
3.24,1,571,159,21.98,2
3.27,1,555,176,22.9,2
3.3,1,511,216,20.81,2
3.34,1,485,236,20.81,2
3.37,1,454,254,20.94,2
3.4,1,386,282,21.36,2
3.43,1,350,292,22.01,2
3.46,1,313,298,22.01,2
3.49,1,275,300,22.32,2
3.52,1,239,298,22.94,2
3.56,1,174,285,22.28,2
3.6,1,145,274,21.22,2
3.63,1,97,247,18.42,2
3.66,1,78,232,17.39,2
3.69,1,61,217,16.48,2
3.73,1,37,188,16.32,2
3.76,1,28,175,16.2,2
3.79,1,21,163,15.95,2
3.82,1,16,153,15.81,2
3.86,1,11,138,15.95,2
3.89,1,10,133,15.04,2
3.92,1,9,130,14.77,2
3.95,1,10,133,15.3,2
3.98,1,11,137,15.62,2
4.02,1,13,144,16.51,2
4.05,1,22,162,15.81,2
4.09,1,29,174,15.83,2
4.12,1,49,202,16.42,2
4.15,1,62,217,16.53,2
4.19,1,80,233,17.76,2
4.22,1,100,248,19.14,2
4.25,1,148,275,21.83,2
4.28,1,177,286,22.14,2
4.32,1,208,293,22.56,2
4.35,1,275,300,21.99,2
4.39,1,311,298,21.51,2
4.42,1,345,293,21.03,2
4.45,1,379,285,20.55,2
4.48,1,441,260,20.16,2
4.52,1,469,246,19.83,2
4.55,1,516,213,19.91,2
4.58,1,535,197,20.26,2
4.62,1,552,180,21.71,2
4.65,1,576,153,20.52,2
4.68,1,584,140,20.31,2
4.71,1,588,130,18.58,2
4.74,1,593,116,16.62,2
4.78,1,594,112,15.57,2
4.82,1,595,110,15.07,2
4.85,1,593,114,16.62,2
4.89,1,592,120,17.61,2
4.92,1,589,128,18.56,2
4.95,1,579,150,21.19,2
4.98,1,568,163,20.94,2
5.01,1,555,177,22.1,2
5.04,1,539,194,21.26,2
5.07,1,519,211,20.63,2
5.1,1,472,244,20.7,2
5.14,1,444,259,20.62,2
5.17,1,413,272,21.03,2
5.2,1,348,292,21.36,2
5.23,1,314,297,21.66,2
5.27,1,281,300,21.98,2
5.3,1,216,295,21.85,2
5.33,1,187,288,21.69,2
5.36,1,159,280,20.93,2
5.4,1,114,257,19.04,2
5.43,1,95,245,17.6,2
5.46,1,79,232,17.1,2
5.49,1,64,220,16.51,2
5.52,1,53,207,16.38,2
5.56,1,37,186,16.23,2
5.59,1,31,177,16.1,2
5.62,1,27,170,16.01,2
5.65,1,22,161,15.81,2
5.69,1,21,159,15.81,2
5.72,1,22,159,15.7,2
5.75,1,25,165,16.01,2
5.78,1,29,171,16.01,2
5.82,1,33,179,16.1,2
5.85,1,48,199,16.23,2
5.88,1,58,211,16.42,2
5.91,1,70,224,16.57,2
5.95,1,85,237,17.1,2
5.98,1,123,261,19.51,2
6.01,1,145,273,20.89,2
6.04,1,170,283,21.51,2
6.07,1,228,296,22.01,2
6.1,1,258,300,21.97,2
6.13,1,290,299,21.23,2
6.17,1,322,297,21.1,2
6.2,1,384,283,20.25,2
6.23,1,413,273,19.99,2
6.26,1,440,261,19.83,2
6.29,1,488,234,19.7,2
6.33,1,508,219,19.75,2
6.35,1,526,205,19.83,2
6.39,1,541,191,20.24,2
6.42,1,554,178,21.01,2
6.45,1,572,158,19.73,2
6.48,1,579,150,20.03,2
6.51,1,583,144,19.53,2
6.55,1,586,137,19.04,2
6.58,1,586,137,19.01,2
6.61,1,585,139,19.32,2
6.64,1,583,144,19.86,2
6.67,1,579,150,20.11,2
6.7,1,563,168,20.81,2
6.74,1,553,179,21.32,2
6.76,1,539,193,20.63,2
6.8,1,524,207,20.4,2
6.83,1,484,236,20.3,2
6.87,1,461,250,20.25,2
6.9,1,407,275,20.59,2
6.93,1,377,285,20.62,2
6.97,1,347,292,21.09,2
7.0,1,285,299,21.59,2
7.03,1,255,299,21.87,2
7.06,1,225,296,21.54,2
7.09,1,198,291,21.31,2
7.12,1,173,284,20.83,2
7.16,1,129,265,19.32,2
7.19,1,110,255,18.29,2
7.23,1,81,233,16.92,2
7.26,1,69,223,16.8,2
7.29,1,52,204,16.51,2
7.33,1,46,196,16.38,2
7.37,1,42,190,16.4,2
7.4,1,37,182,16.23,2
7.43,1,36,181,16.01,2
7.46,1,36,181,16.1,2
7.5,1,40,187,16.23,2
7.52,1,44,192,16.38,2
7.55,1,50,199,16.23,2
7.59,1,56,208,16.23,2
7.62,1,65,217,16.4,2
7.65,1,89,238,16.75,2
7.68,1,104,249,17.76,2
7.71,1,121,260,18.86,2
7.75,1,162,280,20.72,2
7.78,1,186,288,21.23,2
7.81,1,212,294,21.48,2
7.84,1,240,298,21.59,2
7.88,1,298,299,21.03,2
7.91,1,327,296,20.88,2
7.95,1,384,283,20.16,2
7.98,1,411,274,19.92,2
8.01,1,436,263,19.73,2
8.04,1,459,251,19.64,2
8.09,1,498,227,19.43,2
8.13,1,529,203,19.62,2
8.17,1,541,192,19.8,2
8.21,1,559,173,20.23,2
8.25,1,569,163,19.42,2
8.29,1,572,160,19.37,2
8.33,1,572,159,19.34,2
8.37,1,569,162,19.7,2
8.41,1,559,173,20.4,2
8.46,1,542,191,20.4,2
8.51,1,515,214,20.18,2
8.54,1,498,226,20.23,2
8.57,1,457,251,20.23,2
8.6,1,434,263,20.31,2
8.64,1,408,274,20.52,2
8.67,1,381,283,20.64,2
8.7,1,325,296,21.19,2
8.73,1,296,299,21.24,2
8.77,1,268,300,21.67,2
8.8,1,215,294,21.24,2
8.82,1,190,289,20.94,2
8.86,1,168,282,20.47,2
8.89,1,148,274,19.93,2
8.92,1,129,265,18.86,2
8.95,1,100,246,17.29,2
8.98,1,88,237,16.81,2
9.02,1,78,228,16.92,2
9.05,1,62,214,16.51,2
9.08,1,57,208,16.65,2
9.12,1,54,203,16.51,2
9.15,1,50,199,16.23,2
9.18,1,51,199,16.23,2
9.21,1,52,200,16.23,2
9.24,1,58,208,16.38,2
9.28,1,64,213,16.8,2
9.31,1,71,220,16.51,2
9.34,1,79,228,16.38,2
9.37,1,89,237,16.51,2
9.4,1,115,255,18.21,2
9.43,1,131,265,18.85,2
9.46,1,150,274,19.92,2
9.5,1,192,289,20.51,2
9.53,1,216,294,21.1,2
9.56,1,241,298,21.31,2
9.59,1,267,300,20.92,2
9.62,1,295,299,20.74,2
9.65,1,348,292,20.43,2
9.69,1,374,286,20.16,2
9.72,1,399,278,19.78,2
9.75,1,445,258,19.48,2
9.78,1,465,248,19.42,2
9.81,1,483,237,19.42,2
9.84,1,499,226,19.42,2
9.88,1,525,206,19.38,2
9.91,1,535,197,19.53,2
9.94,1,543,190,19.72,2
9.97,1,549,184,20.23,2
10.0,1,556,177,19.74,2
10.04,1,557,176,19.93,2
10.07,1,556,176,19.91,2
10.1,1,549,183,20.32,2
10.14,1,543,189,20.11,2
10.17,1,524,206,19.83,2
10.2,1,512,216,19.83,2
10.24,1,498,226,20.03,2
10.27,1,481,237,20.01,2
10.3,1,442,259,20.11,2
10.33,1,420,269,20.25,2
10.36,1,396,278,20.41,2
10.39,1,370,286,20.59,2
10.42,1,344,293,20.72,2
10.45,1,292,299,21.03,2
10.48,1,265,300,21.03,2
10.51,1,240,298,21.05,2
10.54,1,194,290,20.5,2
10.58,1,173,284,19.94,2
10.61,1,155,276,19.45,2
10.64,1,138,269,18.98,2
10.67,1,123,261,18.04,2
10.7,1,99,244,16.92,2
10.73,1,90,237,16.65,2
10.76,1,82,230,16.64,2
10.8,1,71,220,16.51,2
10.84,1,68,216,16.51,2
10.87,1,66,214,16.23,2
10.9,1,65,213,16.4,2
10.94,1,67,215,16.4,2
10.97,1,70,218,16.51,2
11.0,1,80,227,16.23,2
11.03,1,88,234,16.38,2
11.06,1,97,241,16.64,2
11.09,1,119,257,17.59,2
11.12,1,133,265,18.2,2
11.16,1,149,273,19.04,2
11.19,1,167,280,19.64,2
11.22,1,187,287,19.79,2
11.25,1,231,296,20.53,2
11.29,1,255,299,20.62,2
11.32,1,279,300,20.43,2
11.35,1,329,296,20.27,2
11.38,1,354,291,20.12,2
11.41,1,378,285,19.92,2
11.44,1,401,277,19.62,2
11.47,1,422,269,19.61,2
11.5,1,461,250,19.3,2
11.53,1,477,240,19.35,2
11.57,1,492,231,19.43,2
11.6,1,515,214,19.42,2
11.63,1,524,207,19.33,2
11.67,1,531,200,19.33,2
11.7,1,540,192,19.53,2
11.73,1,542,191,19.68,2
11.76,1,541,191,19.56,2
11.8,1,536,196,19.72,2
11.83,1,531,200,19.63,2
11.86,1,523,206,19.71,2
11.89,1,514,214,19.91,2
11.93,1,490,231,19.93,2
11.96,1,475,241,20.0,2
11.99,1,458,250,20.02,2
12.02,1,439,260,20.12,2
12.05,1,397,278,20.36,2
12.09,1,373,285,20.41,2
12.12,1,349,291,20.43,2
12.15,1,301,299,20.62,2
12.18,1,276,300,20.77,2
12.21,1,253,299,20.99,2
12.24,1,230,297,20.56,2
12.27,1,188,288,20.04,2
12.3,1,170,282,19.56,2
12.34,1,154,276,19.01,2
12.37,1,139,269,18.34,2
12.4,1,114,254,17.41,2
12.43,1,105,248,17.07,2
12.46,1,97,242,16.82,2
12.49,1,91,236,16.51,2
12.52,1,86,232,16.71,2
12.55,1,80,226,16.23,2
12.58,1,79,225,16.4,2
12.61,1,79,225,16.51,2
12.64,1,80,226,16.42,2
12.68,1,87,231,16.4,2
12.71,1,92,236,16.4,2
12.74,1,99,241,16.42,2
12.77,1,117,254,17.21,2
12.81,1,128,261,17.5,2
12.84,1,141,268,18.34,2
12.87,1,156,275,18.82,2
12.9,1,191,287,19.81,2
12.93,1,210,292,20.3,2
12.97,1,231,296,20.4,2
12.99,1,276,300,20.4,2
13.03,1,299,299,20.3,2
13.06,1,322,297,20.25,2
13.09,1,345,293,20.08,2
13.12,1,389,281,19.7,2
13.15,1,409,274,19.54,2
13.19,1,428,266,19.49,2
13.22,1,446,258,19.54,2
13.25,1,476,241,19.44,2
13.28,1,489,232,19.42,2
13.31,1,500,225,19.56,2
13.34,1,509,218,19.48,2
13.38,1,521,208,19.43,2
13.41,1,525,205,19.57,2
13.45,1,527,203,19.55,2
13.48,1,525,205,19.68,2
13.51,1,522,207,19.42,2
13.54,1,517,211,19.72,2
13.57,1,501,223,19.83,2
13.6,1,490,230,19.83,2
13.64,1,478,238,20.0,2
13.67,1,463,247,20.01,2
13.7,1,429,264,20.11,2
13.73,1,410,272,20.16,2
13.76,1,390,280,20.27,2
13.79,1,368,287,20.21,2
13.82,1,323,296,20.62,2
13.85,1,300,299,20.72,2
13.89,1,278,300,20.85,2
13.92,1,256,299,20.62,2
13.95,1,215,294,20.31,2
13.99,1,196,290,19.79,2
14.02,1,179,285,19.65,2
14.04,1,163,279,19.31,2
14.08,1,137,266,17.92,2
14.11,1,126,260,17.49,2
14.14,1,109,249,16.92,2
14.17,1,103,244,16.8,2
14.21,1,98,240,16.71,2
14.24,1,95,237,16.51,2
14.27,1,93,235,16.51,2
14.3,1,92,234,16.51,2
14.33,1,94,235,16.4,2
14.37,1,96,237,16.51,2
14.4,1,105,244,16.74,2
14.43,1,112,249,16.8,2
14.47,1,129,260,17.29,2
14.5,1,140,266,17.75,2
14.53,1,153,273,18.82,2
14.57,1,167,279,18.97,2
14.6,1,200,289,19.81,2
14.64,1,218,293,20.03,2
14.67,1,238,297,20.5,2
14.69,1,279,300,20.13,2
14.73,1,301,299,20.3,2
14.76,1,322,297,19.97,2
14.79,1,343,293,19.96,2
14.82,1,364,289,19.71,2
14.85,1,403,276,19.61,2
14.88,1,421,269,19.55,2
14.93,1,453,254,19.48,2
14.97,1,466,246,19.48,2
15.01,1,488,233,19.47,2
15.05,1,503,222,19.43,2
15.09,1,508,218,19.5,2
15.13,1,513,214,19.64,2
15.17,1,513,214,19.63,2
15.21,1,507,218,19.61,2
15.25,1,494,227,20.01,2
15.3,1,475,240,19.92,2
15.34,1,448,255,19.99,2
15.38,1,433,262,20.11,2
15.42,1,415,270,20.01,2
15.44,1,377,284,20.26,2
15.48,1,357,289,20.36,2
15.51,1,336,294,20.43,2
15.54,1,315,297,20.43,2
15.57,1,294,299,20.43,2
15.6,1,253,299,20.51,2
15.64,1,233,297,20.3,2
15.67,1,215,294,20.36,2
15.7,1,183,286,19.25,2
15.73,1,168,281,18.86,2
15.77,1,155,275,18.4,2
15.79,1,134,264,17.69,2
15.83,1,126,259,17.52,2
15.87,1,119,254,17.2,2
15.9,1,110,247,16.82,2
15.93,1,107,244,16.65,2
15.97,1,105,243,16.65,2
16.0,1,105,242,16.51,2
16.03,1,107,243,16.51,2
16.06,1,110,246,16.65,2
16.09,1,119,252,16.8,2
16.12,1,126,256,17.03,2
16.16,1,135,261,17.39,2
16.19,1,144,267,17.72,2
16.22,1,155,272,18.35,2
16.25,1,181,283,19.17,2
16.29,1,196,288,19.2,2
16.32,1,213,292,19.59,2
16.35,1,249,298,20.22,2
16.38,1,268,299,19.98,2
16.42,1,288,299,19.92,2
16.45,1,328,296,19.8,2
16.47,1,347,292,19.78,2
16.5,1,366,288,19.74,2
16.54,1,385,283,19.42,2
16.57,1,402,277,19.48,2
16.6,1,434,263,19.42,2
16.64,1,447,256,19.48,2
16.67,1,459,250,19.48,2
16.7,1,479,238,19.6,2
16.73,1,486,233,19.56,2
16.77,1,492,229,19.61,2
16.8,1,499,224,19.61,2
16.83,1,499,223,19.61,2
16.86,1,498,224,19.75,2
16.9,1,491,228,19.96,2
16.93,1,485,232,19.83,2
16.96,1,477,237,20.0,2
16.99,1,468,243,20.01,2
17.03,1,445,256,20.03,2
17.06,1,430,263,19.99,2
17.09,1,398,276,20.11,2
17.12,1,380,282,20.02,2
17.15,1,362,288,20.35,2
17.19,1,342,292,20.25,2
17.22,1,323,296,20.36,2
17.25,1,284,299,20.2,2
17.28,1,264,300,20.34,2
17.32,1,246,299,20.1,2
17.35,1,212,293,19.72,2
17.38,1,197,289,19.33,2
17.42,1,183,285,19.08,2
17.45,1,159,276,18.45,2
17.48,1,149,271,17.89,2
17.51,1,141,266,17.51,2
17.55,1,127,258,17.2,2
17.58,1,123,254,16.8,2
17.61,1,120,252,17.1,2
17.64,1,117,250,16.8,2
17.67,1,116,249,16.57,2
17.7,1,118,249,16.59,2
17.74,1,120,251,16.71,2
17.76,1,124,253,16.74,2
17.8,1,135,260,17.04,2
17.83,1,142,264,17.27,2
17.86,1,150,269,17.6,2
17.89,1,160,273,18.1,2
17.92,1,184,283,18.68,2
17.96,1,197,287,19.1,2
18.0,1,228,295,19.53,2
18.02,1,245,297,19.74,2
18.06,1,262,299,19.82,2
18.09,1,281,299,19.67,2
18.12,1,299,299,19.73,2
18.15,1,336,295,19.67,2
18.19,1,354,291,19.52,2
18.22,1,372,286,19.65,2
18.25,1,404,275,19.52,2
18.28,1,419,269,19.57,2
18.31,1,432,263,19.57,2
18.35,1,455,251,19.57,2
18.37,1,464,246,19.6,2
18.4,1,471,241,19.61,2
18.44,1,477,237,19.61,2
18.47,1,482,234,19.73,2
18.5,1,486,231,19.61,2
18.53,1,486,231,19.72,2
18.57,1,483,232,19.72,2
18.6,1,475,238,20.01,2
18.63,1,468,242,20.05,2
18.66,1,459,247,20.0,2
18.7,1,438,258,20.16,2
18.74,1,425,264,20.16,2
18.77,1,411,270,20.11,2
18.8,1,379,282,20.17,2
18.83,1,362,287,20.25,2
18.87,1,344,292,20.17,2
18.9,1,308,298,20.25,2
18.92,1,289,299,20.09,2
18.96,1,271,300,20.29,2
18.99,1,254,299,19.95,2
19.02,1,238,298,19.94,2
19.05,1,207,292,19.27,2
19.09,1,194,288,19.04,2
19.12,1,182,284,18.83,2
19.15,1,161,276,18.04,2
19.18,1,153,271,17.68,2
19.21,1,145,267,17.34,2
19.24,1,135,260,17.07,2
19.27,1,131,258,16.8,2
19.3,1,129,256,16.8,2
19.34,1,128,255,16.71,2
19.37,1,128,254,16.8,2
19.4,1,131,256,16.71,2
19.43,1,134,258,16.8,2
19.47,1,138,260,17.03,2
19.5,1,150,267,17.2,2
19.53,1,158,271,17.59,2
19.56,1,167,275,17.9,2
19.59,1,189,284,18.57,2
19.63,1,201,288,18.65,2
19.66,1,215,291,18.93,2
19.69,1,229,294,19.42,2
19.72,1,245,297,19.58,2
19.75,1,278,299,19.67,2
19.78,1,295,299,19.53,2
19.81,1,312,298,19.66,2
19.84,1,346,293,19.65,2
19.88,1,362,289,19.61,2
19.91,1,378,284,19.45,2
19.94,1,393,279,19.45,2
19.97,1,407,274,19.45,2
