Timestamp,Detected,X,Y,Radius (px)
0.043,0,-1,-1,-1
0.384,0,-1,-1,-1
0.435,0,-1,-1,-1
0.496,0,-1,-1,-1
0.541,0,-1,-1,-1
0.58,0,-1,-1,-1
0.631,0,-1,-1,-1
0.671,0,-1,-1,-1
0.7,0,-1,-1,-1
0.727,0,-1,-1,-1
0.763,0,-1,-1,-1
0.8,1,470,5,53
0.829,1,479,201,210
0.859,1,466,364,95
0.89,0,-1,-1,-1
0.92,1,595,447,3
0.948,0,-1,-1,-1
0.976,0,-1,-1,-1
1.013,0,-1,-1,-1
