Timestamp,Detected,X,Y,Radius (px)
0.038,0,-1,-1,-1
0.402,0,-1,-1,-1
0.474,0,-1,-1,-1
0.527,0,-1,-1,-1
0.571,0,-1,-1,-1
0.623,0,-1,-1,-1
0.662,0,-1,-1,-1
0.701,0,-1,-1,-1
0.731,0,-1,-1,-1
0.758,0,-1,-1,-1
0.796,0,-1,-1,-1
0.829,0,-1,-1,-1
0.861,1,246,1,15
0.89,1,234,50,41
0.922,1,219,144,43
0.954,1,209,257,47
0.987,0,-1,-1,-1
1.018,0,-1,-1,-1
