Timestamp,Detected,X,Y,Radius (px)
0.089,0,-1,-1,-1
0.496,0,-1,-1,-1
0.558,0,-1,-1,-1
0.621,0,-1,-1,-1
0.672,0,-1,-1,-1
0.719,0,-1,-1,-1
0.76,0,-1,-1,-1
0.794,0,-1,-1,-1
0.824,1,263,23,36
0.856,1,251,107,46
0.892,1,226,357,55
0.926,0,-1,-1,-1
0.957,0,-1,-1,-1
0.986,0,-1,-1,-1
1.019,0,-1,-1,-1
