Timestamp,Detected,X,Y,Radius (px)
0.038,0,-1,-1,-1
0.363,0,-1,-1,-1
0.464,0,-1,-1,-1
0.519,0,-1,-1,-1
0.56,0,-1,-1,-1
0.607,0,-1,-1,-1
0.656,0,-1,-1,-1
0.701,0,-1,-1,-1
0.73,0,-1,-1,-1
0.763,0,-1,-1,-1
0.801,1,512,13,31
0.837,1,513,80,50
0.869,1,516,309,58
0.897,1,507,429,38
0.935,0,-1,-1,-1
0.969,0,-1,-1,-1
0.996,0,-1,-1,-1
