Timestamp,Detected,X,Y,Radius (px)
0.08,0,-1,-1,-1
0.452,0,-1,-1,-1
0.514,0,-1,-1,-1
0.578,0,-1,-1,-1
0.628,0,-1,-1,-1
0.674,0,-1,-1,-1
0.715,0,-1,-1,-1
0.749,0,-1,-1,-1
0.777,0,-1,-1,-1
0.806,0,-1,-1,-1
0.84,1,232,38,41
0.873,1,221,135,45
0.905,1,203,390,56
0.934,0,-1,-1,-1
0.969,0,-1,-1,-1
1.003,0,-1,-1,-1
