Time (s),Detected,X,Y,Radius (px),Distance (m)
12.89,0,-1,-1,0,0.5
12.92,0,-1,-1,0,0.5
12.95,0,-1,-1,0,0.5
12.98,0,-1,-1,0,0.5
13.01,0,-1,-1,0,0.5
13.04,0,-1,-1,0,0.5
13.07,0,-1,-1,0,0.5
13.11,0,-1,-1,0,0.5
13.13,0,-1,-1,0,0.5
13.16,0,-1,-1,0,0.5
13.19,0,-1,-1,0,0.5
13.23,0,-1,-1,0,0.5
13.26,0,-1,-1,0,0.5
13.28,0,-1,-1,0,0.5
13.31,0,-1,-1,0,0.5
13.35,1,570,264,74.04,0.5
13.38,1,522,275,93.47,0.5
13.41,1,429,287,93.48,0.5
13.44,1,251,297,84.8,0.5
13.48,1,170,294,80.46,0.5
13.51,1,101,286,75.15,0.5
13.54,1,48,273,65.83,0.5
13.57,0,-1,-1,0,0.5
13.6,0,-1,-1,0,0.5
13.63,0,-1,-1,0,0.5
13.66,0,-1,-1,0,0.5
13.7,0,-1,-1,0,0.5
13.73,0,-1,-1,0,0.5
13.76,0,-1,-1,0,0.5
13.79,0,-1,-1,0,0.5
13.82,0,-1,-1,0,0.5
13.85,0,-1,-1,0,0.5
13.88,0,-1,-1,0,0.5
13.91,0,-1,-1,0,0.5
13.95,0,-1,-1,0,0.5
13.98,0,-1,-1,0,0.5
14.01,0,-1,-1,0,0.5
14.03,0,-1,-1,0,0.5
14.07,0,-1,-1,0,0.5
14.1,0,-1,-1,0,0.5
14.13,0,-1,-1,0,0.5
14.16,0,-1,-1,0,0.5
14.19,1,9,258,22.24,0.5
14.22,1,66,282,71.57,0.5
14.25,1,131,292,77.39,0.5
14.28,1,205,297,81.54,0.5
14.31,1,370,293,87.92,0.5
14.34,1,460,284,88.9,0.5
14.37,1,537,269,82.38,0.5
14.41,1,579,253,65.53,0.5
14.44,0,-1,-1,0,0.5
14.47,0,-1,-1,0,0.5
14.5,0,-1,-1,0,0.5
14.53,0,-1,-1,0,0.5
14.56,0,-1,-1,0,0.5
14.59,0,-1,-1,0,0.5
14.62,0,-1,-1,0,0.5
14.65,0,-1,-1,0,0.5
14.69,0,-1,-1,0,0.5
14.72,0,-1,-1,0,0.5
14.75,0,-1,-1,0,0.5
14.78,0,-1,-1,0,0.5
14.82,0,-1,-1,0,0.5
14.85,0,-1,-1,0,0.5
14.88,0,-1,-1,0,0.5
14.91,0,-1,-1,0,0.5
14.94,0,-1,-1,0,0.5
14.97,0,-1,-1,0,0.5
15.01,0,-1,-1,0,0.5
15.03,1,589,255,49.51,0.5
15.07,1,488,280,92.91,0.5
15.1,1,398,290,91.11,0.5
15.13,1,313,296,87.66,0.5
15.16,1,235,297,84.23,0.5
15.19,1,96,285,73.62,0.5
15.23,1,46,273,65.55,0.5
15.26,1,21,255,48.33,0.5
15.29,0,1,250,5.59,0.5
15.32,0,-1,-1,0,0.5
15.35,0,-1,-1,0,0.5
15.38,0,-1,-1,0,0.5
15.41,0,-1,-1,0,0.5
15.44,0,-1,-1,0,0.5
15.47,0,-1,-1,0,0.5
15.5,0,-1,-1,0,0.5
15.53,0,-1,-1,0,0.5
15.56,0,-1,-1,0,0.5
15.6,0,-1,-1,0,0.5
15.63,0,-1,-1,0,0.5
15.66,0,-1,-1,0,0.5
15.69,0,-1,-1,0,0.5
15.72,0,-1,-1,0,0.5
15.75,0,-1,-1,0,0.5
15.78,0,-1,-1,0,0.5
15.81,0,-1,-1,0,0.5
15.85,1,4,255,11.88,0.5
15.88,1,22,261,52.82,0.5
15.91,1,98,288,73.4,0.5
15.94,1,163,295,78.64,0.5
15.97,1,236,298,82.56,0.5
16.01,1,312,297,85.44,0.5
16.04,1,395,291,86.93,0.5
16.07,1,544,267,80.48,0.5
16.11,1,582,251,62.02,0.5
16.14,0,-1,-1,0,0.5
16.17,0,-1,-1,0,0.5
16.2,0,-1,-1,0,0.5
16.23,0,-1,-1,0,0.5
16.26,0,-1,-1,0,0.5
16.29,0,-1,-1,0,0.5
16.32,0,-1,-1,0,0.5
16.35,0,-1,-1,0,0.5
16.38,0,-1,-1,0,0.5
16.41,0,-1,-1,0,0.5
16.44,0,-1,-1,0,0.5
16.47,0,-1,-1,0,0.5
16.5,0,-1,-1,0,0.5
16.53,0,-1,-1,0,0.5
16.56,0,-1,-1,0,0.5
16.59,0,-1,-1,0,0.5
16.63,0,-1,-1,0,0.5
16.66,0,-1,-1,0,0.5
16.69,1,596,252,24.02,0.5
16.72,1,561,266,77.28,0.5
16.76,1,516,276,92.48,0.5
16.78,1,433,287,91.06,0.5
16.82,1,274,297,85.3,0.5
16.85,1,202,296,80.84,0.5
16.88,1,135,290,75.78,0.5
16.91,1,77,282,71.71,0.5
16.94,1,17,252,44.22,0.5
16.97,0,-1,-1,0,0.5
17.0,0,-1,-1,0,0.5
17.03,0,-1,-1,0,0.5
17.07,0,-1,-1,0,0.5
17.1,0,-1,-1,0,0.5
17.13,0,-1,-1,0,0.5
17.16,0,-1,-1,0,0.5
17.2,0,-1,-1,0,0.5
17.23,0,-1,-1,0,0.5
17.26,0,-1,-1,0,0.5
17.29,0,-1,-1,0,0.5
17.32,0,-1,-1,0,0.5
17.36,0,-1,-1,0,0.5
17.39,0,-1,-1,0,0.5
17.41,0,-1,-1,0,0.5
17.45,0,-1,-1,0,0.5
17.48,0,-1,-1,0,0.5
17.51,0,2,253,9.55,0.5
17.54,1,19,259,49.06,0.5
17.57,1,42,274,65.44,0.5
17.6,1,82,286,71.42,0.5
17.63,1,141,294,76.9,0.5
17.66,1,279,298,83.66,0.5
17.7,1,354,295,85.86,0.5
17.73,1,434,287,86.83,0.5
17.76,1,514,277,87.59,0.5
17.79,1,558,263,76.51,0.5
17.82,0,-1,-1,0,0.5
17.86,0,-1,-1,0,0.5
17.88,0,-1,-1,0,0.5
17.91,0,-1,-1,0,0.5
17.94,0,-1,-1,0,0.5
17.97,0,-1,-1,0,0.5
18.0,0,-1,-1,0,0.5
18.03,0,-1,-1,0,0.5
18.06,0,-1,-1,0,0.5
18.09,0,-1,-1,0,0.5
18.12,0,-1,-1,0,0.5
18.16,0,-1,-1,0,0.5
18.19,0,-1,-1,0,0.5
18.22,0,-1,-1,0,0.5
18.25,0,-1,-1,0,0.5
18.28,0,-1,-1,0,0.5
18.31,0,-1,-1,0,0.5
18.34,0,-1,-1,0,0.5
18.37,1,595,252,27.52,0.5
18.4,1,563,266,76.61,0.5
18.43,1,523,275,90.31,0.5
18.47,1,369,293,88.12,0.5
18.5,1,295,296,85.07,0.5
18.53,1,225,296,81.24,0.5
18.56,1,160,293,77.32,0.5
18.59,1,54,276,67.72,0.5
18.63,1,28,261,55.3,0.5
18.66,1,11,258,22.8,0.5
18.69,0,-1,-1,0,0.5
18.72,0,-1,-1,0,0.5
18.75,0,-1,-1,0,0.5
18.78,0,-1,-1,0,0.5
18.81,0,-1,-1,0,0.5
18.84,0,-1,-1,0,0.5
18.87,0,-1,-1,0,0.5
18.9,0,-1,-1,0,0.5
18.94,0,-1,-1,0,0.5
18.97,0,-1,-1,0,0.5
19.0,0,-1,-1,0,0.5
19.03,0,-1,-1,0,0.5
19.07,0,-1,-1,0,0.5
19.1,0,-1,-1,0,0.5
19.13,0,-1,-1,0,0.5
19.16,0,-1,-1,0,0.5
19.19,0,-1,-1,0,0.5
19.22,1,19,260,50.1,0.5
19.26,1,41,275,64.68,0.5
19.29,1,78,285,70.63,0.5
19.32,1,195,297,79.65,0.5
19.35,1,262,298,82.39,0.5
19.39,1,334,296,84.31,0.5
19.41,1,483,281,86.04,0.5
19.45,1,541,269,80.44,0.5
19.48,1,576,256,69.03,0.5
19.51,0,-1,-1,0,0.5
19.54,0,-1,-1,0,0.5
19.58,0,-1,-1,0,0.5
19.61,0,-1,-1,0,0.5
19.64,0,-1,-1,0,0.5
19.67,0,-1,-1,0,0.5
19.7,0,-1,-1,0,0.5
19.73,0,-1,-1,0,0.5
19.76,0,-1,-1,0,0.5
19.79,0,-1,-1,0,0.5
19.82,0,-1,-1,0,0.5
19.85,0,-1,-1,0,0.5
19.88,0,-1,-1,0,0.5
19.91,0,-1,-1,0,0.5
19.94,0,-1,-1,0,0.5
19.97,0,-1,-1,0,0.5
