Time (s),Detected,X,Y,Radius (px),Distance (m)
2.55,0,-1,-1,0,0.5
2.59,1,38,280,70.31,0.5
2.62,1,121,294,94.12,0.5
2.65,1,250,296,96.45,0.5
2.68,1,384,289,95.23,0.5
2.71,1,579,245,54.52,0.5
2.75,0,-1,-1,0,0.5
2.78,0,-1,-1,0,0.5
2.81,0,-1,-1,0,0.5
2.84,0,-1,-1,0,0.5
2.88,0,-1,-1,0,0.5
2.91,0,-1,-1,0,0.5
2.93,0,-1,-1,0,0.5
2.96,0,-1,-1,0,0.5
2.99,0,-1,-1,0,0.5
3.03,0,-1,-1,0,0.5
3.06,0,-1,-1,0,0.5
3.1,0,-1,-1,0,0.5
3.14,0,-1,-1,0,0.5
3.17,0,-1,-1,0,0.5
3.2,0,-1,-1,0,0.5
3.23,0,-1,-1,0,0.5
3.27,0,-1,-1,0,0.5
3.3,0,-1,-1,0,0.5
3.33,0,-1,-1,0,0.5
3.37,0,-1,-1,0,0.5
3.4,0,-1,-1,0,0.5
3.43,0,-1,-1,0,0.5
3.45,0,-1,-1,0,0.5
3.49,1,455,281,101.09,0.5
3.52,1,319,294,102.48,0.5
3.55,1,190,297,98.56,0.5
3.58,1,77,289,86.41,0.5
3.61,1,20,264,49.89,0.5
3.64,0,-1,-1,0,0.5
3.68,0,-1,-1,0,0.5
3.71,0,-1,-1,0,0.5
3.74,0,-1,-1,0,0.5
3.78,0,-1,-1,0,0.5
3.81,0,-1,-1,0,0.5
3.83,0,-1,-1,0,0.5
3.86,0,-1,-1,0,0.5
3.89,0,-1,-1,0,0.5
3.93,0,-1,-1,0,0.5
3.96,0,-1,-1,0,0.5
3.99,0,-1,-1,0,0.5
4.02,0,-1,-1,0,0.5
4.06,0,-1,-1,0,0.5
4.08,0,-1,-1,0,0.5
4.11,0,-1,-1,0,0.5
4.15,0,-1,-1,0,0.5
4.18,0,-1,-1,0,0.5
4.21,0,-1,-1,0,0.5
4.24,0,-1,-1,0,0.5
4.27,0,-1,-1,0,0.5
4.3,0,-1,-1,0,0.5
4.33,0,-1,-1,0,0.5
4.36,1,27,274,60.98,0.5
4.39,1,203,296,92.8,0.5
4.42,1,323,293,93.71,0.5
4.45,1,449,282,91.44,0.5
4.49,1,596,236,18.03,0.5
4.52,0,-1,-1,0,0.5
4.55,0,-1,-1,0,0.5
4.58,0,-1,-1,0,0.5
4.61,0,-1,-1,0,0.5
4.64,0,-1,-1,0,0.5
4.67,0,-1,-1,0,0.5
4.7,0,-1,-1,0,0.5
4.73,0,-1,-1,0,0.5
4.77,0,-1,-1,0,0.5
4.8,0,-1,-1,0,0.5
4.83,0,-1,-1,0,0.5
4.86,0,-1,-1,0,0.5
4.89,0,-1,-1,0,0.5
4.93,0,-1,-1,0,0.5
4.95,0,-1,-1,0,0.5
4.99,0,-1,-1,0,0.5
5.02,0,-1,-1,0,0.5
5.04,0,-1,-1,0,0.5
5.07,0,-1,-1,0,0.5
5.11,0,-1,-1,0,0.5
5.14,0,-1,-1,0,0.5
5.17,0,-1,-1,0,0.5
5.2,1,593,248,34.01,0.5
5.24,1,435,284,99.09,0.5
5.28,1,311,294,99.32,0.5
5.31,1,193,297,95.84,0.5
5.34,1,29,269,57.89,0.5
5.36,0,-1,-1,0,0.5
5.4,0,-1,-1,0,0.5
5.43,0,-1,-1,0,0.5
5.45,0,-1,-1,0,0.5
5.49,0,-1,-1,0,0.5
5.52,0,-1,-1,0,0.5
5.54,0,-1,-1,0,0.5
5.57,0,-1,-1,0,0.5
5.6,0,-1,-1,0,0.5
5.64,0,-1,-1,0,0.5
5.67,0,-1,-1,0,0.5
5.69,0,-1,-1,0,0.5
5.73,0,-1,-1,0,0.5
5.76,0,-1,-1,0,0.5
5.79,0,-1,-1,0,0.5
5.82,0,-1,-1,0,0.5
5.85,0,-1,-1,0,0.5
5.88,0,-1,-1,0,0.5
5.91,0,-1,-1,0,0.5
5.94,0,-1,-1,0,0.5
5.97,0,-1,-1,0,0.5
6.01,0,-1,-1,0,0.5
6.04,0,-1,-1,0,0.5
6.07,1,13,265,45.54,0.5
6.1,1,57,284,79.47,0.5
6.13,1,145,295,89.36,0.5
6.16,1,254,296,91.93,0.5
6.19,1,482,278,89.35,0.5
6.22,1,558,260,73.07,0.5
6.25,0,-1,-1,0,0.5
6.28,0,-1,-1,0,0.5
6.31,0,-1,-1,0,0.5
6.34,0,-1,-1,0,0.5
6.37,0,-1,-1,0,0.5
6.4,0,-1,-1,0,0.5
6.43,0,-1,-1,0,0.5
6.46,0,-1,-1,0,0.5
6.49,0,-1,-1,0,0.5
6.52,0,-1,-1,0,0.5
6.55,0,-1,-1,0,0.5
6.58,0,-1,-1,0,0.5
6.62,0,-1,-1,0,0.5
6.64,0,-1,-1,0,0.5
6.67,0,-1,-1,0,0.5
6.71,0,-1,-1,0,0.5
6.74,0,-1,-1,0,0.5
6.77,0,-1,-1,0,0.5
6.8,0,-1,-1,0,0.5
6.83,0,-1,-1,0,0.5
6.86,0,-1,-1,0,0.5
6.89,0,-1,-1,0,0.5
6.92,1,592,248,35.53,0.5
6.95,1,543,268,84.45,0.5
6.98,1,337,293,97.31,0.5
7.01,1,227,296,94.78,0.5
7.05,1,123,294,90.16,0.5
7.08,1,50,280,73.36,0.5
7.11,1,9,255,38.08,0.5
7.14,0,-1,-1,0,0.5
7.17,0,-1,-1,0,0.5
7.2,0,-1,-1,0,0.5
7.23,0,-1,-1,0,0.5
7.26,0,-1,-1,0,0.5
7.29,0,-1,-1,0,0.5
7.32,0,-1,-1,0,0.5
7.35,0,-1,-1,0,0.5
7.38,0,-1,-1,0,0.5
7.41,0,-1,-1,0,0.5
7.44,0,-1,-1,0,0.5
7.47,0,-1,-1,0,0.5
7.5,0,-1,-1,0,0.5
7.53,0,-1,-1,0,0.5
7.56,0,-1,-1,0,0.5
7.59,0,-1,-1,0,0.5
7.62,0,-1,-1,0,0.5
7.65,0,-1,-1,0,0.5
7.69,0,-1,-1,0,0.5
7.72,0,-1,-1,0,0.5
7.75,0,-1,-1,0,0.5
7.78,1,22,270,55.58,0.5
7.82,1,66,286,83.24,0.5
7.85,1,156,296,88.28,0.5
7.88,1,258,296,90.34,0.5
7.91,1,363,291,90.35,0.5
7.94,1,550,263,77.08,0.5
7.98,1,592,239,35.03,0.5
8.01,0,-1,-1,0,0.5
8.03,0,-1,-1,0,0.5
8.07,0,-1,-1,0,0.5
8.1,0,-1,-1,0,0.5
8.13,0,-1,-1,0,0.5
8.16,0,-1,-1,0,0.5
8.19,0,-1,-1,0,0.5
8.22,0,-1,-1,0,0.5
8.25,0,-1,-1,0,0.5
8.28,0,-1,-1,0,0.5
8.31,0,-1,-1,0,0.5
8.34,0,-1,-1,0,0.5
8.38,0,-1,-1,0,0.5
8.4,0,-1,-1,0,0.5
8.43,0,-1,-1,0,0.5
8.46,0,-1,-1,0,0.5
8.49,0,-1,-1,0,0.5
8.52,0,-1,-1,0,0.5
8.55,0,-1,-1,0,0.5
8.59,0,-1,-1,0,0.5
8.62,0,-1,-1,0,0.5
8.65,1,569,260,69.13,0.5
8.68,1,408,287,95.74,0.5
8.71,1,302,295,94.81,0.5
8.74,1,202,296,91.09,0.5
8.78,1,107,292,86.47,0.5
8.81,1,43,277,69.85,0.5
8.84,0,-1,-1,0,0.5
8.87,0,-1,-1,0,0.5
8.9,0,-1,-1,0,0.5
8.94,0,-1,-1,0,0.5
8.97,0,-1,-1,0,0.5
9.0,0,-1,-1,0,0.5
9.03,0,-1,-1,0,0.5
9.06,0,-1,-1,0,0.5
9.09,0,-1,-1,0,0.5
9.12,0,-1,-1,0,0.5
9.15,0,-1,-1,0,0.5
9.18,0,-1,-1,0,0.5
9.21,0,-1,-1,0,0.5
9.24,0,-1,-1,0,0.5
9.27,0,-1,-1,0,0.5
9.3,0,-1,-1,0,0.5
9.33,0,-1,-1,0,0.5
9.36,0,-1,-1,0,0.5
9.39,0,-1,-1,0,0.5
9.42,0,-1,-1,0,0.5
9.46,0,-1,-1,0,0.5
9.49,1,14,265,47.07,0.5
9.51,1,50,282,75.44,0.5
9.54,1,118,293,85.48,0.5
9.58,1,211,296,88.09,0.5
9.61,1,307,294,89.07,0.5
9.64,1,506,275,86.24,0.5
9.67,1,563,258,70.96,0.5
9.7,0,-1,-1,0,0.5
9.73,0,-1,-1,0,0.5
9.76,0,-1,-1,0,0.5
9.79,0,-1,-1,0,0.5
9.83,0,-1,-1,0,0.5
9.85,0,-1,-1,0,0.5
9.88,0,-1,-1,0,0.5
9.92,0,-1,-1,0,0.5
9.95,0,-1,-1,0,0.5
9.98,0,-1,-1,0,0.5
10.01,0,-1,-1,0,0.5
10.04,0,-1,-1,0,0.5
10.07,0,-1,-1,0,0.5
10.1,0,-1,-1,0,0.5
10.13,0,-1,-1,0,0.5
10.17,0,-1,-1,0,0.5
10.2,0,-1,-1,0,0.5
10.23,0,-1,-1,0,0.5
10.26,0,-1,-1,0,0.5
10.29,0,-1,-1,0,0.5
10.33,0,-1,-1,0,0.5
10.36,1,522,272,90.67,0.5
10.39,1,426,285,93.74,0.5
10.42,1,327,293,93.96,0.5
10.46,1,233,296,90.92,0.5
10.49,1,63,284,77.13,0.5
10.52,1,25,266,55.72,0.5
10.56,0,-1,-1,0,0.5
10.59,0,-1,-1,0,0.5
10.62,0,-1,-1,0,0.5
10.65,0,-1,-1,0,0.5
10.68,0,-1,-1,0,0.5
10.71,0,-1,-1,0,0.5
10.74,0,-1,-1,0,0.5
10.76,0,-1,-1,0,0.5
10.8,0,-1,-1,0,0.5
10.83,0,-1,-1,0,0.5
10.86,0,-1,-1,0,0.5
10.88,0,-1,-1,0,0.5
10.91,0,-1,-1,0,0.5
10.94,0,-1,-1,0,0.5
10.98,0,-1,-1,0,0.5
11.01,0,-1,-1,0,0.5
11.04,0,-1,-1,0,0.5
11.08,0,-1,-1,0,0.5
11.1,0,-1,-1,0,0.5
11.13,0,-1,-1,0,0.5
11.16,0,-1,-1,0,0.5
11.19,1,18,267,52.52,0.5
11.22,1,54,283,75.66,0.5
11.25,1,120,293,84.12,0.5
11.29,1,296,295,87.67,0.5
11.33,1,389,289,87.67,0.5
11.35,1,482,278,85.57,0.5
11.38,1,549,264,76.72,0.5
11.41,0,-1,-1,0,0.5
11.45,0,-1,-1,0,0.5
11.48,0,-1,-1,0,0.5
11.51,0,-1,-1,0,0.5
11.54,0,-1,-1,0,0.5
11.57,0,-1,-1,0,0.5
11.6,0,-1,-1,0,0.5
11.64,0,-1,-1,0,0.5
11.67,0,-1,-1,0,0.5
11.7,0,-1,-1,0,0.5
11.73,0,-1,-1,0,0.5
11.76,0,-1,-1,0,0.5
11.79,0,-1,-1,0,0.5
11.82,0,-1,-1,0,0.5
11.85,0,-1,-1,0,0.5
11.88,0,-1,-1,0,0.5
11.91,0,-1,-1,0,0.5
11.94,0,-1,-1,0,0.5
11.97,0,-1,-1,0,0.5
12.0,0,-1,-1,0,0.5
12.03,1,595,248,27.52,0.5
12.06,1,502,275,91.68,0.5
12.1,1,409,287,92.8,0.5
12.14,1,229,296,89.81,0.5
12.17,1,144,295,85.0,0.5
12.21,1,68,285,77.59,0.5
12.23,0,2,259,9.12,0.5
12.27,0,-1,-1,0,0.5
12.3,0,-1,-1,0,0.5
12.33,0,-1,-1,0,0.5
12.36,0,-1,-1,0,0.5
12.39,0,-1,-1,0,0.5
12.42,0,-1,-1,0,0.5
12.45,0,-1,-1,0,0.5
12.48,0,-1,-1,0,0.5
12.51,0,-1,-1,0,0.5
12.54,0,-1,-1,0,0.5
12.57,0,-1,-1,0,0.5
12.6,0,-1,-1,0,0.5
12.63,0,-1,-1,0,0.5
12.66,0,-1,-1,0,0.5
12.69,0,-1,-1,0,0.5
12.72,0,-1,-1,0,0.5
12.75,0,-1,-1,0,0.5
12.78,0,-1,-1,0,0.5
12.81,0,-1,-1,0,0.5
12.84,0,-1,-1,0,0.5
12.87,1,6,260,16.38,0.5
12.9,1,32,275,65.86,0.5
12.93,1,147,295,83.15,0.5
12.96,1,229,296,85.72,0.5
12.99,1,313,294,86.63,0.5
13.02,1,400,288,86.32,0.5
13.06,1,488,277,84.44,0.5
13.09,1,585,245,51.02,0.5
13.11,0,-1,-1,0,0.5
13.14,0,-1,-1,0,0.5
13.18,0,-1,-1,0,0.5
13.2,0,-1,-1,0,0.5
13.23,0,-1,-1,0,0.5
13.27,0,-1,-1,0,0.5
13.3,0,-1,-1,0,0.5
13.33,0,-1,-1,0,0.5
13.36,0,-1,-1,0,0.5
13.39,0,-1,-1,0,0.5
13.42,0,-1,-1,0,0.5
13.45,0,-1,-1,0,0.5
13.48,0,-1,-1,0,0.5
13.51,0,-1,-1,0,0.5
13.54,0,-1,-1,0,0.5
13.57,0,-1,-1,0,0.5
13.6,0,-1,-1,0,0.5
13.63,0,-1,-1,0,0.5
13.66,0,-1,-1,0,0.5
13.69,0,-1,-1,0,0.5
13.72,1,574,258,67.52,0.5
13.76,1,533,270,87.31,0.5
13.79,1,370,291,91.47,0.5
13.83,1,284,296,90.43,0.5
13.86,1,201,296,86.24,0.5
13.89,1,59,283,74.2,0.5
13.92,1,26,267,56.24,0.5
13.95,0,1,259,4.61,0.5
13.98,0,-1,-1,0,0.5
14.02,0,-1,-1,0,0.5
14.05,0,-1,-1,0,0.5
14.08,0,-1,-1,0,0.5
14.11,0,-1,-1,0,0.5
14.14,0,-1,-1,0,0.5
14.18,0,-1,-1,0,0.5
14.21,0,-1,-1,0,0.5
14.23,0,-1,-1,0,0.5
14.26,0,-1,-1,0,0.5
14.29,0,-1,-1,0,0.5
14.32,0,-1,-1,0,0.5
14.35,0,-1,-1,0,0.5
14.39,0,-1,-1,0,0.5
14.42,0,-1,-1,0,0.5
14.45,0,-1,-1,0,0.5
14.48,0,-1,-1,0,0.5
14.51,0,-1,-1,0,0.5
14.54,0,1,262,9.55,0.5
14.57,1,24,270,58.22,0.5
14.6,1,56,284,75.08,0.5
14.63,1,190,296,83.46,0.5
14.66,1,268,296,84.93,0.5
14.7,1,348,292,85.43,0.5
14.73,1,430,285,84.84,0.5
14.76,1,512,273,83.02,0.5
14.79,1,590,242,41.53,0.5
14.82,0,-1,-1,0,0.5
14.85,0,-1,-1,0,0.5
14.89,0,-1,-1,0,0.5
14.92,0,-1,-1,0,0.5
14.95,0,-1,-1,0,0.5
14.98,0,-1,-1,0,0.5
15.01,0,-1,-1,0,0.5
15.04,0,-1,-1,0,0.5
15.07,0,-1,-1,0,0.5
15.1,0,-1,-1,0,0.5
15.13,0,-1,-1,0,0.5
15.16,0,-1,-1,0,0.5
15.19,0,-1,-1,0,0.5
15.22,0,-1,-1,0,0.5
15.25,0,-1,-1,0,0.5
15.29,0,-1,-1,0,0.5
15.32,0,-1,-1,0,0.5
15.35,0,-1,-1,0,0.5
15.38,0,-1,-1,0,0.5
15.41,1,542,268,83.57,0.5
15.44,1,479,279,89.42,0.5
15.47,1,397,288,90.43,0.5
15.51,1,315,294,89.88,0.5
15.55,1,161,295,84.0,0.5
15.58,1,92,289,79.63,0.5
15.61,1,44,277,69.59,0.5
15.64,0,-1,-1,0,0.5
15.67,0,-1,-1,0,0.5
15.7,0,-1,-1,0,0.5
15.73,0,-1,-1,0,0.5
15.76,0,-1,-1,0,0.5
15.79,0,-1,-1,0,0.5
15.82,0,-1,-1,0,0.5
15.85,0,-1,-1,0,0.5
15.88,0,-1,-1,0,0.5
15.92,0,-1,-1,0,0.5
15.95,0,-1,-1,0,0.5
15.98,0,-1,-1,0,0.5
16.02,0,-1,-1,0,0.5
16.05,0,-1,-1,0,0.5
16.08,0,-1,-1,0,0.5
16.1,0,-1,-1,0,0.5
16.14,0,-1,-1,0,0.5
16.17,0,-1,-1,0,0.5
16.2,0,-1,-1,0,0.5
16.23,1,2,260,13.04,0.5
16.26,1,24,270,57.67,0.5
16.29,1,105,291,78.77,0.5
16.32,1,174,296,81.9,0.5
16.35,1,247,296,83.55,0.5
16.38,1,401,288,84.26,0.5
16.42,1,476,279,83.33,0.5
16.46,1,539,266,77.36,0.5
16.48,0,-1,-1,0,0.5
16.52,0,-1,-1,0,0.5
16.55,0,-1,-1,0,0.5
16.58,0,-1,-1,0,0.5
16.61,0,-1,-1,0,0.5
16.64,0,-1,-1,0,0.5
16.67,0,-1,-1,0,0.5
16.7,0,-1,-1,0,0.5
16.73,0,-1,-1,0,0.5
16.76,0,-1,-1,0,0.5
16.79,0,-1,-1,0,0.5
16.83,0,-1,-1,0,0.5
16.85,0,-1,-1,0,0.5
16.89,0,-1,-1,0,0.5
16.91,0,-1,-1,0,0.5
16.94,0,-1,-1,0,0.5
16.97,0,-1,-1,0,0.5
17.01,0,-1,-1,0,0.5
17.04,0,-1,-1,0,0.5
17.06,1,575,258,67.03,0.5
17.1,1,541,268,83.58,0.5
17.13,1,481,279,88.93,0.5
17.16,1,327,294,88.84,0.5
17.19,1,252,296,85.48,0.5
17.22,1,180,296,83.96,0.5
17.26,1,57,283,73.17,0.5
17.29,1,28,268,58.51,0.5
17.32,1,7,262,21.11,0.5
17.35,0,-1,-1,0,0.5
17.38,0,-1,-1,0,0.5
17.41,0,-1,-1,0,0.5
17.44,0,-1,-1,0,0.5
17.47,0,-1,-1,0,0.5
17.51,0,-1,-1,0,0.5
17.54,0,-1,-1,0,0.5
17.57,0,-1,-1,0,0.5
17.6,0,-1,-1,0,0.5
17.63,0,-1,-1,0,0.5
17.66,0,-1,-1,0,0.5
17.7,0,-1,-1,0,0.5
17.73,0,-1,-1,0,0.5
17.76,0,-1,-1,0,0.5
17.79,0,-1,-1,0,0.5
17.82,0,-1,-1,0,0.5
17.86,0,-1,-1,0,0.5
17.89,1,7,263,24.42,0.5
17.93,1,27,272,60.96,0.5
17.96,1,56,284,73.3,0.5
17.98,1,173,296,80.53,0.5
18.01,1,241,296,82.68,0.5
18.05,1,311,295,83.82,0.5
18.08,1,384,290,83.79,0.5
18.11,1,457,281,82.98,0.5
18.14,1,562,259,71.32,0.5
18.17,1,589,244,45.51,0.5
18.2,0,-1,-1,0,0.5
18.23,0,-1,-1,0,0.5
18.26,0,-1,-1,0,0.5
18.29,0,-1,-1,0,0.5
18.32,0,-1,-1,0,0.5
18.35,0,-1,-1,0,0.5
18.38,0,-1,-1,0,0.5
18.41,0,-1,-1,0,0.5
18.45,0,-1,-1,0,0.5
18.48,0,-1,-1,0,0.5
18.51,0,-1,-1,0,0.5
18.55,0,-1,-1,0,0.5
18.58,0,-1,-1,0,0.5
18.61,0,-1,-1,0,0.5
18.64,0,-1,-1,0,0.5
18.67,0,-1,-1,0,0.5
18.7,0,-1,-1,0,0.5
18.73,1,594,248,30.52,0.5
18.76,1,533,270,84.59,0.5
18.8,1,471,280,87.8,0.5
18.83,1,399,289,88.68,0.5
18.86,1,326,294,87.98,0.5
18.89,1,187,296,83.18,0.5
18.93,1,123,292,80.22,0.5
18.96,1,35,273,63.75,0.5
18.99,1,12,259,44.03,0.5
19.03,0,-1,-1,0,0.5
19.06,0,-1,-1,0,0.5
19.09,0,-1,-1,0,0.5
19.12,0,-1,-1,0,0.5
19.15,0,-1,-1,0,0.5
19.18,0,-1,-1,0,0.5
19.21,0,-1,-1,0,0.5
19.24,0,-1,-1,0,0.5
19.27,0,-1,-1,0,0.5
19.3,0,-1,-1,0,0.5
19.33,0,-1,-1,0,0.5
19.36,0,-1,-1,0,0.5
19.39,0,-1,-1,0,0.5
19.42,0,-1,-1,0,0.5
19.45,0,-1,-1,0,0.5
19.48,0,-1,-1,0,0.5
19.51,0,-1,-1,0,0.5
19.54,0,-1,-1,0,0.5
19.57,1,14,264,48.52,0.5
19.6,1,35,276,65.87,0.5
19.64,1,119,292,77.99,0.5
19.67,1,181,296,80.41,0.5
19.7,1,246,296,81.84,0.5
19.73,1,311,295,82.6,0.5
19.76,1,450,282,82.06,0.5
19.79,1,516,273,82.11,0.5
19.83,1,555,262,73.28,0.5
19.86,1,582,249,59.02,0.5
19.89,0,-1,-1,0,0.5
19.92,0,-1,-1,0,0.5
19.95,0,-1,-1,0,0.5
19.98,0,-1,-1,0,0.5
